Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,22,Sun Jan 21 2024,16:15,CET/+0100,USD Sestri Levante,0-0,0-0,Virtus Entella,2024-01-21T15:15Z
,22,Sun Jan 21 2024,18:30,CET/+0100,US Arezzo,1-2,1-2,Delfino Pescara,2024-01-21T17:30Z
,22,Sun Jan 21 2024,18:30,CET/+0100,Vis Pesaro,0-0,0-0,Carrarese Calcio,2024-01-21T17:30Z
,22,Sun Jan 21 2024,20:45,CET/+0100,ASD Pineto Calcio,1-2,0-1,Ancona 1905,2024-01-21T19:45Z
,22,Sun Jan 21 2024,20:45,CET/+0100,Fermana FC,0-2,0-0,AS Gubbio,2024-01-21T19:45Z
,23,Fri Jan 26 2024,20:45,CET/+0100,US Recanatese,1-3,0-3,Fermana FC,2024-01-26T19:45Z
,23,Sat Jan 27 2024,18:30,CET/+0100,US Pontedera,2-3,0-2,AC Perugia Calcio,2024-01-27T17:30Z
,23,Sat Jan 27 2024,18:30,CET/+0100,Virtus Entella,1-1,1-0,Vis Pesaro,2024-01-27T17:30Z
,23,Sat Jan 27 2024,18:30,CET/+0100,Delfino Pescara,3-0,2-0,USD Sestri Levante,2024-01-27T17:30Z
,23,Sun Jan 28 2024,14:00,CET/+0100,Olbia Calcio,1-0,0-0,US Arezzo,2024-01-28T13:00Z
,23,Sun Jan 28 2024,16:15,CET/+0100,Carrarese Calcio,5-1,2-0,SEF Torres 1903,2024-01-28T15:15Z
,23,Sun Jan 28 2024,18:30,CET/+0100,Ancona 1905,0-2,0-0,Cesena FC,2024-01-28T17:30Z
,23,Sun Jan 28 2024,18:30,CET/+0100,AS Gubbio,1-0,0-0,Lucchese,2024-01-28T17:30Z
,23,Sun Jan 28 2024,18:30,CET/+0100,SPAL 2013 Ferrara,1-3,1-2,Juventus II,2024-01-28T17:30Z
,23,Sun Jan 28 2024,20:45,CET/+0100,AC Rimini,1-1,1-0,ASD Pineto Calcio,2024-01-28T19:45Z
,24,Fri Feb 2 2024,20:45,CET/+0100,Vis Pesaro,1-3,1-2,AS Gubbio,2024-02-02T19:45Z
,24,Sat Feb 3 2024,18:30,CET/+0100,AC Perugia Calcio,0-0,0-0,AC Rimini,2024-02-03T17:30Z
,24,Sat Feb 3 2024,20:45,CET/+0100,Cesena FC,1-0,0-0,Fermana FC,2024-02-03T19:45Z
,24,Sat Feb 3 2024,20:45,CET/+0100,Delfino Pescara,2-0,0-0,ASD Pineto Calcio,2024-02-03T19:45Z
,24,Sat Feb 3 2024,16:15,CET/+0100,Juventus II,3-2,1-1,Ancona 1905,2024-02-03T15:15Z
,24,Sun Feb 4 2024,14:00,CET/+0100,SEF Torres 1903,0-1,0-1,USD Sestri Levante,2024-02-04T13:00Z
,24,Sun Feb 4 2024,16:15,CET/+0100,Carrarese Calcio,1-0,1-0,Olbia Calcio,2024-02-04T15:15Z
,24,Sun Feb 4 2024,18:30,CET/+0100,Lucchese,2-1,1-0,SPAL 2013 Ferrara,2024-02-04T17:30Z
,24,Sun Feb 4 2024,18:30,CET/+0100,US Recanatese,4-5,2-4,US Pontedera,2024-02-04T17:30Z
,24,Sun Feb 4 2024,18:30,CET/+0100,US Arezzo,0-0,0-0,Virtus Entella,2024-02-04T17:30Z
,25,Fri Feb 9 2024,20:45,CET/+0100,AS Gubbio,4-0,1-0,Delfino Pescara,2024-02-09T19:45Z
,25,Fri Feb 9 2024,20:45,CET/+0100,SPAL 2013 Ferrara,1-0,0-0,US Recanatese,2024-02-09T19:45Z
,25,Fri Feb 9 2024,20:45,CET/+0100,US Pontedera,1-1,0-0,US Arezzo,2024-02-09T19:45Z
,25,Fri Feb 9 2024,20:45,CET/+0100,USD Sestri Levante,1-0,0-0,AC Perugia Calcio,2024-02-09T19:45Z
,25,Fri Feb 9 2024,20:45,CET/+0100,AC Rimini,0-2,0-2,Cesena FC,2024-02-09T19:45Z
,25,Sat Feb 10 2024,16:15,CET/+0100,ASD Pineto Calcio,1-1,0-0,Lucchese,2024-02-10T15:15Z
,25,Sat Feb 10 2024,16:15,CET/+0100,SEF Torres 1903,1-3,0-1,Juventus II,2024-02-10T15:15Z
,25,Sat Feb 10 2024,20:45,CET/+0100,Fermana FC,0-2,0-2,Vis Pesaro,2024-02-10T19:45Z
,25,Sat Feb 10 2024,20:45,CET/+0100,Virtus Entella,1-3,1-1,Carrarese Calcio,2024-02-10T19:45Z
,25,Sun Feb 11 2024,14:00,CET/+0100,Ancona 1905,2-0,1-0,Olbia Calcio,2024-02-11T13:00Z
,26,Tue Feb 13 2024,18:30,CET/+0100,US Recanatese,1-4,1-2,AC Rimini,2024-02-13T17:30Z
,26,Tue Feb 13 2024,18:30,CET/+0100,US Pontedera,2-3,0-2,ASD Pineto Calcio,2024-02-13T17:30Z
,26,Tue Feb 13 2024,20:45,CET/+0100,Cesena FC,1-0,1-0,US Arezzo,2024-02-13T19:45Z
,26,Tue Feb 13 2024,20:45,CET/+0100,Delfino Pescara,1-2,1-1,SPAL 2013 Ferrara,2024-02-13T19:45Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Carrarese Calcio,2-0,0-0,AS Gubbio,2024-02-14T17:30Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Juventus II,1-0,1-0,USD Sestri Levante,2024-02-14T17:30Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Olbia Calcio,1-1,0-0,Virtus Entella,2024-02-14T17:30Z
,26,Wed Feb 14 2024,20:45,CET/+0100,AC Perugia Calcio,1-0,0-0,Fermana FC,2024-02-14T19:45Z
,26,Wed Feb 14 2024,20:45,CET/+0100,Vis Pesaro,2-2,0-1,Ancona 1905,2024-02-14T19:45Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Lucchese,0-2,0-2,SEF Torres 1903,2024-02-14T17:30Z
,27,Sun Feb 18 2024,14:00,CET/+0100,Ancona 1905,2-2,1-2,Carrarese Calcio,2024-02-18T13:00Z
,27,Sun Feb 18 2024,14:00,CET/+0100,Fermana FC,1-1,1-0,SPAL 2013 Ferrara,2024-02-18T13:00Z
,27,Sun Feb 18 2024,14:00,CET/+0100,SEF Torres 1903,1-0,0-0,AC Perugia Calcio,2024-02-18T13:00Z
,27,Sun Feb 18 2024,16:15,CET/+0100,ASD Pineto Calcio,1-0,1-0,Olbia Calcio,2024-02-18T15:15Z
,27,Sun Feb 18 2024,16:15,CET/+0100,US Arezzo,2-0,0-0,US Recanatese,2024-02-18T15:15Z
,27,Sun Feb 18 2024,18:30,CET/+0100,AC Rimini,3-1,0-1,US Pontedera,2024-02-18T17:30Z
,27,Sun Feb 18 2024,20:45,CET/+0100,Juventus II,1-1,0-1,Lucchese,2024-02-18T19:45Z
,27,Sun Feb 18 2024,20:45,CET/+0100,Vis Pesaro,4-0,2-0,Delfino Pescara,2024-02-18T19:45Z
,27,Mon Feb 19 2024,20:45,CET/+0100,USD Sestri Levante,1-3,1-1,Cesena FC,2024-02-19T19:45Z
,27,Mon Feb 19 2024,20:30,CET/+0100,AS Gubbio,0-0,0-0,Virtus Entella,2024-02-19T19:30Z
,28,Fri Feb 23 2024,20:45,CET/+0100,US Pontedera,1-2,0-0,SEF Torres 1903,2024-02-23T19:45Z
,28,Fri Feb 23 2024,20:45,CET/+0100,SPAL 2013 Ferrara,0-0,0-0,US Arezzo,2024-02-23T19:45Z
,28,Sat Feb 24 2024,16:15,CET/+0100,Delfino Pescara,1-0,1-0,Lucchese,2024-02-24T15:15Z
,28,Sat Feb 24 2024,18:30,CET/+0100,US Recanatese,1-0,1-0,Vis Pesaro,2024-02-24T17:30Z
,28,Sat Feb 24 2024,16:15,CET/+0100,Ancona 1905,1-3,1-0,AC Rimini,2024-02-24T15:15Z
,28,Sun Feb 25 2024,14:00,CET/+0100,Olbia Calcio,1-2,0-1,AS Gubbio,2024-02-25T13:00Z
,28,Sun Feb 25 2024,14:00,CET/+0100,Virtus Entella,1-1,0-0,Fermana FC,2024-02-25T13:00Z
,28,Sun Feb 25 2024,15:00,CET/+0100,Cesena FC,2-0,0-0,ASD Pineto Calcio,2024-02-25T14:00Z
,28,Sun Feb 25 2024,16:15,CET/+0100,AC Perugia Calcio,2-0,1-0,Juventus II,2024-02-25T15:15Z
,28,Sun Feb 25 2024,20:45,CET/+0100,Carrarese Calcio,5-1,2-1,USD Sestri Levante,2024-02-25T19:45Z
,29,Fri Mar 1 2024,20:45,CET/+0100,ASD Pineto Calcio,0-0,0-0,Carrarese Calcio,2024-03-01T19:45Z
,29,Fri Mar 1 2024,20:45,CET/+0100,Cesena FC,4-0,3-0,Virtus Entella,2024-03-01T19:45Z
,29,Sat Mar 2 2024,14:00,CET/+0100,SEF Torres 1903,4-1,1-1,Delfino Pescara,2024-03-02T13:00Z
,29,Sat Mar 2 2024,16:15,CET/+0100,Fermana FC,2-2,1-1,Olbia Calcio,2024-03-02T15:15Z
,29,Sat Mar 2 2024,16:15,CET/+0100,Juventus II,2-2,0-0,AS Gubbio,2024-03-02T15:15Z
,29,Sat Mar 2 2024,16:15,CET/+0100,Vis Pesaro,0-1,0-0,US Pontedera,2024-03-02T15:15Z
,29,Sat Mar 2 2024,18:30,CET/+0100,US Arezzo,3-0,2-0,Ancona 1905,2024-03-02T17:30Z
,29,Sat Mar 2 2024,20:45,CET/+0100,AC Perugia Calcio,1-0,0-0,US Recanatese,2024-03-02T19:45Z
,29,Sun Mar 3 2024,16:15,CET/+0100,USD Sestri Levante,2-3,1-0,SPAL 2013 Ferrara,2024-03-03T15:15Z
,29,Sun Mar 3 2024,14:00,CET/+0100,Lucchese,2-1,2-0,AC Rimini,2024-03-03T13:00Z
,30,Tue Mar 5 2024,18:30,CET/+0100,Virtus Entella,5-0,2-0,AC Perugia Calcio,2024-03-05T17:30Z
,30,Tue Mar 5 2024,20:45,CET/+0100,Ancona 1905,2-1,0-0,Fermana FC,2024-03-05T19:45Z
,30,Tue Mar 5 2024,20:45,CET/+0100,AS Gubbio,2-0,1-0,US Arezzo,2024-03-05T19:45Z
,30,Tue Mar 5 2024,20:45,CET/+0100,Carrarese Calcio,3-2,1-1,Cesena FC,2024-03-05T19:45Z
,30,Tue Mar 5 2024,20:45,CET/+0100,US Recanatese,3-2,1-1,Delfino Pescara,2024-03-05T19:45Z
,30,Tue Mar 5 2024,18:30,CET/+0100,ASD Pineto Calcio,1-1,0-1,Vis Pesaro,2024-03-05T17:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,Olbia Calcio,0-4,0-3,Juventus II,2024-03-06T17:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,SPAL 2013 Ferrara,0-2,0-0,SEF Torres 1903,2024-03-06T17:30Z
,30,Wed Mar 6 2024,20:45,CET/+0100,AC Rimini,0-1,0-1,USD Sestri Levante,2024-03-06T19:45Z
,30,Wed Mar 6 2024,20:45,CET/+0100,US Pontedera,2-2,0-1,Lucchese,2024-03-06T19:45Z
,31,Sat Mar 9 2024,16:15,CET/+0100,AC Perugia Calcio,2-0,2-0,Ancona 1905,2024-03-09T15:15Z
,31,Sun Mar 10 2024,14:00,CET/+0100,Lucchese,1-0,1-0,Olbia Calcio,2024-03-10T13:00Z
,31,Sun Mar 10 2024,14:00,CET/+0100,SEF Torres 1903,2-1,1-0,Virtus Entella,2024-03-10T13:00Z
,31,Sun Mar 10 2024,14:00,CET/+0100,SPAL 2013 Ferrara,3-1,1-0,AC Rimini,2024-03-10T13:00Z
,31,Sun Mar 10 2024,18:30,CET/+0100,Delfino Pescara,2-2,0-1,Carrarese Calcio,2024-03-10T17:30Z
,31,Sun Mar 10 2024,18:30,CET/+0100,Juventus II,1-1,1-1,US Pontedera,2024-03-10T17:30Z
,31,Sun Mar 10 2024,18:30,CET/+0100,US Arezzo,2-1,1-0,Vis Pesaro,2024-03-10T17:30Z
,31,Sun Mar 10 2024,20:45,CET/+0100,Fermana FC,1-1,1-1,ASD Pineto Calcio,2024-03-10T19:45Z
,31,Mon Mar 11 2024,20:45,CET/+0100,USD Sestri Levante,2-0,0-0,US Recanatese,2024-03-11T19:45Z
,31,Mon Mar 11 2024,20:30,CET/+0100,Cesena FC,2-0,0-0,AS Gubbio,2024-03-11T19:30Z
,32,Fri Mar 15 2024,20:45,CET/+0100,AC Rimini,5-1,2-1,Delfino Pescara,2024-03-15T19:45Z
,32,Fri Mar 15 2024,20:45,CET/+0100,Virtus Entella,0-0,0-0,Lucchese,2024-03-15T19:45Z
,32,Sat Mar 16 2024,18:30,CET/+0100,US Pontedera,2-1,1-1,SPAL 2013 Ferrara,2024-03-16T17:30Z
,32,Sat Mar 16 2024,18:30,CET/+0100,Carrarese Calcio,1-0,0-0,Juventus II,2024-03-16T17:30Z
,32,Sun Mar 17 2024,14:00,CET/+0100,Ancona 1905,1-1,0-0,SEF Torres 1903,2024-03-17T13:00Z
,32,Sun Mar 17 2024,14:00,CET/+0100,ASD Pineto Calcio,1-3,1-2,US Arezzo,2024-03-17T13:00Z
,32,Sun Mar 17 2024,14:00,CET/+0100,Olbia Calcio,4-1,3-1,US Recanatese,2024-03-17T13:00Z
,32,Sun Mar 17 2024,16:15,CET/+0100,AS Gubbio,0-1,0-1,AC Perugia Calcio,2024-03-17T15:15Z
,32,Sun Mar 17 2024,18:30,CET/+0100,Fermana FC,1-1,0-1,USD Sestri Levante,2024-03-17T17:30Z
,32,Sun Mar 17 2024,20:45,CET/+0100,Vis Pesaro,0-2,0-1,Cesena FC,2024-03-17T19:45Z
,33,Fri Mar 22 2024,20:45,CET/+0100,USD Sestri Levante,3-1,1-1,AS Gubbio,2024-03-22T19:45Z
,33,Sat Mar 23 2024,17:30,CET/+0100,AC Perugia Calcio,2-2,0-0,ASD Pineto Calcio,2024-03-23T16:30Z
,33,Sat Mar 23 2024,17:30,CET/+0100,Delfino Pescara,1-0,1-0,US Pontedera,2024-03-23T16:30Z
,33,Sat Mar 23 2024,17:30,CET/+0100,US Recanatese,2-0,1-0,Ancona 1905,2024-03-23T16:30Z
,33,Sat Mar 23 2024,17:30,CET/+0100,SEF Torres 1903,1-0,0-0,Vis Pesaro,2024-03-23T16:30Z
,33,Sat Mar 23 2024,17:30,CET/+0100,SPAL 2013 Ferrara,0-0,0-0,Carrarese Calcio,2024-03-23T16:30Z
,33,Sun Mar 24 2024,14:00,CET/+0100,US Arezzo,2-0,1-0,Fermana FC,2024-03-24T13:00Z
,33,Sun Mar 24 2024,14:00,CET/+0100,Lucchese,0-1,0-0,Cesena FC,2024-03-24T13:00Z
,34,Thu Mar 28 2024,20:45,CET/+0100,Fermana FC,3-2,2-2,AC Rimini,2024-03-28T19:45Z
,34,Thu Mar 28 2024,20:30,CET/+0100,Carrarese Calcio,1-0,0-0,AC Perugia Calcio,2024-03-28T19:30Z
,34,Thu Mar 28 2024,20:45,CET/+0100,AS Gubbio,1-0,0-0,SEF Torres 1903,2024-03-28T19:45Z
,34,Thu Mar 28 2024,20:45,CET/+0100,Vis Pesaro,1-3,1-1,Lucchese,2024-03-28T19:45Z
,34,Sat Mar 30 2024,16:15,CET/+0100,Virtus Entella,3-1,1-1,US Pontedera,2024-03-30T15:15Z
,34,Sat Mar 30 2024,20:45,CET/+0100,ASD Pineto Calcio,0-0,0-0,US Recanatese,2024-03-30T19:45Z
,34,Sat Mar 30 2024,14:00,CET/+0100,Olbia Calcio,1-2,0-0,USD Sestri Levante,2024-03-30T13:00Z
,34,Sat Mar 30 2024,14:00,CET/+0100,US Arezzo,0-1,0-1,Juventus II,2024-03-30T13:00Z
,34,Sat Mar 30 2024,16:15,CET/+0100,Cesena FC,1-0,0-0,Delfino Pescara,2024-03-30T15:15Z
,34,Sat Mar 30 2024,16:15,CET/+0100,Ancona 1905,0-0,0-0,SPAL 2013 Ferrara,2024-03-30T15:15Z
,33,Wed Apr 3 2024,14:30,CEST/+0200,Juventus II,2-0,1-0,Virtus Entella,2024-04-03T12:30Z
,33,Wed Apr 3 2024,20:30,CEST/+0200,AC Rimini,5-0,1-0,Olbia Calcio,2024-04-03T18:30Z
,35,Fri Apr 5 2024,20:45,CEST/+0200,USD Sestri Levante,0-2,0-1,ASD Pineto Calcio,2024-04-05T18:45Z
,35,Sun Apr 7 2024,14:00,CEST/+0200,AC Perugia Calcio,3-0,2-0,Olbia Calcio,2024-04-07T12:00Z
,35,Sun Apr 7 2024,14:00,CEST/+0200,SEF Torres 1903,1-2,1-2,Fermana FC,2024-04-07T12:00Z
,35,Sun Apr 7 2024,14:00,CEST/+0200,US Pontedera,2-0,1-0,Ancona 1905,2024-04-07T12:00Z
,35,Sun Apr 7 2024,16:15,CEST/+0200,Juventus II,1-2,0-0,Cesena FC,2024-04-07T14:15Z
,35,Sun Apr 7 2024,16:15,CEST/+0200,US Recanatese,4-1,4-0,Carrarese Calcio,2024-04-07T14:15Z
,35,Sun Apr 7 2024,18:30,CEST/+0200,SPAL 2013 Ferrara,3-0,2-0,AS Gubbio,2024-04-07T16:30Z
,35,Sun Apr 7 2024,20:45,CEST/+0200,AC Rimini,1-0,0-0,Vis Pesaro,2024-04-07T18:45Z
,35,Mon Apr 8 2024,20:45,CEST/+0200,Lucchese,1-1,0-0,US Arezzo,2024-04-08T18:45Z
,35,Mon Apr 8 2024,20:45,CEST/+0200,Delfino Pescara,0-0,0-0,Virtus Entella,2024-04-08T18:45Z
,36,Sun Apr 14 2024,14:00,CEST/+0200,ASD Pineto Calcio,1-2,1-1,Juventus II,2024-04-14T12:00Z
,36,Sun Apr 14 2024,14:00,CEST/+0200,Fermana FC,2-1,1-1,Lucchese,2024-04-14T12:00Z
,36,Sun Apr 14 2024,14:00,CEST/+0200,Olbia Calcio,0-3,0-2,Delfino Pescara,2024-04-14T12:00Z
,36,Sun Apr 14 2024,16:15,CEST/+0200,Ancona 1905,3-1,1-1,USD Sestri Levante,2024-04-14T14:15Z
,36,Sun Apr 14 2024,16:15,CEST/+0200,Virtus Entella,1-2,1-1,SPAL 2013 Ferrara,2024-04-14T14:15Z
,36,Sun Apr 14 2024,18:30,CEST/+0200,AS Gubbio,0-0,0-0,US Pontedera,2024-04-14T16:30Z
,36,Sun Apr 14 2024,18:30,CEST/+0200,Carrarese Calcio,3-0,1-0,AC Rimini,2024-04-14T16:30Z
,36,Sun Apr 14 2024,20:45,CEST/+0200,Vis Pesaro,1-0,0-0,AC Perugia Calcio,2024-04-14T18:45Z
,36,Mon Apr 15 2024,20:45,CEST/+0200,US Arezzo,1-1,1-1,SEF Torres 1903,2024-04-15T18:45Z
,36,Mon Apr 15 2024,20:45,CEST/+0200,Cesena FC,3-0,2-0,US Recanatese,2024-04-15T18:45Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,AC Perugia Calcio,1-1,0-0,US Arezzo,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,AC Rimini,1-0,0-0,Virtus Entella,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,Lucchese,0-1,0-0,Carrarese Calcio,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,Delfino Pescara,0-2,0-1,Ancona 1905,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,Juventus II,2-1,1-1,Fermana FC,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,US Recanatese,2-2,1-1,AS Gubbio,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,SEF Torres 1903,1-1,1-0,Cesena FC,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,SPAL 2013 Ferrara,2-0,0-0,ASD Pineto Calcio,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,US Pontedera,2-2,2-1,Olbia Calcio,2024-04-21T14:30Z
,37,Sun Apr 21 2024,16:30,CEST/+0200,USD Sestri Levante,3-2,1-2,Vis Pesaro,2024-04-21T14:30Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Cesena FC,2-0,2-0,AC Perugia Calcio,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Ancona 1905,0-0,0-0,Lucchese,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,AS Gubbio,4-0,1-0,AC Rimini,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,ASD Pineto Calcio,2-2,1-2,SEF Torres 1903,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Carrarese Calcio,2-1,2-0,US Pontedera,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Fermana FC,1-3,0-2,Delfino Pescara,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Olbia Calcio,1-4,0-2,SPAL 2013 Ferrara,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,US Arezzo,2-1,0-1,USD Sestri Levante,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Virtus Entella,1-0,1-0,US Recanatese,2024-04-28T18:00Z
,38,Sun Apr 28 2024,20:00,CEST/+0200,Vis Pesaro,2-1,2-1,Juventus II,2024-04-28T18:00Z
Playout,Final,Sun May 12 2024,18:00,CEST/+0200,US Recanatese,1-0,1-0,Vis Pesaro,2024-05-12T16:00Z
Playout,Final,Sun May 19 2024,18:00,CEST/+0200,Vis Pesaro,4-3,2-1,US Recanatese,2024-05-19T16:00Z
