Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
,23,Sat Jan 27 2024,16:15,CET/+0100,Potenza,1-3,0-2,SS Juve Stabia,2024-01-27T15:15Z
,23,Sat Jan 27 2024,18:30,CET/+0100,Monterosi FC,0-0,0-0,Brindisi,2024-01-27T17:30Z
,23,Sat Jan 27 2024,20:45,CET/+0100,Audace Cerignola,4-2,0-2,FC Crotone,2024-01-27T19:45Z
,23,Sat Jan 27 2024,20:45,CET/+0100,Casertana FC,1-1,1-0,Latina Calcio,2024-01-27T19:45Z
,23,Sat Jan 27 2024,20:45,CET/+0100,FC Turris,2-2,1-0,ACR Messina,2024-01-27T19:45Z
,23,Sat Jan 27 2024,20:45,CET/+0100,Giugliano,1-1,0-1,AZ Picerno,2024-01-27T19:45Z
,23,Sun Jan 28 2024,20:45,CET/+0100,Calcio Catania,1-1,1-0,SS Monopoli 1966,2024-01-28T19:45Z
,23,Sun Jan 28 2024,16:15,CET/+0100,Taranto FC,2-2,1-1,Benevento Calcio,2024-01-28T15:15Z
,23,Mon Jan 29 2024,20:45,CET/+0100,US Avellino,0-1,0-0,Sorrento Calcio,2024-01-29T19:45Z
,24,Fri Feb 2 2024,20:45,CET/+0100,Foggia Calcio,1-1,1-1,Calcio Catania,2024-02-02T19:45Z
,24,Fri Feb 2 2024,20:45,CET/+0100,Latina Calcio,0-1,0-1,Giugliano,2024-02-02T19:45Z
,24,Fri Feb 2 2024,20:45,CET/+0100,SS Juve Stabia,4-0,2-0,Audace Cerignola,2024-02-02T19:45Z
,24,Fri Feb 2 2024,20:45,CET/+0100,AZ Picerno,1-0,0-0,FC Turris,2024-02-02T19:45Z
,24,Sat Feb 3 2024,16:15,CET/+0100,ACR Messina,3-2,2-2,Virtus Francavilla,2024-02-03T15:15Z
,24,Sat Feb 3 2024,16:15,CET/+0100,Sorrento Calcio,1-1,1-1,FC Crotone,2024-02-03T15:15Z
,24,Sat Feb 3 2024,20:45,CET/+0100,SS Monopoli 1966,0-1,0-1,US Avellino,2024-02-03T19:45Z
,24,Sat Feb 3 2024,20:45,CET/+0100,Taranto FC,2-1,1-1,Monterosi FC,2024-02-03T19:45Z
,24,Sat Feb 3 2024,20:45,CET/+0100,Casertana FC,0-0,0-0,Potenza,2024-02-03T19:45Z
,24,Sun Feb 4 2024,14:00,CET/+0100,Benevento Calcio,2-0,2-0,Brindisi,2024-02-04T13:00Z
,22,Tue Feb 6 2024,14:00,CET/+0100,AZ Picerno,1-0,1-0,Calcio Catania,2024-02-06T13:00Z
,25,Sat Feb 10 2024,20:45,CET/+0100,Monterosi FC,1-1,1-0,Potenza,2024-02-10T19:45Z
,25,Sun Feb 11 2024,14:00,CET/+0100,Brindisi,1-2,0-0,Latina Calcio,2024-02-11T13:00Z
,25,Sun Feb 11 2024,14:00,CET/+0100,Giugliano,2-1,1-0,Virtus Francavilla,2024-02-11T13:00Z
,25,Sun Feb 11 2024,14:00,CET/+0100,SS Monopoli 1966,1-3,1-0,SS Juve Stabia,2024-02-11T13:00Z
,25,Sun Feb 11 2024,16:15,CET/+0100,US Avellino,0-1,0-1,ACR Messina,2024-02-11T15:15Z
,25,Sun Feb 11 2024,16:15,CET/+0100,Calcio Catania,0-0,0-0,Casertana FC,2024-02-11T15:15Z
,25,Sun Feb 11 2024,18:30,CET/+0100,Audace Cerignola,0-0,0-0,Taranto FC,2024-02-11T17:30Z
,25,Sun Feb 11 2024,18:30,CET/+0100,Sorrento Calcio,0-2,0-1,AZ Picerno,2024-02-11T17:30Z
,25,Sun Feb 11 2024,18:30,CET/+0100,FC Turris,2-0,1-0,Foggia Calcio,2024-02-11T17:30Z
,25,Mon Feb 12 2024,20:30,CET/+0100,FC Crotone,0-0,0-0,Benevento Calcio,2024-02-12T19:30Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Taranto FC,1-0,0-0,Giugliano,2024-02-14T17:30Z
,26,Wed Feb 14 2024,18:30,CET/+0100,Latina Calcio,1-0,0-0,Calcio Catania,2024-02-14T17:30Z
,26,Wed Feb 14 2024,20:45,CET/+0100,SS Juve Stabia,0-0,0-0,Brindisi,2024-02-14T19:45Z
,26,Wed Feb 14 2024,20:45,CET/+0100,Potenza,2-2,1-0,US Avellino,2024-02-14T19:45Z
,26,Wed Feb 14 2024,20:45,CET/+0100,Virtus Francavilla,0-0,0-0,FC Turris,2024-02-14T19:45Z
,26,Wed Feb 14 2024,18:30,CET/+0100,ACR Messina,2-0,0-0,Sorrento Calcio,2024-02-14T17:30Z
,26,Thu Feb 15 2024,18:30,CET/+0100,AZ Picerno,0-0,0-0,FC Crotone,2024-02-15T17:30Z
,26,Thu Feb 15 2024,18:30,CET/+0100,Casertana FC,4-3,1-2,Monterosi FC,2024-02-15T17:30Z
,26,Thu Feb 15 2024,20:45,CET/+0100,Benevento Calcio,1-1,1-0,Audace Cerignola,2024-02-15T19:45Z
,26,Thu Feb 15 2024,20:45,CET/+0100,Foggia Calcio,3-2,2-1,SS Monopoli 1966,2024-02-15T19:45Z
,27,Sun Feb 18 2024,18:30,CET/+0100,SS Monopoli 1966,0-1,0-1,Latina Calcio,2024-02-18T17:30Z
,27,Sun Feb 18 2024,20:45,CET/+0100,Audace Cerignola,1-2,1-2,Monterosi FC,2024-02-18T19:45Z
,27,Sun Feb 18 2024,20:45,CET/+0100,Calcio Catania,2-0,1-0,SS Juve Stabia,2024-02-18T19:45Z
,27,Sun Feb 18 2024,20:45,CET/+0100,FC Crotone,2-2,1-0,Taranto FC,2024-02-18T19:45Z
,27,Sun Feb 18 2024,20:45,CET/+0100,AZ Picerno,1-2,1-0,Benevento Calcio,2024-02-18T19:45Z
,27,Sun Feb 18 2024,18:30,CET/+0100,Giugliano,1-0,0-0,ACR Messina,2024-02-18T17:30Z
,27,Mon Feb 19 2024,20:45,CET/+0100,Brindisi,0-2,0-1,Foggia Calcio,2024-02-19T19:45Z
,27,Mon Feb 19 2024,20:45,CET/+0100,Sorrento Calcio,1-0,0-0,Virtus Francavilla,2024-02-19T19:45Z
,27,Mon Feb 19 2024,20:45,CET/+0100,FC Turris,1-0,0-0,Potenza,2024-02-19T19:45Z
,27,Mon Feb 19 2024,20:45,CET/+0100,US Avellino,2-1,2-1,Casertana FC,2024-02-19T19:45Z
,28,Sat Feb 24 2024,16:15,CET/+0100,Taranto FC,1-0,1-0,Calcio Catania,2024-02-24T15:15Z
,28,Sun Feb 25 2024,18:30,CET/+0100,Monterosi FC,1-1,0-1,US Avellino,2024-02-25T17:30Z
,28,Sun Feb 25 2024,18:30,CET/+0100,Potenza,1-0,1-0,Giugliano,2024-02-25T17:30Z
,28,Sun Feb 25 2024,18:30,CET/+0100,Casertana FC,2-1,1-0,Brindisi,2024-02-25T17:30Z
,28,Sun Feb 25 2024,20:45,CET/+0100,Latina Calcio,2-2,0-0,Audace Cerignola,2024-02-25T19:45Z
,28,Sun Feb 25 2024,14:00,CET/+0100,ACR Messina,2-2,0-2,AZ Picerno,2024-02-25T13:00Z
,28,Mon Feb 26 2024,20:45,CET/+0100,Benevento Calcio,4-0,0-0,Sorrento Calcio,2024-02-26T19:45Z
,28,Mon Feb 26 2024,20:45,CET/+0100,Foggia Calcio,2-1,0-0,FC Crotone,2024-02-26T19:45Z
,28,Mon Feb 26 2024,20:45,CET/+0100,SS Juve Stabia,1-0,1-0,FC Turris,2024-02-26T19:45Z
,28,Mon Feb 26 2024,20:45,CET/+0100,Virtus Francavilla,0-0,0-0,SS Monopoli 1966,2024-02-26T19:45Z
,29,Sat Mar 2 2024,20:45,CET/+0100,Benevento Calcio,1-0,0-0,Foggia Calcio,2024-03-02T19:45Z
,29,Sat Mar 2 2024,20:45,CET/+0100,FC Crotone,2-3,2-0,Giugliano,2024-03-02T19:45Z
,29,Sat Mar 2 2024,20:45,CET/+0100,Sorrento Calcio,1-1,0-0,Potenza,2024-03-02T19:45Z
,29,Sat Mar 2 2024,18:30,CET/+0100,Brindisi,1-3,0-1,ACR Messina,2024-03-02T17:30Z
,29,Sun Mar 3 2024,14:00,CET/+0100,Calcio Catania,1-1,0-1,Monterosi FC,2024-03-03T13:00Z
,29,Sun Mar 3 2024,14:00,CET/+0100,Virtus Francavilla,1-0,0-0,Latina Calcio,2024-03-03T13:00Z
,29,Sun Mar 3 2024,18:30,CET/+0100,Audace Cerignola,1-1,1-0,US Avellino,2024-03-03T17:30Z
,29,Sun Mar 3 2024,18:30,CET/+0100,AZ Picerno,0-0,0-0,SS Monopoli 1966,2024-03-03T17:30Z
,29,Sun Mar 3 2024,18:30,CET/+0100,FC Turris,1-1,0-0,Taranto FC,2024-03-03T17:30Z
,29,Mon Mar 4 2024,20:30,CET/+0100,SS Juve Stabia,1-0,0-0,Casertana FC,2024-03-04T19:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,ACR Messina,0-1,0-0,FC Crotone,2024-03-06T17:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,Foggia Calcio,2-0,1-0,AZ Picerno,2024-03-06T17:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,SS Monopoli 1966,2-2,1-0,Brindisi,2024-03-06T17:30Z
,30,Wed Mar 6 2024,18:30,CET/+0100,US Avellino,5-2,3-0,Calcio Catania,2024-03-06T17:30Z
,30,Wed Mar 6 2024,20:45,CET/+0100,Giugliano,2-1,1-0,FC Turris,2024-03-06T19:45Z
,30,Wed Mar 6 2024,20:45,CET/+0100,Taranto FC,1-0,0-0,Virtus Francavilla,2024-03-06T19:45Z
,30,Thu Mar 7 2024,18:30,CET/+0100,Latina Calcio,1-3,0-2,SS Juve Stabia,2024-03-07T17:30Z
,30,Thu Mar 7 2024,20:30,CET/+0100,Potenza,0-2,0-2,Benevento Calcio,2024-03-07T19:30Z
,30,Thu Mar 7 2024,20:45,CET/+0100,Casertana FC,1-1,0-0,Audace Cerignola,2024-03-07T19:45Z
,30,Thu Mar 7 2024,18:30,CET/+0100,Monterosi FC,1-0,1-0,Sorrento Calcio,2024-03-07T17:30Z
,31,Sun Mar 10 2024,14:00,CET/+0100,Brindisi,0-0,0-0,Giugliano,2024-03-10T13:00Z
,31,Sun Mar 10 2024,16:15,CET/+0100,Calcio Catania,0-0,0-0,Potenza,2024-03-10T15:15Z
,31,Sun Mar 10 2024,18:30,CET/+0100,Benevento Calcio,1-1,1-0,ACR Messina,2024-03-10T17:30Z
,31,Sun Mar 10 2024,20:45,CET/+0100,Audace Cerignola,1-3,1-1,SS Monopoli 1966,2024-03-10T19:45Z
,31,Sun Mar 10 2024,20:45,CET/+0100,FC Crotone,1-3,0-0,Latina Calcio,2024-03-10T19:45Z
,31,Sun Mar 10 2024,20:45,CET/+0100,Sorrento Calcio,1-1,0-0,Foggia Calcio,2024-03-10T19:45Z
,31,Sun Mar 10 2024,20:45,CET/+0100,Virtus Francavilla,0-0,0-0,US Avellino,2024-03-10T19:45Z
,31,Mon Mar 11 2024,20:45,CET/+0100,AZ Picerno,5-1,1-0,Monterosi FC,2024-03-11T19:45Z
,31,Mon Mar 11 2024,20:45,CET/+0100,FC Turris,1-0,1-0,Casertana FC,2024-03-11T19:45Z
,31,Mon Mar 11 2024,20:45,CET/+0100,SS Juve Stabia,2-1,0-0,Taranto FC,2024-03-11T19:45Z
,32,Fri Mar 15 2024,20:45,CET/+0100,Calcio Catania,2-1,1-0,Audace Cerignola,2024-03-15T19:45Z
,32,Sat Mar 16 2024,18:30,CET/+0100,Latina Calcio,1-1,1-1,ACR Messina,2024-03-16T17:30Z
,32,Sat Mar 16 2024,20:45,CET/+0100,Giugliano,1-2,1-0,Benevento Calcio,2024-03-16T19:45Z
,32,Sat Mar 16 2024,18:30,CET/+0100,US Avellino,2-0,1-0,Brindisi,2024-03-16T17:30Z
,32,Sun Mar 17 2024,18:30,CET/+0100,Taranto FC,0-0,0-0,Sorrento Calcio,2024-03-17T17:30Z
,32,Sun Mar 17 2024,18:30,CET/+0100,Casertana FC,2-0,1-0,Virtus Francavilla,2024-03-17T17:30Z
,32,Sun Mar 17 2024,20:45,CET/+0100,Foggia Calcio,2-1,1-1,SS Juve Stabia,2024-03-17T19:45Z
,32,Sun Mar 17 2024,20:45,CET/+0100,Monterosi FC,1-0,1-0,FC Crotone,2024-03-17T19:45Z
,32,Sun Mar 17 2024,20:45,CET/+0100,SS Monopoli 1966,0-0,0-0,FC Turris,2024-03-17T19:45Z
,32,Mon Mar 18 2024,20:30,CET/+0100,Potenza,1-0,1-0,AZ Picerno,2024-03-18T19:30Z
,33,Sat Mar 23 2024,14:00,CET/+0100,ACR Messina,0-3,0-1,Foggia Calcio,2024-03-23T13:00Z
,33,Sat Mar 23 2024,14:00,CET/+0100,Benevento Calcio,0-1,0-0,SS Monopoli 1966,2024-03-23T13:00Z
,33,Sat Mar 23 2024,14:00,CET/+0100,AZ Picerno,0-2,0-2,Latina Calcio,2024-03-23T13:00Z
,33,Sat Mar 23 2024,14:00,CET/+0100,Sorrento Calcio,1-2,0-1,SS Juve Stabia,2024-03-23T13:00Z
,33,Sat Mar 23 2024,14:00,CET/+0100,Virtus Francavilla,2-0,0-0,Monterosi FC,2024-03-23T13:00Z
,33,Sat Mar 23 2024,17:30,CET/+0100,Giugliano,3-2,1-1,US Avellino,2024-03-23T16:30Z
,33,Sun Mar 24 2024,16:15,CET/+0100,Audace Cerignola,2-1,1-0,Potenza,2024-03-24T15:15Z
,33,Sun Mar 24 2024,18:30,CET/+0100,Brindisi,0-2,0-2,Taranto FC,2024-03-24T17:30Z
,33,Sun Mar 24 2024,14:00,CET/+0100,FC Turris,2-1,2-0,Calcio Catania,2024-03-24T13:00Z
,33,Mon Mar 25 2024,20:30,CET/+0100,FC Crotone,0-0,0-0,Casertana FC,2024-03-25T19:30Z
,34,Thu Mar 28 2024,20:45,CET/+0100,Calcio Catania,2-3,1-0,Giugliano,2024-03-28T19:45Z
,34,Sat Mar 30 2024,14:00,CET/+0100,Monterosi FC,1-1,0-0,Benevento Calcio,2024-03-30T13:00Z
,34,Sat Mar 30 2024,14:00,CET/+0100,SS Monopoli 1966,1-0,1-0,Sorrento Calcio,2024-03-30T13:00Z
,34,Sat Mar 30 2024,14:00,CET/+0100,Casertana FC,1-0,1-0,Taranto FC,2024-03-30T13:00Z
,34,Sat Mar 30 2024,16:15,CET/+0100,SS Juve Stabia,4-1,3-0,ACR Messina,2024-03-30T15:15Z
,34,Sat Mar 30 2024,18:30,CET/+0100,Potenza,2-2,2-1,FC Crotone,2024-03-30T17:30Z
,34,Sat Mar 30 2024,18:30,CET/+0100,Latina Calcio,3-0,1-0,Foggia Calcio,2024-03-30T17:30Z
,34,Sat Mar 30 2024,20:45,CET/+0100,Audace Cerignola,0-0,0-0,FC Turris,2024-03-30T19:45Z
,34,Sat Mar 30 2024,20:45,CET/+0100,Brindisi,2-0,2-0,Virtus Francavilla,2024-03-30T19:45Z
,34,Sat Mar 30 2024,20:45,CET/+0100,US Avellino,6-1,1-0,AZ Picerno,2024-03-30T19:45Z
,35,Fri Apr 5 2024,20:45,CEST/+0200,Foggia Calcio,0-2,0-0,Casertana FC,2024-04-05T18:45Z
,35,Sat Apr 6 2024,18:30,CEST/+0200,Giugliano,0-1,0-0,SS Monopoli 1966,2024-04-06T16:30Z
,35,Sat Apr 6 2024,18:30,CEST/+0200,Taranto FC,2-0,1-0,Potenza,2024-04-06T16:30Z
,35,Sat Apr 6 2024,16:15,CEST/+0200,Sorrento Calcio,3-1,1-0,Latina Calcio,2024-04-06T14:15Z
,35,Sun Apr 7 2024,14:00,CEST/+0200,ACR Messina,2-1,2-0,Monterosi FC,2024-04-07T12:00Z
,35,Sun Apr 7 2024,18:30,CEST/+0200,Virtus Francavilla,1-0,0-0,Calcio Catania,2024-04-07T16:30Z
,35,Sun Apr 7 2024,20:45,CEST/+0200,FC Crotone,1-2,1-1,Brindisi,2024-04-07T18:45Z
,35,Sun Apr 7 2024,20:45,CEST/+0200,AZ Picerno,2-1,1-0,Audace Cerignola,2024-04-07T18:45Z
,35,Sun Apr 7 2024,20:45,CEST/+0200,FC Turris,0-4,0-2,US Avellino,2024-04-07T18:45Z
,35,Mon Apr 8 2024,20:30,CEST/+0200,Benevento Calcio,0-0,0-0,SS Juve Stabia,2024-04-08T18:30Z
,36,Sat Apr 13 2024,16:15,CEST/+0200,Brindisi,2-0,1-0,Sorrento Calcio,2024-04-13T14:15Z
,36,Sat Apr 13 2024,16:15,CEST/+0200,Monterosi FC,3-1,1-0,Giugliano,2024-04-13T14:15Z
,36,Sat Apr 13 2024,18:30,CEST/+0200,Potenza,0-3,0-1,Foggia Calcio,2024-04-13T16:30Z
,36,Sun Apr 14 2024,18:30,CEST/+0200,Casertana FC,2-1,1-0,AZ Picerno,2024-04-14T16:30Z
,36,Sun Apr 14 2024,20:45,CEST/+0200,Audace Cerignola,3-0,1-0,Virtus Francavilla,2024-04-14T18:45Z
,36,Sun Apr 14 2024,20:45,CEST/+0200,Calcio Catania,1-0,1-0,ACR Messina,2024-04-14T18:45Z
,36,Sun Apr 14 2024,20:45,CEST/+0200,SS Monopoli 1966,1-2,0-0,Taranto FC,2024-04-14T18:45Z
,36,Sun Apr 14 2024,18:30,CEST/+0200,Latina Calcio,1-2,1-1,FC Turris,2024-04-14T16:30Z
,36,Mon Apr 15 2024,20:45,CEST/+0200,US Avellino,1-0,0-0,Benevento Calcio,2024-04-15T18:45Z
,36,Mon Apr 15 2024,20:30,CEST/+0200,SS Juve Stabia,1-1,1-0,FC Crotone,2024-04-15T18:30Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,ACR Messina,2-2,0-1,Potenza,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Benevento Calcio,4-0,1-0,Latina Calcio,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,FC Crotone,3-1,0-1,SS Monopoli 1966,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Foggia Calcio,1-2,1-1,Audace Cerignola,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,AZ Picerno,0-0,0-0,Brindisi,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Sorrento Calcio,3-2,0-0,Calcio Catania,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Taranto FC,1-0,0-0,US Avellino,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,FC Turris,0-0,0-0,Monterosi FC,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Virtus Francavilla,1-1,0-0,SS Juve Stabia,2024-04-21T18:00Z
,37,Sun Apr 21 2024,20:00,CEST/+0200,Giugliano,1-1,0-1,Casertana FC,2024-04-21T18:00Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Audace Cerignola,3-0,3-0,Giugliano,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Brindisi,1-2,1-2,FC Turris,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Calcio Catania,1-0,1-0,Benevento Calcio,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,SS Juve Stabia,3-2,2-1,AZ Picerno,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Monterosi FC,1-0,0-0,Foggia Calcio,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Potenza,0-0,0-0,Virtus Francavilla,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,SS Monopoli 1966,2-1,1-0,ACR Messina,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,US Avellino,1-0,0-0,FC Crotone,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Latina Calcio,1-2,0-2,Taranto FC,2024-04-27T16:30Z
,38,Sat Apr 27 2024,18:30,CEST/+0200,Casertana FC,5-2,3-1,Sorrento Calcio,2024-04-27T16:30Z
Playout,Finalrunde,Sun May 12 2024,18:00,CEST/+0200,Virtus Francavilla,1-1,0-0,SS Monopoli 1966,2024-05-12T16:00Z
Playout,Finalrunde,Sun May 12 2024,18:00,CEST/+0200,Monterosi FC,0-1,0-0,Potenza,2024-05-12T16:00Z
Playout,Finalrunde,Sun May 19 2024,20:30,CEST/+0200,SS Monopoli 1966,1-1,0-1,Virtus Francavilla,2024-05-19T18:30Z
Playout,Finalrunde,Sun May 19 2024,20:30,CEST/+0200,Potenza,1-1,0-0,Monterosi FC,2024-05-19T18:30Z
