Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
Playoffs - Relegation,36,Sun May 12 2024,15:00,BST/+0100,Hibernian FC,0-4,0-2,Aberdeen FC,2024-05-12T14:00Z
Playoffs - Championship,37,Tue May 14 2024,19:30,BST/+0100,Rangers FC,5-2,1-2,Dundee FC,2024-05-14T18:30Z
Playoffs - Championship,37,Wed May 15 2024,19:45,BST/+0100,St. Mirren FC,2-2,1-1,Heart of Midlothian,2024-05-15T18:45Z
Playoffs - Championship,37,Wed May 15 2024,19:30,BST/+0100,Kilmarnock FC,0-5,0-3,Celtic FC,2024-05-15T18:30Z
Playoffs - Relegation,37,Wed May 15 2024,19:45,BST/+0100,Hibernian FC,3-0,2-0,Motherwell FC,2024-05-15T18:45Z
Playoffs - Relegation,37,Wed May 15 2024,19:45,BST/+0100,Aberdeen FC,5-1,0-0,Livingston FC,2024-05-15T18:45Z
Playoffs - Relegation,37,Wed May 15 2024,19:45,BST/+0100,St. Johnstone FC,1-1,0-1,Ross County FC,2024-05-15T18:45Z
Playoffs - Championship,38,Sat May 18 2024,12:30,BST/+0100,Heart of Midlothian,3-3,1-0,Rangers FC,2024-05-18T11:30Z
Playoffs - Championship,38,Sat May 18 2024,12:30,BST/+0100,Dundee FC,1-1,1-1,Kilmarnock FC,2024-05-18T11:30Z
Playoffs - Championship,38,Sat May 18 2024,12:30,BST/+0100,Celtic FC,3-2,2-2,St. Mirren FC,2024-05-18T11:30Z
Playoffs - Relegation,38,Sun May 19 2024,15:00,BST/+0100,Motherwell FC,1-2,0-2,St. Johnstone FC,2024-05-19T14:00Z
Playoffs - Relegation,38,Sun May 19 2024,15:00,BST/+0100,Ross County FC,2-2,1-1,Aberdeen FC,2024-05-19T14:00Z
Playoffs - Relegation,38,Sun May 19 2024,15:00,BST/+0100,Livingston FC,1-1,0-0,Hibernian FC,2024-05-19T14:00Z
