Round,Date,Time,Team 1,FT,HT,Team 2
31,Sat Mar 28 2015,18:15,Recreativo Huelva,0-1,0-0,Real Betis
31,Sat Mar 28 2015,18:00,CD Alavés,2-1,1-1,Racing Santander
31,Sun Mar 29 2015,12:00,CA Osasuna,0-0,0-0,Sporting Gijón
31,Sun Mar 29 2015,21:00,CE Sabadell,1-1,1-0,RCD Mallorca
31,Sun Mar 29 2015,18:15,Real Zaragoza,1-1,1-0,AD Alcorcón
31,Sun Mar 29 2015,19:00,FC Barcelona B,2-2,2-1,CD Tenerife
31,Sun Mar 29 2015,17:00,CD Mirandés,0-1,0-1,Girona FC
32,Sat Apr 4 2015,16:00,CD Mirandés,0-0,0-0,CE Sabadell
32,Sat Apr 4 2015,18:00,Girona FC,2-1,1-1,Real Valladolid
32,Sat Apr 4 2015,18:15,CD Lugo,4-0,3-0,RCD Mallorca
32,Sat Apr 4 2015,21:30,Albacete,1-0,0-0,UD Las Palmas
32,Sun Apr 5 2015,16:00,SD Ponferradina,1-1,0-1,CD Leganés
32,Sun Apr 5 2015,12:00,Real Betis,3-0,0-0,CA Osasuna
32,Sun Apr 5 2015,17:00,Sporting Gijón,0-0,0-0,FC Barcelona B
32,Sun Apr 5 2015,21:00,AD Alcorcón,0-1,0-0,CD Alavés
32,Sun Apr 5 2015,19:00,Racing Santander,0-2,0-1,UE Llagostera
32,Sun Apr 5 2015,19:00,CD Tenerife,1-1,1-0,Real Zaragoza
32,Sun Apr 5 2015,18:15,CD Numancia,1-2,1-1,Recreativo Huelva
33,Sat Apr 11 2015,16:00,RCD Mallorca,2-3,0-1,Racing Santander
33,Sat Apr 11 2015,18:00,CE Sabadell,2-1,1-1,CD Lugo
33,Sat Apr 11 2015,18:00,Real Zaragoza,1-1,0-0,Sporting Gijón
33,Sat Apr 11 2015,18:15,Real Valladolid,2-1,2-0,CD Mirandés
33,Sat Apr 11 2015,20:00,UE Llagostera,0-0,0-0,AD Alcorcón
33,Sat Apr 11 2015,20:00,CD Alavés,1-0,1-0,CD Tenerife
33,Sun Apr 12 2015,12:00,UD Las Palmas,2-0,1-0,Girona FC
33,Sun Apr 12 2015,16:00,Recreativo Huelva,0-1,0-0,SD Ponferradina
33,Sun Apr 12 2015,21:00,CD Leganés,2-0,2-0,Albacete
33,Sun Apr 12 2015,18:15,CA Osasuna,1-1,0-1,CD Numancia
33,Sun Apr 12 2015,17:00,FC Barcelona B,1-2,1-1,Real Betis
34,Sat Apr 18 2015,16:00,Girona FC,2-1,0-0,CD Leganés
34,Sat Apr 18 2015,18:00,Sporting Gijón,1-0,0-0,CD Alavés
34,Sat Apr 18 2015,18:15,SD Ponferradina,1-0,1-0,CA Osasuna
34,Sat Apr 18 2015,20:00,CD Mirandés,2-1,1-0,UD Las Palmas
34,Sat Apr 18 2015,21:30,Racing Santander,1-0,0-0,CD Lugo
34,Sat Apr 18 2015,21:30,Albacete,3-1,2-0,Recreativo Huelva
34,Sun Apr 19 2015,12:00,Real Betis,4-0,1-0,Real Zaragoza
34,Sun Apr 19 2015,16:00,AD Alcorcón,0-0,0-0,RCD Mallorca
34,Sun Apr 19 2015,17:00,CD Numancia,1-0,1-0,FC Barcelona B
34,Sun Apr 19 2015,18:15,Real Valladolid,0-0,0-0,CE Sabadell
34,Sun Apr 19 2015,19:00,CD Tenerife,0-0,0-0,UE Llagostera
35,Sat Apr 25 2015,16:00,CD Lugo,0-0,0-0,AD Alcorcón
35,Sat Apr 25 2015,18:00,CA Osasuna,2-1,1-0,Albacete
35,Sat Apr 25 2015,20:00,RCD Mallorca,2-1,0-1,CD Tenerife
35,Sat Apr 25 2015,18:30,FC Barcelona B,2-1,0-0,SD Ponferradina
35,Sat Apr 25 2015,18:15,CD Alavés,1-2,0-1,Real Betis
35,Sun Apr 26 2015,12:00,UD Las Palmas,1-1,0-0,Real Valladolid
35,Sun Apr 26 2015,16:00,CE Sabadell,3-2,1-1,Racing Santander
35,Sun Apr 26 2015,16:30,UE Llagostera,0-0,0-0,Sporting Gijón
35,Sun Apr 26 2015,21:00,CD Leganés,0-0,0-0,CD Mirandés
35,Sun Apr 26 2015,18:15,Real Zaragoza,1-0,1-0,CD Numancia
35,Sun Apr 26 2015,18:00,Recreativo Huelva,0-3,0-2,Girona FC
36,Sat May 2 2015,16:00,AD Alcorcón,2-0,1-0,Racing Santander
36,Sat May 2 2015,16:00,CD Numancia,1-0,0-0,CD Alavés
36,Sat May 2 2015,18:15,Real Betis,2-2,0-1,UE Llagostera
36,Sat May 2 2015,18:30,Girona FC,3-0,1-0,CA Osasuna
36,Sat May 2 2015,20:00,UD Las Palmas,2-0,0-0,CE Sabadell
36,Sun May 3 2015,12:00,SD Ponferradina,1-1,0-0,Real Zaragoza
36,Sun May 3 2015,17:00,Sporting Gijón,1-0,1-0,RCD Mallorca
36,Sun May 3 2015,21:00,CD Mirandés,2-1,1-0,Recreativo Huelva
36,Sun May 3 2015,19:00,CD Tenerife,1-1,0-0,CD Lugo
36,Sun May 3 2015,19:00,Albacete,2-1,0-0,FC Barcelona B
36,Sun May 3 2015,18:15,Real Valladolid,2-0,1-0,CD Leganés
37,Sat May 9 2015,16:00,FC Barcelona B,2-4,1-1,Girona FC
37,Sat May 9 2015,18:00,CE Sabadell,0-1,0-1,AD Alcorcón
37,Sat May 9 2015,18:00,CD Lugo,1-2,0-2,Sporting Gijón
37,Sat May 9 2015,20:00,CD Leganés,2-1,0-0,UD Las Palmas
37,Sat May 9 2015,18:00,Recreativo Huelva,0-3,0-3,Real Valladolid
37,Sun May 10 2015,12:00,RCD Mallorca,1-2,1-2,Real Betis
37,Sun May 10 2015,16:00,UE Llagostera,0-0,0-0,CD Numancia
37,Sun May 10 2015,18:00,CA Osasuna,2-0,1-0,CD Mirandés
37,Sun May 10 2015,18:15,Real Zaragoza,3-1,2-0,Albacete
37,Sun May 10 2015,19:00,Racing Santander,1-0,1-0,CD Tenerife
37,Sun May 10 2015,21:00,CD Alavés,2-1,1-1,SD Ponferradina
38,Sat May 16 2015,20:00,UD Las Palmas,3-0,2-0,Recreativo Huelva
38,Sat May 16 2015,16:00,CD Leganés,1-1,1-0,CE Sabadell
38,Sat May 16 2015,18:00,Sporting Gijón,3-1,1-1,Racing Santander
38,Sat May 16 2015,18:15,Real Valladolid,1-1,0-0,CA Osasuna
38,Sat May 16 2015,20:00,CD Numancia,1-2,1-1,RCD Mallorca
38,Sat May 16 2015,20:00,CD Mirandés,2-3,1-1,FC Barcelona B
38,Sat May 16 2015,16:00,Albacete,2-3,1-1,CD Alavés
38,Sun May 17 2015,12:00,Girona FC,1-1,0-1,Real Zaragoza
38,Sun May 17 2015,16:00,SD Ponferradina,0-1,0-0,UE Llagostera
38,Sun May 17 2015,18:15,Real Betis,5-1,2-1,CD Lugo
38,Sun May 17 2015,21:00,CD Tenerife,1-1,1-1,AD Alcorcón
39,Tue May 19 2015,21:00,FC Barcelona B,1-3,0-1,Real Valladolid
39,Tue May 19 2015,22:00,CA Osasuna,1-2,1-2,UD Las Palmas
39,Wed May 20 2015,20:00,AD Alcorcón,0-0,0-0,Sporting Gijón
39,Wed May 20 2015,20:00,RCD Mallorca,1-0,0-0,SD Ponferradina
39,Wed May 20 2015,20:00,Recreativo Huelva,1-0,0-0,CD Leganés
39,Wed May 20 2015,21:00,CD Lugo,1-1,0-1,CD Numancia
39,Wed May 20 2015,21:00,CD Alavés,0-3,0-1,Girona FC
39,Wed May 20 2015,22:00,CE Sabadell,1-3,0-3,CD Tenerife
39,Wed May 20 2015,22:00,Real Zaragoza,0-1,0-1,CD Mirandés
39,Thu May 21 2015,20:00,Racing Santander,2-4,1-2,Real Betis
39,Thu May 21 2015,21:00,UE Llagostera,2-3,1-2,Albacete
40,Sat May 23 2015,16:00,Recreativo Huelva,3-1,1-0,CE Sabadell
40,Sat May 23 2015,16:00,CD Mirandés,3-0,2-0,CD Alavés
40,Sat May 23 2015,18:00,SD Ponferradina,1-0,1-0,CD Lugo
40,Sat May 23 2015,18:15,CD Leganés,1-1,0-1,CA Osasuna
40,Sat May 23 2015,21:30,UD Las Palmas,4-3,2-0,FC Barcelona B
40,Sun May 24 2015,16:15,Girona FC,1-0,0-0,UE Llagostera
40,Sun May 24 2015,18:00,Sporting Gijón,2-0,1-0,CD Tenerife
40,Sun May 24 2015,18:00,CD Numancia,0-2,0-1,Racing Santander
40,Sun May 24 2015,18:00,Real Valladolid,1-3,1-0,Real Zaragoza
40,Sun May 24 2015,21:00,Albacete,4-2,2-2,RCD Mallorca
40,Sun May 24 2015,20:00,Real Betis,3-0,1-0,AD Alcorcón
41,Sun May 31 2015,18:00,Sporting Gijón,2-0,2-0,CE Sabadell
41,Sun May 31 2015,18:00,CD Tenerife,2-0,0-0,Real Betis
41,Sun May 31 2015,18:00,AD Alcorcón,1-1,1-0,CD Numancia
41,Sun May 31 2015,18:00,Racing Santander,0-1,0-0,SD Ponferradina
41,Sun May 31 2015,18:00,CD Lugo,1-1,1-0,Albacete
41,Sun May 31 2015,18:00,RCD Mallorca,0-1,0-0,Girona FC
41,Sun May 31 2015,18:00,UE Llagostera,0-1,0-0,CD Mirandés
41,Sun May 31 2015,18:00,CD Alavés,0-2,0-0,Real Valladolid
41,Sun May 31 2015,18:00,Real Zaragoza,0-2,0-2,UD Las Palmas
41,Sun May 31 2015,18:00,FC Barcelona B,2-5,1-1,CD Leganés
41,Sun May 31 2015,18:00,CA Osasuna,2-0,2-0,Recreativo Huelva
42,Sun Jun 7 2015,18:00,Real Betis,0-3,0-1,Sporting Gijón
42,Sun Jun 7 2015,18:00,SD Ponferradina,1-1,1-1,AD Alcorcón
42,Sun Jun 7 2015,18:00,Albacete,0-1,0-1,Racing Santander
42,Sun Jun 7 2015,18:00,Girona FC,1-1,1-0,CD Lugo
42,Sun Jun 7 2015,18:00,CD Mirandés,2-0,1-0,RCD Mallorca
42,Sun Jun 7 2015,18:00,Real Valladolid,2-4,1-2,UE Llagostera
42,Sun Jun 7 2015,18:00,UD Las Palmas,3-2,2-0,CD Alavés
42,Sun Jun 7 2015,18:00,CD Leganés,2-2,2-2,Real Zaragoza
42,Sun Jun 7 2015,18:00,Recreativo Huelva,2-0,2-0,FC Barcelona B
42,Sun Jun 7 2015,18:00,CE Sabadell,2-2,2-0,CA Osasuna
42,Sun Jun 7 2015,20:00,CD Numancia,3-3,1-1,CD Tenerife
