Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
22,Wed Aug 21 2024,20:00,-03/-0300,CR Brasil - AL,0-2,0-1,Ceará - CE,,2024-08-21T23:00Z
22,Thu Aug 22 2024,20:00,-03/-0300,Avaí - SC,1-0,1-0,Paysandu - PA,,2024-08-22T23:00Z
22,Thu Aug 22 2024,21:00,-03/-0300,Sport Recife - PE,0-1,0-0,Coritiba - PR,,2024-08-23T00:00Z
23,Fri Aug 23 2024,21:30,-03/-0300,Ponte Preta,0-1,0-0,Operário Ferroviário - PR,,2024-08-24T00:30Z
23,Sat Aug 24 2024,16:00,-03/-0300,Santos FC,0-0,0-0,Amazonas FC - AM,,2024-08-24T19:00Z
23,Sat Aug 24 2024,17:00,-03/-0300,Ituano - SP,1-0,1-0,Goiás - GO,,2024-08-24T20:00Z
23,Sun Aug 25 2024,18:30,-03/-0300,Vila Nova - GO,1-0,0-0,América - MG,,2024-08-25T21:30Z
23,Sun Aug 25 2024,18:30,-03/-0300,Chapecoense,0-0,0-0,CR Brasil - AL,,2024-08-25T21:30Z
23,Mon Aug 26 2024,18:30,-03/-0300,Paysandu - PA,0-0,0-0,Mirassol - SP,,2024-08-26T21:30Z
23,Mon Aug 26 2024,21:00,-03/-0300,Ceará - CE,1-0,0-0,Grêmio Novorizontino - SP,,2024-08-27T00:00Z
23,Tue Aug 27 2024,21:00,-03/-0300,Brusque - SC,1-0,1-0,Sport Recife - PE,,2024-08-28T00:00Z
23,Tue Aug 27 2024,21:30,-03/-0300,Coritiba - PR,1-0,0-0,Avaí - SC,,2024-08-28T00:30Z
24,Fri Aug 30 2024,21:30,-03/-0300,Santos FC,2-2,2-0,Ponte Preta,,2024-08-31T00:30Z
24,Sat Aug 31 2024,17:00,-03/-0300,Chapecoense,1-1,1-0,Botafogo - SP,,2024-08-31T20:00Z
24,Sat Aug 31 2024,17:00,-03/-0300,Grêmio Novorizontino - SP,2-0,0-0,Vila Nova - GO,,2024-08-31T20:00Z
24,Sat Aug 31 2024,18:00,-03/-0300,CR Brasil - AL,1-2,0-2,Avaí - SC,,2024-08-31T21:00Z
24,Sun Sep 1 2024,16:00,-03/-0300,Amazonas FC - AM,1-1,1-0,Ceará - CE,,2024-09-01T19:00Z
24,Sun Sep 1 2024,18:30,-03/-0300,Goiás - GO,1-1,0-0,Paysandu - PA,,2024-09-01T21:30Z
24,Mon Sep 2 2024,19:30,-03/-0300,Sport Recife - PE,3-2,1-1,Ituano - SP,,2024-09-02T22:30Z
24,Mon Sep 2 2024,21:30,-03/-0300,Operário Ferroviário - PR,0-0,0-0,Brusque - SC,,2024-09-03T00:30Z
24,Tue Sep 3 2024,21:30,-03/-0300,Guarani - SP,2-1,1-0,Coritiba - PR,,2024-09-04T00:30Z
24,Tue Sep 3 2024,19:00,-03/-0300,Mirassol - SP,1-0,1-0,América - MG,,2024-09-03T22:00Z
25,Wed Sep 4 2024,20:00,-03/-0300,Vila Nova - GO,1-0,0-0,CR Brasil - AL,,2024-09-04T23:00Z
25,Thu Sep 5 2024,21:30,-03/-0300,Paysandu - PA,0-1,0-1,Amazonas FC - AM,,2024-09-06T00:30Z
25,Sat Sep 7 2024,19:00,-03/-0300,Avaí - SC,0-2,0-1,Sport Recife - PE,,2024-09-07T22:00Z
25,Sat Sep 7 2024,16:00,-03/-0300,Brusque - SC,0-1,0-1,Santos FC,,2024-09-07T19:00Z
25,Sat Sep 7 2024,16:00,-03/-0300,Ituano - SP,3-2,1-1,Mirassol - SP,,2024-09-07T19:00Z
25,Sun Sep 8 2024,18:30,-03/-0300,Coritiba - PR,2-2,1-1,Grêmio Novorizontino - SP,,2024-09-08T21:30Z
25,Sun Sep 8 2024,16:00,-03/-0300,Ceará - CE,2-1,1-0,Operário Ferroviário - PR,,2024-09-08T19:00Z
25,Sun Sep 8 2024,18:30,-03/-0300,América - MG,3-0,2-0,Guarani - SP,,2024-09-08T21:30Z
25,Mon Sep 9 2024,21:30,-03/-0300,Ponte Preta,0-2,0-1,Chapecoense,,2024-09-10T00:30Z
25,Mon Sep 9 2024,20:00,-03/-0300,Botafogo - SP,1-0,0-0,Goiás - GO,,2024-09-09T23:00Z
7,Wed Sep 11 2024,21:30,-03/-0300,CR Brasil - AL,1-1,1-0,Sport Recife - PE,,2024-09-12T00:30Z
26,Fri Sep 13 2024,19:00,-03/-0300,Grêmio Novorizontino - SP,,,Botafogo - SP,,2024-09-13T22:00Z
26,Fri Sep 13 2024,21:30,-03/-0300,Goiás - GO,,,Avaí - SC,,2024-09-14T00:30Z
26,Fri Sep 13 2024,21:30,-03/-0300,Ponte Preta,,,Ituano - SP,,2024-09-14T00:30Z
26,Sat Sep 14 2024,17:00,-03/-0300,Brusque - SC,,,Vila Nova - GO,,2024-09-14T20:00Z
26,Sat Sep 14 2024,18:00,-03/-0300,Mirassol - SP,,,Amazonas FC - AM,,2024-09-14T21:00Z
26,Sat Sep 14 2024,17:00,-03/-0300,Paysandu - PA,,,Guarani - SP,,2024-09-14T20:00Z
26,Sun Sep 15 2024,16:00,-03/-0300,Santos FC,,,América - MG,,2024-09-15T19:00Z
26,Sun Sep 15 2024,18:30,-03/-0300,Chapecoense,,,Ceará - CE,,2024-09-15T21:30Z
26,Sun Sep 15 2024,16:00,-03/-0300,Operário Ferroviário - PR,,,Coritiba - PR,,2024-09-15T19:00Z
26,Sun Sep 15 2024,18:30,-03/-0300,Sport Recife - PE,,,CR Brasil - AL,,2024-09-15T21:30Z
27,Tue Sep 17 2024,21:30,-03/-0300,Avaí - SC,,,Ituano - SP,,2024-09-18T00:30Z
27,Tue Sep 17 2024,19:00,-03/-0300,Grêmio Novorizontino - SP,,,Brusque - SC,,2024-09-17T22:00Z
27,Tue Sep 17 2024,21:30,-03/-0300,Guarani - SP,,,Mirassol - SP,,2024-09-18T00:30Z
27,Wed Sep 18 2024,21:30,-03/-0300,América - MG,,,Paysandu - PA,,2024-09-19T00:30Z
27,Wed Sep 18 2024,18:30,-03/-0300,CR Brasil - AL,,,Ponte Preta,,2024-09-18T21:30Z
27,Wed Sep 18 2024,19:00,-03/-0300,Sport Recife - PE,,,Goiás - GO,,2024-09-18T22:00Z
27,Wed Sep 18 2024,19:30,-03/-0300,Vila Nova - GO,,,Chapecoense,,2024-09-18T22:30Z
27,Wed Sep 18 2024,21:00,-03/-0300,Amazonas FC - AM,,,Operário Ferroviário - PR,,2024-09-19T00:00Z
27,Wed Sep 18 2024,21:30,-03/-0300,Coritiba - PR,,,Ceará - CE,,2024-09-19T00:30Z
27,Thu Sep 19 2024,21:30,-03/-0300,Botafogo - SP,,,Santos FC,,2024-09-20T00:30Z
28,Sat Sep 21 2024,17:00,-03/-0300,Goiás - GO,,,Mirassol - SP,,2024-09-21T20:00Z
28,Sat Sep 21 2024,18:00,-03/-0300,Ituano - SP,,,Coritiba - PR,,2024-09-21T21:00Z
28,Sun Sep 22 2024,16:00,-03/-0300,Chapecoense,,,Avaí - SC,,2024-09-22T19:00Z
28,Sun Sep 22 2024,18:30,-03/-0300,Ceará - CE,,,Vila Nova - GO,,2024-09-22T21:30Z
28,Mon Sep 23 2024,21:00,-03/-0300,Santos FC,,,Grêmio Novorizontino - SP,,2024-09-24T00:00Z
28,Mon Sep 23 2024,18:30,-03/-0300,Paysandu - PA,,,Sport Recife - PE,,2024-09-23T21:30Z
28,Mon Sep 23 2024,21:30,-03/-0300,Brusque - SC,,,Amazonas FC - AM,,2024-09-24T00:30Z
28,Tue Sep 24 2024,19:00,-03/-0300,Operário Ferroviário - PR,,,Guarani - SP,,2024-09-24T22:00Z
28,Tue Sep 24 2024,21:30,-03/-0300,Ponte Preta,,,América - MG,,2024-09-25T00:30Z
28,Tue Sep 24 2024,21:30,-03/-0300,Botafogo - SP,,,CR Brasil - AL,,2024-09-25T00:30Z
29,Fri Sep 27 2024,21:30,-03/-0300,Paysandu - PA,,,Ituano - SP,,2024-09-28T00:30Z
29,Fri Sep 27 2024,19:00,-03/-0300,Ceará - CE,,,Brusque - SC,,2024-09-27T22:00Z
29,Fri Sep 27 2024,21:30,-03/-0300,Coritiba - PR,,,Goiás - GO,,2024-09-28T00:30Z
29,Sat Sep 28 2024,18:00,-03/-0300,Santos FC,,,Operário Ferroviário - PR,,2024-09-28T21:00Z
29,Sat Sep 28 2024,17:00,-03/-0300,CR Brasil - AL,,,América - MG,,2024-09-28T20:00Z
29,Sun Sep 29 2024,18:30,-03/-0300,Mirassol - SP,,,Sport Recife - PE,,2024-09-29T21:30Z
29,Sun Sep 29 2024,16:00,-03/-0300,Vila Nova - GO,,,Botafogo - SP,,2024-09-29T19:00Z
29,Mon Sep 30 2024,18:30,-03/-0300,Chapecoense,,,Amazonas FC - AM,,2024-09-30T21:30Z
29,Mon Sep 30 2024,21:00,-03/-0300,Grêmio Novorizontino - SP,,,Ponte Preta,,2024-10-01T00:00Z
29,Mon Sep 30 2024,21:30,-03/-0300,Guarani - SP,,,Avaí - SC,,2024-10-01T00:30Z
30,Thu Oct 3 2024,21:30,-03/-0300,Avaí - SC,,,Brusque - SC,,2024-10-04T00:30Z
30,Fri Oct 4 2024,21:30,-03/-0300,Sport Recife - PE,,,Ceará - CE,,2024-10-05T00:30Z
30,Fri Oct 4 2024,19:00,-03/-0300,América - MG,,,Coritiba - PR,,2024-10-04T22:00Z
30,Fri Oct 4 2024,21:30,-03/-0300,Amazonas FC - AM,,,Grêmio Novorizontino - SP,,2024-10-05T00:30Z
30,Sat Oct 5 2024,17:00,-03/-0300,Ponte Preta,,,Botafogo - SP,,2024-10-05T20:00Z
30,Sat Oct 5 2024,17:00,-03/-0300,Ituano - SP,,,Guarani - SP,,2024-10-05T20:00Z
30,Sat Oct 5 2024,17:00,-03/-0300,CR Brasil - AL,,,Paysandu - PA,,2024-10-05T20:00Z
30,Sat Oct 5 2024,18:00,-03/-0300,Mirassol - SP,,,Vila Nova - GO,,2024-10-05T21:00Z
30,Mon Oct 7 2024,21:00,-03/-0300,Operário Ferroviário - PR,,,Chapecoense,,2024-10-08T00:00Z
30,Mon Oct 7 2024,21:00,-03/-0300,Goiás - GO,,,Santos FC,,2024-10-08T00:00Z
23,Wed Oct 9 2024,20:00,-03/-0300,Botafogo - SP,,,Guarani - SP,,2024-10-09T23:00Z
31,Fri Oct 11 2024,,,Goiás - GO,,,Vila Nova - GO,,
31,Fri Oct 11 2024,,,Guarani - SP,,,CR Brasil - AL,,
31,Fri Oct 11 2024,,,Botafogo - SP,,,Operário Ferroviário - PR,,
31,Fri Oct 11 2024,,,Grêmio Novorizontino - SP,,,Sport Recife - PE,,
31,Fri Oct 11 2024,,,Santos FC,,,Mirassol - SP,,
31,Fri Oct 11 2024,,,Avaí - SC,,,América - MG,,
31,Fri Oct 11 2024,,,Brusque - SC,,,Ituano - SP,,
31,Fri Oct 11 2024,,,Coritiba - PR,,,Amazonas FC - AM,,
31,Fri Oct 11 2024,,,Paysandu - PA,,,Chapecoense,,
31,Fri Oct 11 2024,,,Ceará - CE,,,Ponte Preta,,
32,Fri Oct 18 2024,,,Vila Nova - GO,,,Coritiba - PR,,
32,Fri Oct 18 2024,,,Ponte Preta,,,Guarani - SP,,
32,Fri Oct 18 2024,,,Mirassol - SP,,,Grêmio Novorizontino - SP,,
32,Fri Oct 18 2024,,,Ituano - SP,,,Ceará - CE,,
32,Fri Oct 18 2024,,,América - MG,,,Goiás - GO,,
32,Fri Oct 18 2024,,,Chapecoense,,,Santos FC,,
32,Fri Oct 18 2024,,,Brusque - SC,,,CR Brasil - AL,,
32,Fri Oct 18 2024,,,Operário Ferroviário - PR,,,Paysandu - PA,,
32,Fri Oct 18 2024,,,Amazonas FC - AM,,,Avaí - SC,,
32,Fri Oct 18 2024,,,Sport Recife - PE,,,Botafogo - SP,,
33,Tue Oct 22 2024,,,Vila Nova - GO,,,Amazonas FC - AM,,
33,Tue Oct 22 2024,,,Ponte Preta,,,Brusque - SC,,
33,Tue Oct 22 2024,,,Botafogo - SP,,,Ituano - SP,,
33,Tue Oct 22 2024,,,Grêmio Novorizontino - SP,,,Avaí - SC,,
33,Tue Oct 22 2024,,,Santos FC,,,Ceará - CE,,
33,Tue Oct 22 2024,,,Chapecoense,,,Goiás - GO,,
33,Tue Oct 22 2024,,,CR Brasil - AL,,,Mirassol - SP,,
33,Tue Oct 22 2024,,,Operário Ferroviário - PR,,,América - MG,,
33,Tue Oct 22 2024,,,Paysandu - PA,,,Coritiba - PR,,
33,Tue Oct 22 2024,,,Sport Recife - PE,,,Guarani - SP,,
34,Fri Oct 25 2024,,,Goiás - GO,,,Operário Ferroviário - PR,,
34,Fri Oct 25 2024,,,Guarani - SP,,,Grêmio Novorizontino - SP,,
34,Fri Oct 25 2024,,,Mirassol - SP,,,Ponte Preta,,
34,Fri Oct 25 2024,,,Ituano - SP,,,Santos FC,,
34,Fri Oct 25 2024,,,América - MG,,,Sport Recife - PE,,
34,Fri Oct 25 2024,,,Avaí - SC,,,Vila Nova - GO,,
34,Fri Oct 25 2024,,,Brusque - SC,,,Chapecoense,,
34,Fri Oct 25 2024,,,Coritiba - PR,,,CR Brasil - AL,,
34,Fri Oct 25 2024,,,Amazonas FC - AM,,,Botafogo - SP,,
34,Fri Oct 25 2024,,,Ceará - CE,,,Paysandu - PA,,
35,Tue Nov 5 2024,,,Goiás - GO,,,Guarani - SP,,
35,Tue Nov 5 2024,,,Ponte Preta,,,Paysandu - PA,,
35,Tue Nov 5 2024,,,Mirassol - SP,,,Coritiba - PR,,
35,Tue Nov 5 2024,,,Ituano - SP,,,CR Brasil - AL,,
35,Tue Nov 5 2024,,,Santos FC,,,Vila Nova - GO,,
35,Tue Nov 5 2024,,,Chapecoense,,,Grêmio Novorizontino - SP,,
35,Tue Nov 5 2024,,,Brusque - SC,,,Botafogo - SP,,
35,Tue Nov 5 2024,,,Operário Ferroviário - PR,,,Sport Recife - PE,,
35,Tue Nov 5 2024,,,Amazonas FC - AM,,,América - MG,,
35,Tue Nov 5 2024,,,Ceará - CE,,,Avaí - SC,,
36,Fri Nov 15 2024,,,Vila Nova - GO,,,Ponte Preta,,
36,Fri Nov 15 2024,,,Guarani - SP,,,Amazonas FC - AM,,
36,Fri Nov 15 2024,,,Botafogo - SP,,,Ceará - CE,,
36,Fri Nov 15 2024,,,Grêmio Novorizontino - SP,,,Operário Ferroviário - PR,,
36,Fri Nov 15 2024,,,América - MG,,,Ituano - SP,,
36,Fri Nov 15 2024,,,Avaí - SC,,,Mirassol - SP,,
36,Fri Nov 15 2024,,,CR Brasil - AL,,,Goiás - GO,,
36,Fri Nov 15 2024,,,Coritiba - PR,,,Santos FC,,
36,Fri Nov 15 2024,,,Paysandu - PA,,,Brusque - SC,,
36,Fri Nov 15 2024,,,Sport Recife - PE,,,Chapecoense,,
37,Fri Nov 22 2024,,,Vila Nova - GO,,,Ituano - SP,,
37,Fri Nov 22 2024,,,Ponte Preta,,,Sport Recife - PE,,
37,Fri Nov 22 2024,,,Botafogo - SP,,,Avaí - SC,,
37,Fri Nov 22 2024,,,Grêmio Novorizontino - SP,,,Paysandu - PA,,
37,Fri Nov 22 2024,,,Santos FC,,,CR Brasil - AL,,
37,Fri Nov 22 2024,,,Chapecoense,,,Coritiba - PR,,
37,Fri Nov 22 2024,,,Brusque - SC,,,Guarani - SP,,
37,Fri Nov 22 2024,,,Operário Ferroviário - PR,,,Mirassol - SP,,
37,Fri Nov 22 2024,,,Amazonas FC - AM,,,Goiás - GO,,
37,Fri Nov 22 2024,,,Ceará - CE,,,América - MG,,
38,Tue Nov 26 2024,,,Goiás - GO,,,Grêmio Novorizontino - SP,,
38,Tue Nov 26 2024,,,Guarani - SP,,,Ceará - CE,,
38,Tue Nov 26 2024,,,Mirassol - SP,,,Chapecoense,,
38,Tue Nov 26 2024,,,Ituano - SP,,,Amazonas FC - AM,,
38,Tue Nov 26 2024,,,América - MG,,,Brusque - SC,,
38,Tue Nov 26 2024,,,Avaí - SC,,,Ponte Preta,,
38,Tue Nov 26 2024,,,CR Brasil - AL,,,Operário Ferroviário - PR,,
38,Tue Nov 26 2024,,,Coritiba - PR,,,Botafogo - SP,,
38,Tue Nov 26 2024,,,Paysandu - PA,,,Vila Nova - GO,,
38,Tue Nov 26 2024,,,Sport Recife - PE,,,Santos FC,,
