Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
27,Sat Sep 28 2024,19:35,CST/+0800,Beijing Guoan,,,Changchun Yatai,2024-09-28T11:35Z
27,Sat Sep 28 2024,19:35,CST/+0800,Nantong Zhiyun,,,Zhejiang Professional,2024-09-28T11:35Z
27,Sat Sep 28 2024,20:00,CST/+0800,Shenzhen Peng City,,,Shandong Taishan,2024-09-28T12:00Z
27,Sun Sep 29 2024,19:35,CST/+0800,Tianjin Jinmen Tiger,,,Cangzhou Mighty Lions,2024-09-29T11:35Z
27,Sun Sep 29 2024,20:00,CST/+0800,Wuhan Three Towns,,,Henan FC,2024-09-29T12:00Z
27,Sun Sep 29 2024,19:35,CST/+0800,Chengdu Rongcheng,,,Meizhou Hakka,2024-09-29T11:35Z
28,Fri Oct 18 2024,19:35,CST/+0800,Shandong Taishan,,,Tianjin Jinmen Tiger,2024-10-18T11:35Z
28,Fri Oct 18 2024,19:35,CST/+0800,Shanghai Shenhua,,,Henan FC,2024-10-18T11:35Z
28,Fri Oct 18 2024,19:35,CST/+0800,Wuhan Three Towns,,,Zhejiang Professional,2024-10-18T11:35Z
28,Fri Oct 18 2024,20:00,CST/+0800,Chengdu Rongcheng,,,Shanghai Port FC,2024-10-18T12:00Z
28,Sat Oct 19 2024,19:35,CST/+0800,Beijing Guoan,,,Qingdao Hainiu,2024-10-19T11:35Z
28,Sat Oct 19 2024,15:30,CST/+0800,Changchun Yatai,,,Qingdao West Coast,2024-10-19T07:30Z
28,Sun Oct 20 2024,19:35,CST/+0800,Shenzhen Peng City,,,Meizhou Hakka,2024-10-20T11:35Z
28,Sun Oct 20 2024,18:00,CST/+0800,Cangzhou Mighty Lions,,,Nantong Zhiyun,2024-10-20T10:00Z
29,Sun Oct 27 2024,15:30,CST/+0800,Cangzhou Mighty Lions,,,Shanghai Port FC,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Henan FC,,,Changchun Yatai,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Meizhou Hakka,,,Wuhan Three Towns,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Nantong Zhiyun,,,Beijing Guoan,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Qingdao West Coast,,,Chengdu Rongcheng,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Shanghai Shenhua,,,Shenzhen Peng City,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Tianjin Jinmen Tiger,,,Qingdao Hainiu,2024-10-27T07:30Z
29,Sun Oct 27 2024,15:30,CST/+0800,Zhejiang Professional,,,Shandong Taishan,2024-10-27T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Changchun Yatai,,,Zhejiang Professional,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Chengdu Rongcheng,,,Shanghai Shenhua,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Qingdao Hainiu,,,Cangzhou Mighty Lions,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Shandong Taishan,,,Meizhou Hakka,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Shanghai Port FC,,,Tianjin Jinmen Tiger,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Shenzhen Peng City,,,Nantong Zhiyun,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Wuhan Three Towns,,,Qingdao West Coast,2024-11-02T07:30Z
30,Sat Nov 2 2024,15:30,CST/+0800,Beijing Guoan,,,Henan FC,2024-11-02T07:30Z
