Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
Apertura,19,Sat Jun 1 2024,15:30,-03/-0300,Fénix,0-0,0-0,Excursionistas,,2024-06-01T18:30Z
Apertura,19,Sat Jun 1 2024,15:30,-03/-0300,Cañuelas,0-1,0-1,Laferrere,,2024-06-01T18:30Z
Apertura,19,Sun Jun 2 2024,15:30,-03/-0300,Comunicaciones de Buenos Aires,3-0,1-0,UAI Urquiza,,2024-06-02T18:30Z
Apertura,19,Sun Jun 2 2024,15:30,-03/-0300,CA Los Andes,1-0,1-0,Deportivo Merlo,,2024-06-02T18:30Z
Apertura,19,Sun Jun 2 2024,17:00,-03/-0300,Ferrocarril Midland,3-0,2-0,Sacachispas,,2024-06-02T20:00Z
Apertura,19,Sun Jun 2 2024,15:30,-03/-0300,Sportivo Italiano,0-1,0-0,Flandria,,2024-06-02T18:30Z
Apertura,19,Mon Jun 3 2024,15:30,-03/-0300,Liniers de La Matanza,0-2,0-1,Colegiales de Munro,,2024-06-03T18:30Z
Apertura,20,Sat Jun 8 2024,15:00,-03/-0300,Cañuelas,0-1,0-1,Villa Dálmine,,2024-06-08T18:00Z
Apertura,20,Sat Jun 8 2024,15:00,-03/-0300,Sacachispas,0-1,0-1,Fénix,,2024-06-08T18:00Z
Apertura,20,Sat Jun 8 2024,15:00,-03/-0300,UAI Urquiza,1-1,0-0,Liniers de La Matanza,,2024-06-08T18:00Z
Apertura,20,Sat Jun 8 2024,15:00,-03/-0300,Dock Sud,2-0,0-0,Sportivo Italiano,,2024-06-08T18:00Z
Apertura,20,Sun Jun 9 2024,13:10,-03/-0300,Excursionistas,2-3,2-1,Argentino de Quilmes,,2024-06-09T16:10Z
Apertura,20,Sun Jun 9 2024,13:10,-03/-0300,Colegiales de Munro,1-0,1-0,Argentino de Merlo,,2024-06-09T16:10Z
Apertura,20,Sun Jun 9 2024,15:00,-03/-0300,Deportivo Merlo,0-0,0-0,Ferrocarril Midland,,2024-06-09T18:00Z
Apertura,20,Sun Jun 9 2024,15:00,-03/-0300,Acassuso,1-3,0-1,Armenio,,2024-06-09T18:00Z
Apertura,20,Sun Jun 9 2024,15:00,-03/-0300,San Martín de Burzaco,2-1,1-0,Comunicaciones de Buenos Aires,,2024-06-09T18:00Z
Apertura,20,Sun Jun 9 2024,15:00,-03/-0300,Flandria,3-0,2-0,Villa San Carlos,,2024-06-09T18:00Z
Apertura,20,Sun Jun 9 2024,13:10,-03/-0300,Laferrere,0-1,0-1,CA Los Andes,,2024-06-09T16:10Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Villa Dálmine,1-1,1-1,Flandria,,2024-06-15T18:00Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Villa San Carlos,2-2,1-1,Dock Sud,,2024-06-15T18:00Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Liniers de La Matanza,1-0,0-0,San Martín de Burzaco,,2024-06-15T18:00Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,0-1,0-0,Acassuso,,2024-06-15T18:00Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Armenio,2-1,1-0,Excursionistas,,2024-06-15T18:00Z
Apertura,21,Sat Jun 15 2024,15:00,-03/-0300,Ferrocarril Midland,3-1,2-0,Laferrere,,2024-06-15T18:00Z
Apertura,21,Sun Jun 16 2024,15:00,-03/-0300,Argentino de Merlo,3-2,2-1,UAI Urquiza,,2024-06-16T18:00Z
Apertura,21,Mon Jun 17 2024,15:10,-03/-0300,Sportivo Italiano,0-1,0-0,Colegiales de Munro,,2024-06-17T18:10Z
Apertura,21,Mon Jun 17 2024,15:10,-03/-0300,CA Los Andes,3-2,0-2,Cañuelas,,2024-06-17T18:10Z
Apertura,21,Mon Jun 17 2024,15:00,-03/-0300,Argentino de Quilmes,2-0,1-0,Sacachispas,,2024-06-17T18:00Z
Apertura,21,Tue Jun 18 2024,15:00,-03/-0300,Fénix,2-0,0-0,Deportivo Merlo,,2024-06-18T18:00Z
Clausura,1,Sat Jun 22 2024,13:00,-03/-0300,Comunicaciones de Buenos Aires,1-3,0-0,Excursionistas,,2024-06-22T16:00Z
Clausura,1,Sat Jun 22 2024,15:00,-03/-0300,Flandria,0-3,0-2,Dock Sud,,2024-06-22T18:00Z
Clausura,1,Sat Jun 22 2024,15:00,-03/-0300,Argentino de Merlo,3-1,2-0,San Martín de Burzaco,,2024-06-22T18:00Z
Clausura,1,Sat Jun 22 2024,15:00,-03/-0300,Villa San Carlos,0-2,0-2,Colegiales de Munro,,2024-06-22T18:00Z
Clausura,1,Sat Jun 22 2024,15:00,-03/-0300,Liniers de La Matanza,1-1,0-0,Acassuso,,2024-06-22T18:00Z
Clausura,1,Sat Jun 22 2024,15:00,-03/-0300,Sportivo Italiano,1-1,0-1,UAI Urquiza,,2024-06-22T18:00Z
Clausura,1,Sun Jun 23 2024,15:00,-03/-0300,Armenio,0-1,0-0,Sacachispas,,2024-06-23T18:00Z
Clausura,1,Sun Jun 23 2024,16:00,-03/-0300,Ferrocarril Midland,2-1,1-1,Cañuelas,,2024-06-23T19:00Z
Clausura,1,Sun Jun 23 2024,13:10,-03/-0300,CA Los Andes,2-0,0-0,Villa Dálmine,,2024-06-23T16:10Z
Clausura,1,Mon Jun 24 2024,15:00,-03/-0300,Fénix,0-1,0-0,Laferrere,,2024-06-24T18:00Z
Clausura,1,Mon Jun 24 2024,15:00,-03/-0300,Argentino de Quilmes,0-0,0-0,Deportivo Merlo,,2024-06-24T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,Cañuelas,0-1,0-0,Fénix,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,Excursionistas,0-0,0-0,Liniers de La Matanza,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,San Martín de Burzaco,0-0,0-0,Sportivo Italiano,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,UAI Urquiza,1-0,1-0,Villa San Carlos,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,Deportivo Merlo,2-2,2-1,Armenio,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,15:00,-03/-0300,Acassuso,0-1,0-1,Argentino de Merlo,,2024-06-29T18:00Z
Clausura,2,Sat Jun 29 2024,17:05,-03/-0300,Colegiales de Munro,1-0,1-0,Flandria,,2024-06-29T20:05Z
Clausura,2,Sun Jun 30 2024,15:00,-03/-0300,Villa Dálmine,0-0,0-0,Dock Sud,,2024-06-30T18:00Z
Clausura,2,Sun Jun 30 2024,15:00,-03/-0300,CA Los Andes,0-0,0-0,Ferrocarril Midland,,2024-06-30T18:00Z
Clausura,2,Mon Jul 1 2024,15:10,-03/-0300,Sacachispas,1-1,0-1,Comunicaciones de Buenos Aires,,2024-07-01T18:10Z
Clausura,2,Mon Jul 1 2024,15:00,-03/-0300,Laferrere,1-1,1-0,Argentino de Quilmes,,2024-07-01T18:00Z
Clausura,3,Fri Jul 5 2024,15:00,-03/-0300,Fénix,0-0,0-0,CA Los Andes,,2024-07-05T18:00Z
Clausura,3,Fri Jul 5 2024,19:05,-03/-0300,Ferrocarril Midland,1-0,1-0,Villa Dálmine,,2024-07-05T22:05Z
Clausura,3,Fri Jul 5 2024,15:00,-03/-0300,Argentino de Quilmes,0-0,0-0,Cañuelas,,2024-07-05T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Flandria,1-2,1-1,UAI Urquiza,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Villa San Carlos,0-0,0-0,San Martín de Burzaco,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Sportivo Italiano,2-1,1-1,Acassuso,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Argentino de Merlo,2-2,2-0,Excursionistas,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Liniers de La Matanza,3-0,0-0,Sacachispas,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,2-0,0-0,Deportivo Merlo,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:00,-03/-0300,Armenio,4-2,2-1,Laferrere,,2024-07-06T18:00Z
Clausura,3,Sat Jul 6 2024,15:05,-03/-0300,Dock Sud,0-0,0-0,Colegiales de Munro,,2024-07-06T18:05Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,Villa Dálmine,0-1,0-1,Colegiales de Munro,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,CA Los Andes,1-1,0-0,Argentino de Quilmes,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,Cañuelas,1-1,0-0,Armenio,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,Sacachispas,2-3,1-2,Argentino de Merlo,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,Acassuso,1-2,0-2,Villa San Carlos,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,UAI Urquiza,2-1,1-1,Dock Sud,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:00,-03/-0300,Ferrocarril Midland,0-0,0-0,Fénix,,2024-07-09T18:00Z
Clausura,4,Tue Jul 9 2024,15:05,-03/-0300,Laferrere,1-1,0-1,Comunicaciones de Buenos Aires,,2024-07-09T18:05Z
Clausura,4,Wed Jul 10 2024,19:00,-03/-0300,Excursionistas,1-1,0-0,Sportivo Italiano,,2024-07-10T22:00Z
Clausura,4,Wed Jul 10 2024,20:00,-03/-0300,San Martín de Burzaco,0-1,0-0,Flandria,,2024-07-10T23:00Z
Clausura,4,Wed Jul 10 2024,15:00,-03/-0300,Deportivo Merlo,0-1,0-1,Liniers de La Matanza,,2024-07-10T18:00Z
Clausura,5,Sat Jul 13 2024,15:00,-03/-0300,Armenio,1-0,0-0,CA Los Andes,,2024-07-13T18:00Z
Clausura,5,Sat Jul 13 2024,15:00,-03/-0300,Dock Sud,1-2,1-1,San Martín de Burzaco,,2024-07-13T18:00Z
Clausura,5,Sun Jul 14 2024,15:00,-03/-0300,Flandria,0-0,0-0,Acassuso,,2024-07-14T18:00Z
Clausura,5,Sun Jul 14 2024,15:00,-03/-0300,Villa San Carlos,2-2,1-0,Excursionistas,,2024-07-14T18:00Z
Clausura,5,Sun Jul 14 2024,15:00,-03/-0300,Argentino de Merlo,4-0,3-0,Deportivo Merlo,,2024-07-14T18:00Z
Clausura,5,Sun Jul 14 2024,15:00,-03/-0300,Liniers de La Matanza,0-1,0-0,Laferrere,,2024-07-14T18:00Z
Clausura,5,Sun Jul 14 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,2-1,2-0,Cañuelas,,2024-07-14T18:00Z
Clausura,5,Mon Jul 15 2024,15:00,-03/-0300,Argentino de Quilmes,0-1,0-1,Ferrocarril Midland,,2024-07-15T18:00Z
Clausura,5,Mon Jul 15 2024,21:10,-03/-0300,Colegiales de Munro,1-0,0-0,UAI Urquiza,,2024-07-16T00:10Z
Clausura,5,Mon Jul 15 2024,15:00,-03/-0300,Sportivo Italiano,0-0,0-0,Sacachispas,,2024-07-15T18:00Z
Clausura,5,Tue Jul 16 2024,15:00,-03/-0300,Fénix,1-0,1-0,Villa Dálmine,,2024-07-16T18:00Z
Clausura,6,Sat Jul 20 2024,15:00,-03/-0300,Deportivo Merlo,1-1,0-0,Sportivo Italiano,,2024-07-20T18:00Z
Clausura,6,Sat Jul 20 2024,15:00,-03/-0300,Acassuso,0-2,0-0,Dock Sud,,2024-07-20T18:00Z
Clausura,6,Sat Jul 20 2024,18:10,-03/-0300,San Martín de Burzaco,1-2,1-0,Colegiales de Munro,,2024-07-20T21:10Z
Clausura,6,Sat Jul 20 2024,15:00,-03/-0300,Cañuelas,0-0,0-0,Liniers de La Matanza,,2024-07-20T18:00Z
Clausura,6,Sun Jul 21 2024,15:00,-03/-0300,Ferrocarril Midland,1-2,1-2,Armenio,,2024-07-21T18:00Z
Clausura,6,Sun Jul 21 2024,15:00,-03/-0300,Laferrere,0-0,0-0,Argentino de Merlo,,2024-07-21T18:00Z
Clausura,6,Sun Jul 21 2024,15:05,-03/-0300,CA Los Andes,0-1,0-0,Comunicaciones de Buenos Aires,,2024-07-21T18:05Z
Clausura,6,Mon Jul 22 2024,15:00,-03/-0300,Sacachispas,0-0,0-0,Villa San Carlos,,2024-07-22T18:00Z
Clausura,6,Mon Jul 22 2024,15:00,-03/-0300,Excursionistas,2-1,0-1,Flandria,,2024-07-22T18:00Z
Clausura,6,Mon Jul 22 2024,15:00,-03/-0300,Fénix,1-2,1-1,Argentino de Quilmes,,2024-07-22T18:00Z
Clausura,6,Mon Jul 22 2024,15:00,-03/-0300,Villa Dálmine,1-0,1-0,UAI Urquiza,,2024-07-22T18:00Z
Clausura,7,Sat Jul 27 2024,11:00,-03/-0300,Dock Sud,2-2,1-1,Excursionistas,,2024-07-27T14:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,Argentino de Quilmes,2-0,1-0,Villa Dálmine,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,Flandria,1-0,1-0,Sacachispas,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,Villa San Carlos,0-1,0-0,Deportivo Merlo,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,Sportivo Italiano,0-0,0-0,Laferrere,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,Armenio,0-0,0-0,Fénix,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,15:00,-03/-0300,UAI Urquiza,1-0,0-0,San Martín de Burzaco,,2024-07-27T18:00Z
Clausura,7,Sat Jul 27 2024,17:00,-03/-0300,Colegiales de Munro,0-0,0-0,Acassuso,,2024-07-27T20:00Z
Clausura,7,Sun Jul 28 2024,15:00,-03/-0300,Liniers de La Matanza,3-2,1-2,CA Los Andes,,2024-07-28T18:00Z
Clausura,7,Mon Jul 29 2024,21:10,-03/-0300,Argentino de Merlo,0-2,0-1,Cañuelas,,2024-07-30T00:10Z
Clausura,7,Mon Jul 29 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,0-0,0-0,Ferrocarril Midland,,2024-07-29T18:00Z
Clausura,8,Sat Aug 3 2024,15:00,-03/-0300,Deportivo Merlo,3-0,1-0,Flandria,,2024-08-03T18:00Z
Clausura,8,Sat Aug 3 2024,15:00,-03/-0300,Cañuelas,0-3,0-1,Sportivo Italiano,,2024-08-03T18:00Z
Clausura,8,Sun Aug 4 2024,15:00,-03/-0300,Villa Dálmine,0-0,0-0,San Martín de Burzaco,,2024-08-04T18:00Z
Clausura,8,Sun Aug 4 2024,15:00,-03/-0300,Ferrocarril Midland,0-0,0-0,Liniers de La Matanza,,2024-08-04T18:00Z
Clausura,8,Sun Aug 4 2024,15:00,-03/-0300,Laferrere,1-2,1-0,Villa San Carlos,,2024-08-04T18:00Z
Clausura,8,Sun Aug 4 2024,15:05,-03/-0300,CA Los Andes,3-0,2-0,Argentino de Merlo,,2024-08-04T18:05Z
Clausura,8,Mon Aug 5 2024,15:00,-03/-0300,Acassuso,1-1,1-0,UAI Urquiza,,2024-08-05T18:00Z
Clausura,8,Mon Aug 5 2024,15:00,-03/-0300,Fénix,1-0,0-0,Comunicaciones de Buenos Aires,,2024-08-05T18:00Z
Clausura,8,Tue Aug 6 2024,15:00,-03/-0300,Sacachispas,1-3,1-1,Dock Sud,,2024-08-06T18:00Z
Clausura,8,Tue Aug 6 2024,15:00,-03/-0300,Argentino de Quilmes,1-1,0-1,Armenio,,2024-08-06T18:00Z
Clausura,8,Tue Aug 6 2024,19:05,-03/-0300,Excursionistas,0-1,0-1,Colegiales de Munro,,2024-08-06T22:05Z
Clausura,9,Sat Aug 10 2024,15:00,-03/-0300,Villa San Carlos,0-0,0-0,Cañuelas,,2024-08-10T18:00Z
Clausura,9,Sat Aug 10 2024,15:00,-03/-0300,Sportivo Italiano,2-1,0-0,CA Los Andes,,2024-08-10T18:00Z
Clausura,9,Sat Aug 10 2024,15:00,-03/-0300,San Martín de Burzaco,0-0,0-0,Acassuso,,2024-08-10T18:00Z
Clausura,9,Sat Aug 10 2024,19:10,-03/-0300,Argentino de Merlo,0-3,0-1,Ferrocarril Midland,,2024-08-10T22:10Z
Clausura,9,Sat Aug 10 2024,15:00,-03/-0300,UAI Urquiza,2-0,2-0,Excursionistas,,2024-08-10T18:00Z
Clausura,9,Sun Aug 11 2024,13:00,-03/-0300,Armenio,0-0,0-0,Villa Dálmine,,2024-08-11T16:00Z
Clausura,9,Sun Aug 11 2024,13:00,-03/-0300,Dock Sud,0-1,0-0,Deportivo Merlo,,2024-08-11T16:00Z
Clausura,9,Sun Aug 11 2024,15:00,-03/-0300,Colegiales de Munro,0-1,0-1,Sacachispas,,2024-08-11T18:00Z
Clausura,9,Sun Aug 11 2024,15:00,-03/-0300,Flandria,3-0,2-0,Laferrere,,2024-08-11T18:00Z
Clausura,9,Sun Aug 11 2024,15:00,-03/-0300,Liniers de La Matanza,3-0,1-0,Fénix,,2024-08-11T18:00Z
Clausura,9,Mon Aug 12 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,0-0,0-0,Argentino de Quilmes,,2024-08-12T18:00Z
Clausura,10,Sat Aug 17 2024,14:00,-03/-0300,Laferrere,2-3,1-3,Dock Sud,,2024-08-17T17:00Z
Clausura,10,Sat Aug 17 2024,15:00,-03/-0300,Cañuelas,0-0,0-0,Flandria,,2024-08-17T18:00Z
Clausura,10,Sat Aug 17 2024,15:00,-03/-0300,Excursionistas,4-2,4-1,San Martín de Burzaco,,2024-08-17T18:00Z
Clausura,10,Sat Aug 17 2024,15:00,-03/-0300,Armenio,1-0,1-0,Comunicaciones de Buenos Aires,,2024-08-17T18:00Z
Clausura,10,Sat Aug 17 2024,16:00,-03/-0300,Ferrocarril Midland,3-0,1-0,Sportivo Italiano,,2024-08-17T19:00Z
Clausura,10,Sun Aug 18 2024,15:00,-03/-0300,CA Los Andes,2-1,1-0,Villa San Carlos,,2024-08-18T18:00Z
Clausura,10,Sun Aug 18 2024,15:00,-03/-0300,Deportivo Merlo,3-2,1-1,Colegiales de Munro,,2024-08-18T18:00Z
Clausura,10,Sun Aug 18 2024,15:00,-03/-0300,Argentino de Quilmes,2-0,0-0,Liniers de La Matanza,,2024-08-18T18:00Z
Clausura,10,Mon Aug 19 2024,15:00,-03/-0300,Fénix,0-1,0-1,Argentino de Merlo,,2024-08-19T18:00Z
Clausura,10,Mon Aug 19 2024,15:00,-03/-0300,Sacachispas,1-0,0-0,UAI Urquiza,,2024-08-19T18:00Z
Clausura,10,Mon Aug 19 2024,15:00,-03/-0300,Villa Dálmine,0-3,0-1,Acassuso,,2024-08-19T18:00Z
Clausura,11,Fri Aug 23 2024,20:00,-03/-0300,San Martín de Burzaco,2-0,2-0,Sacachispas,,2024-08-23T23:00Z
Clausura,11,Fri Aug 23 2024,15:00,-03/-0300,Sportivo Italiano,3-0,0-0,Fénix,,2024-08-23T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,0-2,0-0,Villa Dálmine,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,UAI Urquiza,0-0,0-0,Deportivo Merlo,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,Dock Sud,1-1,0-1,Cañuelas,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,Villa San Carlos,0-0,0-0,Ferrocarril Midland,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,Argentino de Merlo,0-2,0-0,Argentino de Quilmes,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,15:00,-03/-0300,Acassuso,1-1,0-0,Excursionistas,,2024-08-24T18:00Z
Clausura,11,Sat Aug 24 2024,18:05,-03/-0300,Colegiales de Munro,3-0,1-0,Laferrere,,2024-08-24T21:05Z
Clausura,11,Sun Aug 25 2024,15:00,-03/-0300,Liniers de La Matanza,1-3,1-2,Armenio,,2024-08-25T18:00Z
Clausura,11,Sun Aug 25 2024,15:00,-03/-0300,Flandria,0-0,0-0,CA Los Andes,,2024-08-25T18:00Z
Clausura,12,Sat Aug 31 2024,14:05,-03/-0300,CA Los Andes,0-1,0-0,Dock Sud,,2024-08-31T17:05Z
Clausura,12,Sun Sep 1 2024,15:00,-03/-0300,Villa Dálmine,0-0,0-0,Excursionistas,,2024-09-01T18:00Z
Clausura,12,Sun Sep 1 2024,15:00,-03/-0300,Deportivo Merlo,1-0,0-0,San Martín de Burzaco,,2024-09-01T18:00Z
Clausura,12,Sun Sep 1 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,2-2,1-1,Liniers de La Matanza,,2024-09-01T18:00Z
Clausura,12,Mon Sep 2 2024,15:00,-03/-0300,Cañuelas,0-2,0-1,Colegiales de Munro,,2024-09-02T18:00Z
Clausura,12,Mon Sep 2 2024,15:00,-03/-0300,Sacachispas,1-2,1-2,Acassuso,,2024-09-02T18:00Z
Clausura,12,Mon Sep 2 2024,20:00,-03/-0300,Ferrocarril Midland,0-1,0-0,Flandria,,2024-09-02T23:00Z
Clausura,12,Mon Sep 2 2024,,,Laferrere,,,UAI Urquiza,postponed,
Clausura,12,Tue Sep 3 2024,15:00,-03/-0300,Armenio,3-0,1-0,Argentino de Merlo,,2024-09-03T18:00Z
Clausura,12,Wed Sep 4 2024,15:00,-03/-0300,Fénix,0-0,0-0,Villa San Carlos,,2024-09-04T18:00Z
Clausura,13,Sat Sep 7 2024,15:00,-03/-0300,Sportivo Italiano,0-1,0-0,Armenio,,2024-09-07T18:00Z
Clausura,13,Sat Sep 7 2024,14:45,-03/-0300,Dock Sud,2-3,0-3,Ferrocarril Midland,,2024-09-07T17:45Z
Clausura,13,Sat Sep 7 2024,15:00,-03/-0300,Acassuso,0-1,0-0,Deportivo Merlo,,2024-09-07T18:00Z
Clausura,13,Sat Sep 7 2024,15:00,-03/-0300,UAI Urquiza,2-0,0-0,Cañuelas,,2024-09-07T18:00Z
Clausura,13,Sat Sep 7 2024,15:00,-03/-0300,Villa San Carlos,0-0,0-0,Argentino de Quilmes,,2024-09-07T18:00Z
Clausura,13,Sat Sep 7 2024,16:00,-03/-0300,Excursionistas,1-1,1-1,Sacachispas,,2024-09-07T19:00Z
Clausura,13,Sat Sep 7 2024,15:00,-03/-0300,Argentino de Merlo,0-0,0-0,Comunicaciones de Buenos Aires,,2024-09-07T18:00Z
Clausura,13,Sat Sep 7 2024,20:00,-03/-0300,San Martín de Burzaco,1-1,1-0,Laferrere,,2024-09-07T23:00Z
Clausura,13,Sun Sep 8 2024,15:00,-03/-0300,Flandria,1-0,1-0,Fénix,,2024-09-08T18:00Z
Clausura,13,Sun Sep 8 2024,15:00,-03/-0300,Liniers de La Matanza,1-0,0-0,Villa Dálmine,,2024-09-08T18:00Z
Clausura,13,Mon Sep 9 2024,21:10,-03/-0300,Colegiales de Munro,2-0,0-0,CA Los Andes,,2024-09-10T00:10Z
Clausura,12,Wed Sep 11 2024,15:00,-03/-0300,Argentino de Quilmes,1-0,0-0,Sportivo Italiano,,2024-09-11T18:00Z
Clausura,14,Sat Sep 14 2024,15:00,-03/-0300,Villa Dálmine,,,Sacachispas,,2024-09-14T18:00Z
Clausura,14,Sat Sep 14 2024,15:00,-03/-0300,Armenio,,,Villa San Carlos,,2024-09-14T18:00Z
Clausura,14,Sat Sep 14 2024,15:00,-03/-0300,Cañuelas,,,San Martín de Burzaco,,2024-09-14T18:00Z
Clausura,14,Sat Sep 14 2024,15:00,-03/-0300,Deportivo Merlo,,,Excursionistas,,2024-09-14T18:00Z
Clausura,14,Sat Sep 14 2024,15:00,-03/-0300,Liniers de La Matanza,,,Argentino de Merlo,,2024-09-14T18:00Z
Clausura,14,Sun Sep 15 2024,14:10,-03/-0300,CA Los Andes,,,UAI Urquiza,,2024-09-15T17:10Z
Clausura,14,Sun Sep 15 2024,15:00,-03/-0300,Comunicaciones de Buenos Aires,,,Sportivo Italiano,,2024-09-15T18:00Z
Clausura,14,Sun Sep 15 2024,15:00,-03/-0300,Laferrere,,,Acassuso,,2024-09-15T18:00Z
Clausura,14,Sun Sep 15 2024,13:30,-03/-0300,Ferrocarril Midland,,,Colegiales de Munro,,2024-09-15T16:30Z
Clausura,14,Mon Sep 16 2024,15:00,-03/-0300,Argentino de Quilmes,,,Flandria,,2024-09-16T18:00Z
Clausura,14,Mon Sep 16 2024,15:00,-03/-0300,Fénix,,,Dock Sud,,2024-09-16T18:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Argentino de Merlo,,,Villa Dálmine,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Excursionistas,,,Laferrere,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Acassuso,,,Cañuelas,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,San Martín de Burzaco,,,CA Los Andes,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,UAI Urquiza,,,Ferrocarril Midland,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Colegiales de Munro,,,Fénix,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Dock Sud,,,Argentino de Quilmes,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Flandria,,,Armenio,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Villa San Carlos,,,Comunicaciones de Buenos Aires,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Sportivo Italiano,,,Liniers de La Matanza,,2024-09-21T20:00Z
Clausura,15,Sat Sep 21 2024,17:00,-03/-0300,Sacachispas,,,Deportivo Merlo,,2024-09-21T20:00Z
Clausura,16,Sat Sep 28 2024,,,Villa Dálmine,,,Deportivo Merlo,,
Clausura,16,Sat Sep 28 2024,,,Liniers de La Matanza,,,Villa San Carlos,,
Clausura,16,Sat Sep 28 2024,,,Comunicaciones de Buenos Aires,,,Flandria,,
Clausura,16,Sat Sep 28 2024,,,Armenio,,,Dock Sud,,
Clausura,16,Sat Sep 28 2024,,,Argentino de Quilmes,,,Colegiales de Munro,,
Clausura,16,Sat Sep 28 2024,,,Fénix,,,UAI Urquiza,,
Clausura,16,Sat Sep 28 2024,,,Ferrocarril Midland,,,San Martín de Burzaco,,
Clausura,16,Sat Sep 28 2024,,,CA Los Andes,,,Acassuso,,
Clausura,16,Sat Sep 28 2024,,,Cañuelas,,,Excursionistas,,
Clausura,16,Sat Sep 28 2024,,,Laferrere,,,Sacachispas,,
Clausura,16,Sat Sep 28 2024,,,Argentino de Merlo,,,Sportivo Italiano,,
Clausura,17,Sat Oct 5 2024,,,Sportivo Italiano,,,Villa Dálmine,,
Clausura,17,Sat Oct 5 2024,,,Sacachispas,,,Cañuelas,,
Clausura,17,Sat Oct 5 2024,,,Excursionistas,,,CA Los Andes,,
Clausura,17,Sat Oct 5 2024,,,Acassuso,,,Ferrocarril Midland,,
Clausura,17,Sat Oct 5 2024,,,San Martín de Burzaco,,,Fénix,,
