Round,Date,Time,Team 1,FT,HT,Team 2
33,Sun Apr 18 2021,21:00,FC Nantes,1-2,0-2,Olympique Lyon
34,Fri Apr 23 2021,21:00,Stade Reims,1-3,1-2,Olympique Marseille
34,Sat Apr 24 2021,17:00,FC Metz,1-3,0-1,Paris Saint-Germain
34,Sat Apr 24 2021,13:00,AS Saint-Étienne,1-2,1-0,Stade Brestois
34,Sun Apr 25 2021,13:00,OGC Nice,3-1,3-1,Montpellier HSC
34,Sun Apr 25 2021,15:00,RC Lens,2-1,1-0,Nîmes Olympique
34,Sun Apr 25 2021,15:00,FC Lorient,4-1,3-0,Girondins Bordeaux
34,Sun Apr 25 2021,15:00,Stade Rennais,5-1,1-1,Dijon FCO
34,Sun Apr 25 2021,15:00,RC Strasbourg,1-2,1-0,FC Nantes
34,Sun Apr 25 2021,17:05,Angers SCO,0-1,0-0,AS Monaco
34,Sun Apr 25 2021,21:00,Olympique Lyon,2-3,2-1,Lille OSC
35,Fri Apr 30 2021,21:00,Olympique Marseille,1-1,0-0,RC Strasbourg
35,Sat May 1 2021,21:00,Lille OSC,2-0,1-0,OGC Nice
35,Sat May 1 2021,17:00,Paris Saint-Germain,2-1,1-0,RC Lens
35,Sun May 2 2021,13:00,Girondins Bordeaux,1-0,1-0,Stade Rennais
35,Sun May 2 2021,15:00,Stade Brestois,1-4,0-2,FC Nantes
35,Sun May 2 2021,15:00,Dijon FCO,1-5,0-2,FC Metz
35,Sun May 2 2021,15:00,FC Lorient,2-0,1-0,Angers SCO
35,Sun May 2 2021,15:00,Nîmes Olympique,2-2,0-1,Stade Reims
35,Sun May 2 2021,17:05,Montpellier HSC,1-2,1-1,AS Saint-Étienne
35,Sun May 2 2021,21:00,AS Monaco,2-3,1-0,Olympique Lyon
36,Fri May 7 2021,21:00,RC Lens,0-3,0-2,Lille OSC
36,Sat May 8 2021,17:00,Olympique Lyon,4-1,0-0,FC Lorient
36,Sat May 8 2021,13:00,FC Nantes,3-0,1-0,Girondins Bordeaux
36,Sun May 9 2021,13:00,AS Saint-Étienne,1-0,1-0,Olympique Marseille
36,Sun May 9 2021,15:00,Angers SCO,3-0,1-0,Dijon FCO
36,Sun May 9 2021,15:00,FC Metz,0-3,0-0,Nîmes Olympique
36,Sun May 9 2021,15:00,OGC Nice,3-2,1-2,Stade Brestois
36,Sun May 9 2021,15:00,RC Strasbourg,2-3,0-1,Montpellier HSC
36,Sun May 9 2021,17:05,Stade Reims,0-1,0-1,AS Monaco
36,Sun May 9 2021,21:00,Stade Rennais,1-1,0-1,Paris Saint-Germain
37,Sun May 16 2021,21:00,Girondins Bordeaux,3-0,1-0,RC Lens
37,Sun May 16 2021,21:00,Dijon FCO,0-4,0-2,FC Nantes
37,Sun May 16 2021,21:00,Lille OSC,0-0,0-0,AS Saint-Étienne
37,Sun May 16 2021,21:00,FC Lorient,2-1,1-0,FC Metz
37,Sun May 16 2021,21:00,Olympique Marseille,3-2,1-0,Angers SCO
37,Sun May 16 2021,21:00,AS Monaco,2-1,2-0,Stade Rennais
37,Sun May 16 2021,21:00,Montpellier HSC,0-0,0-0,Stade Brestois
37,Sun May 16 2021,21:00,OGC Nice,0-2,0-1,RC Strasbourg
37,Sun May 16 2021,21:00,Nîmes Olympique,2-5,1-3,Olympique Lyon
37,Sun May 16 2021,21:00,Paris Saint-Germain,4-0,2-0,Stade Reims
38,Sun May 23 2021,21:00,Angers SCO,1-2,0-2,Lille OSC
38,Sun May 23 2021,21:00,Stade Brestois,0-2,0-1,Paris Saint-Germain
38,Sun May 23 2021,21:00,RC Lens,0-0,0-0,AS Monaco
38,Sun May 23 2021,21:00,Olympique Lyon,2-3,2-1,OGC Nice
38,Sun May 23 2021,21:00,FC Metz,1-1,0-0,Olympique Marseille
38,Sun May 23 2021,21:00,FC Nantes,1-2,1-1,Montpellier HSC
38,Sun May 23 2021,21:00,Stade Reims,1-2,1-1,Girondins Bordeaux
38,Sun May 23 2021,21:00,Stade Rennais,2-0,1-0,Nîmes Olympique
38,Sun May 23 2021,21:00,AS Saint-Étienne,0-1,0-1,Dijon FCO
38,Sun May 23 2021,21:00,RC Strasbourg,1-1,1-0,FC Lorient
