Stage,Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,ET,P,UTC
Clausura,7,Thu Feb 25 2021,19:00,CST/-0600,Tepatitlán,1-2,0-0,Pumas Tabasco,,,2021-02-26T01:00Z
Clausura,7,Sun Feb 28 2021,12:00,CST/-0600,Atlético Morelia,0-2,0-0,Club Celaya,,,2021-02-28T18:00Z
Clausura,8,Tue Mar 2 2021,17:00,CST/-0600,Correcaminos UAT,1-1,1-0,Dorados de Sinaloa,,,2021-03-02T23:00Z
Clausura,8,Tue Mar 2 2021,19:05,CST/-0600,Venados FC,1-1,1-0,TM Fútbol Club,,,2021-03-03T01:05Z
Clausura,8,Wed Mar 3 2021,19:05,CST/-0600,Pumas Tabasco,0-1,0-1,Atlético Morelia,,,2021-03-04T01:05Z
Clausura,8,Wed Mar 3 2021,17:00,CST/-0600,Mineros de Zacatecas,2-0,1-0,Cancún FC,,,2021-03-03T23:00Z
Clausura,8,Wed Mar 3 2021,21:05,CST/-0600,Cimarrones de Sonora,2-0,1-0,Alebrijes de Oaxaca,,,2021-03-04T03:05Z
Clausura,8,Thu Mar 4 2021,17:00,CST/-0600,Tapatío,2-1,2-0,Leones Negros,,,2021-03-04T23:00Z
Clausura,8,Fri Mar 5 2021,17:00,CST/-0600,Club Celaya,0-0,0-0,Coyotes de Tlaxcala,,,2021-03-05T23:00Z
Clausura,8,Sun Mar 7 2021,17:00,CST/-0600,Atlante,5-0,1-0,Tepatitlán,,,2021-03-07T23:00Z
Clausura,9,Tue Mar 9 2021,19:05,CST/-0600,Coyotes de Tlaxcala,1-2,0-0,Tapatío,,,2021-03-10T01:05Z
Clausura,9,Tue Mar 9 2021,21:05,CST/-0600,Dorados de Sinaloa,1-1,1-0,Pumas Tabasco,,,2021-03-10T03:05Z
Clausura,9,Tue Mar 9 2021,17:00,CST/-0600,Alebrijes de Oaxaca,4-3,1-1,Mineros de Zacatecas,,,2021-03-09T23:00Z
Clausura,9,Wed Mar 10 2021,19:05,CST/-0600,Cancún FC,1-0,1-0,Atlante,,,2021-03-11T01:05Z
Clausura,9,Wed Mar 10 2021,17:00,CST/-0600,Tepatitlán,1-0,1-0,Correcaminos UAT,,,2021-03-10T23:00Z
Clausura,9,Wed Mar 10 2021,21:05,CST/-0600,TM Fútbol Club,1-0,0-0,Club Celaya,,,2021-03-11T03:05Z
Clausura,9,Thu Mar 11 2021,21:00,CST/-0600,Leones Negros,1-1,0-1,Cimarrones de Sonora,,,2021-03-12T03:00Z
Clausura,9,Fri Mar 12 2021,17:30,CST/-0600,Atlético Morelia,1-1,0-0,Venados FC,,,2021-03-12T23:30Z
Clausura,10,Mon Mar 15 2021,17:00,CST/-0600,Leones Negros,0-1,0-1,Tepatitlán,,,2021-03-15T23:00Z
Clausura,10,Tue Mar 16 2021,19:05,CST/-0600,Venados FC,2-1,0-0,Cancún FC,,,2021-03-17T01:05Z
Clausura,10,Tue Mar 16 2021,17:00,CST/-0600,Mineros de Zacatecas,2-0,0-0,Atlético Morelia,,,2021-03-16T23:00Z
Clausura,10,Tue Mar 16 2021,21:05,CST/-0600,Pumas Tabasco,0-0,0-0,TM Fútbol Club,,,2021-03-17T03:05Z
Clausura,10,Wed Mar 17 2021,19:05,CST/-0600,Correcaminos UAT,0-1,0-1,Coyotes de Tlaxcala,,,2021-03-18T01:05Z
Clausura,10,Wed Mar 17 2021,17:00,CST/-0600,Club Celaya,2-2,1-0,Dorados de Sinaloa,,,2021-03-17T23:00Z
Clausura,10,Wed Mar 17 2021,21:05,CST/-0600,Cimarrones de Sonora,1-1,0-1,Tapatío,,,2021-03-18T03:05Z
Clausura,10,Thu Mar 18 2021,12:00,CST/-0600,Atlante,1-1,0-0,Alebrijes de Oaxaca,,,2021-03-18T18:00Z
Clausura,11,Tue Mar 23 2021,19:05,CST/-0600,Venados FC,0-1,0-0,Club Celaya,,,2021-03-24T01:05Z
Clausura,11,Tue Mar 23 2021,21:05,CST/-0600,Alebrijes de Oaxaca,0-0,0-0,Cancún FC,,,2021-03-24T03:05Z
Clausura,11,Tue Mar 23 2021,17:00,CST/-0600,Coyotes de Tlaxcala,2-3,0-0,Pumas Tabasco,,,2021-03-23T23:00Z
Clausura,11,Tue Mar 23 2021,20:00,CST/-0600,Tapatío,2-1,1-0,Correcaminos UAT,,,2021-03-24T02:00Z
Clausura,11,Wed Mar 24 2021,21:05,CST/-0600,Dorados de Sinaloa,3-2,1-2,Atlante,,,2021-03-25T03:05Z
Clausura,11,Wed Mar 24 2021,17:00,CST/-0600,Tepatitlán,1-2,1-1,Mineros de Zacatecas,,,2021-03-24T23:00Z
Clausura,11,Wed Mar 24 2021,19:00,CST/-0600,TM Fútbol Club,0-1,0-0,Cimarrones de Sonora,,,2021-03-25T01:00Z
Clausura,11,Thu Mar 25 2021,22:00,CST/-0600,Atlético Morelia,2-1,2-0,Leones Negros,,,2021-03-26T04:00Z
Clausura,12,Fri Mar 26 2021,21:05,CST/-0600,Pumas Tabasco,0-2,0-2,Venados FC,,,2021-03-27T03:05Z
Clausura,12,Fri Mar 26 2021,19:05,CST/-0600,Club Celaya,0-0,0-0,Alebrijes de Oaxaca,,,2021-03-27T01:05Z
Clausura,12,Sat Mar 27 2021,19:05,CST/-0600,Cancún FC,5-1,4-1,Tepatitlán,,,2021-03-28T01:05Z
Clausura,12,Sat Mar 27 2021,16:00,CST/-0600,Tapatío,1-2,0-1,Dorados de Sinaloa,,,2021-03-27T22:00Z
Clausura,12,Sat Mar 27 2021,21:05,CST/-0600,Correcaminos UAT,2-2,1-0,TM Fútbol Club,,,2021-03-28T03:05Z
Clausura,12,Sun Mar 28 2021,21:05,CST/-0600,Cimarrones de Sonora,2-0,0-0,Coyotes de Tlaxcala,,,2021-03-29T03:05Z
Clausura,12,Sun Mar 28 2021,19:05,CST/-0600,Mineros de Zacatecas,1-0,1-0,Leones Negros,,,2021-03-29T01:05Z
Clausura,12,Sun Mar 28 2021,12:00,CST/-0600,Atlante,0-2,0-1,Atlético Morelia,,,2021-03-28T18:00Z
Clausura,13,Tue Mar 30 2021,21:05,CST/-0600,Dorados de Sinaloa,1-1,1-0,Alebrijes de Oaxaca,,,2021-03-31T03:05Z
Clausura,13,Tue Mar 30 2021,19:05,CST/-0600,Pumas Tabasco,1-2,0-2,Correcaminos UAT,,,2021-03-31T01:05Z
Clausura,13,Wed Mar 31 2021,21:05,CST/-0600,TM Fútbol Club,0-0,0-0,Atlante,,,2021-04-01T03:05Z
Clausura,13,Wed Mar 31 2021,17:00,CST/-0600,Coyotes de Tlaxcala,1-0,1-0,Cancún FC,,,2021-03-31T23:00Z
Clausura,13,Wed Mar 31 2021,19:05,CST/-0600,Venados FC,2-3,1-1,Mineros de Zacatecas,,,2021-04-01T01:05Z
Clausura,13,Thu Apr 1 2021,21:00,CST/-0600,Leones Negros,3-1,0-1,Club Celaya,,,2021-04-02T03:00Z
Clausura,13,Fri Apr 2 2021,17:00,CST/-0600,Tepatitlán,1-0,1-0,Cimarrones de Sonora,,,2021-04-02T23:00Z
Clausura,13,Sun Apr 4 2021,21:00,CDT/-0500,Atlético Morelia,2-0,1-0,Tapatío,,,2021-04-05T02:00Z
Clausura,14,Tue Apr 6 2021,21:05,CDT/-0500,Alebrijes de Oaxaca,4-1,0-0,TM Fútbol Club,,,2021-04-07T02:05Z
Clausura,14,Tue Apr 6 2021,19:05,CDT/-0500,Correcaminos UAT,1-2,0-2,Club Celaya,,,2021-04-07T00:05Z
Clausura,14,Tue Apr 6 2021,17:00,CDT/-0500,Tepatitlán,2-1,2-1,Coyotes de Tlaxcala,,,2021-04-06T22:00Z
Clausura,14,Wed Apr 7 2021,19:05,CDT/-0500,Cancún FC,2-0,0-0,Leones Negros,,,2021-04-08T00:05Z
Clausura,14,Wed Apr 7 2021,17:00,CDT/-0500,Mineros de Zacatecas,2-2,0-1,Cimarrones de Sonora,,,2021-04-07T22:00Z
Clausura,14,Wed Apr 7 2021,21:05,CDT/-0500,Dorados de Sinaloa,2-3,1-1,Atlético Morelia,,,2021-04-08T02:05Z
Clausura,14,Thu Apr 8 2021,19:00,CDT/-0500,Tapatío,1-1,0-1,Venados FC,,,2021-04-09T00:00Z
Clausura,14,Sun Apr 11 2021,17:00,CDT/-0500,Atlante,1-0,1-0,Pumas Tabasco,,,2021-04-11T22:00Z
Clausura,15,Tue Apr 13 2021,21:05,CDT/-0500,Cimarrones de Sonora,2-0,1-0,Correcaminos UAT,,,2021-04-14T02:05Z
Clausura,15,Tue Apr 13 2021,19:05,CDT/-0500,TM Fútbol Club,0-0,0-0,Dorados de Sinaloa,,,2021-04-14T00:05Z
Clausura,15,Tue Apr 13 2021,17:00,CDT/-0500,Coyotes de Tlaxcala,2-1,1-1,Mineros de Zacatecas,,,2021-04-13T22:00Z
Clausura,15,Wed Apr 14 2021,19:05,CDT/-0500,Venados FC,0-1,0-1,Atlante,,,2021-04-15T00:05Z
Clausura,15,Wed Apr 14 2021,17:00,CDT/-0500,Leones Negros,1-1,0-0,Alebrijes de Oaxaca,,,2021-04-14T22:00Z
Clausura,15,Wed Apr 14 2021,21:05,CDT/-0500,Pumas Tabasco,1-2,1-1,Cancún FC,,,2021-04-15T02:05Z
Clausura,15,Thu Apr 15 2021,19:00,CDT/-0500,Club Celaya,0-0,0-0,Tapatío,,,2021-04-16T00:00Z
Clausura,15,Thu Apr 15 2021,21:05,CDT/-0500,Atlético Morelia,2-2,1-0,Tepatitlán,,,2021-04-16T02:05Z
Clausura Playoffs,Recalificación,Tue Apr 20 2021,21:15,CDT/-0500,Cimarrones de Sonora,2-2,2-2,Venados FC,,4-3,2021-04-21T02:15Z
Clausura Playoffs,Recalificación,Tue Apr 20 2021,19:00,CDT/-0500,Mineros de Zacatecas,6-0,2-0,Alebrijes de Oaxaca,,,2021-04-21T00:00Z
Clausura Playoffs,Recalificación,Wed Apr 21 2021,19:15,CDT/-0500,Atlante,2-1,1-1,Cancún FC,,,2021-04-22T00:15Z
Clausura Playoffs,Recalificación,Wed Apr 21 2021,17:00,CDT/-0500,Tepatitlán,1-1,0-1,Dorados de Sinaloa,1-1,4-2,2021-04-21T22:00Z
Clausura Playoffs,Recalificación,Thu Apr 22 2021,21:00,CDT/-0500,Tapatío,1-0,1-0,Coyotes de Tlaxcala,,,2021-04-23T02:00Z
Clausura Playoffs,Round 2,Tue Apr 27 2021,12:00,CDT/-0500,Atlante,2-0,2-0,Club Celaya,,,2021-04-27T17:00Z
Clausura Playoffs,Round 2,Wed Apr 28 2021,17:00,CDT/-0500,Tepatitlán,2-0,0-0,Cimarrones de Sonora,,,2021-04-28T22:00Z
Clausura Playoffs,Round 2,Thu Apr 29 2021,17:00,CDT/-0500,Tapatío,0-1,0-0,Mineros de Zacatecas,,,2021-04-29T22:00Z
Clausura Playoffs,Round 2,Fri Apr 30 2021,17:00,CDT/-0500,Club Celaya,3-3,1-2,Atlante,,,2021-04-30T22:00Z
Clausura Playoffs,Round 2,Sat May 1 2021,22:00,CDT/-0500,Cimarrones de Sonora,1-4,1-1,Tepatitlán,,,2021-05-02T03:00Z
Clausura Playoffs,Round 2,Sun May 2 2021,17:00,CDT/-0500,Mineros de Zacatecas,2-1,0-1,Tapatío,,,2021-05-02T22:00Z
Clausura Playoffs,Semifinals,Tue May 4 2021,16:00,CDT/-0500,Atlante,0-1,0-1,Atlético Morelia,,,2021-05-04T21:00Z
Clausura Playoffs,Semifinals,Wed May 5 2021,17:00,CDT/-0500,Tepatitlán,3-0,0-0,Mineros de Zacatecas,,,2021-05-05T22:00Z
Clausura Playoffs,Semifinals,Fri May 7 2021,21:00,CDT/-0500,Atlético Morelia,1-1,1-1,Atlante,,,2021-05-08T02:00Z
Clausura Playoffs,Semifinals,Sat May 8 2021,17:00,CDT/-0500,Mineros de Zacatecas,1-1,1-0,Tepatitlán,,,2021-05-08T22:00Z
Clausura Playoffs,Final,Wed May 12 2021,17:00,CDT/-0500,Tepatitlán,1-0,0-0,Atlético Morelia,,,2021-05-12T22:00Z
Clausura Playoffs,Final,Sat May 15 2021,16:00,CDT/-0500,Atlético Morelia,2-2,2-1,Tepatitlán,,,2021-05-15T21:00Z
Campeón,Final,Wed May 19 2021,18:30,CDT/-0500,TM Fútbol Club,2-0,0-0,Tepatitlán,,,2021-05-19T23:30Z
Campeón,Final,Sat May 22 2021,17:00,CDT/-0500,Tepatitlán,2-0,1-0,TM Fútbol Club,2-0,5-3,2021-05-22T22:00Z
