Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
21,Mon Jan 17 2022,19:00,CET/+0100,Waldhof Mannheim,1-3,1-0,Borussia Dortmund II,,2022-01-17T18:00Z
22,Fri Jan 21 2022,19:00,CET/+0100,Borussia Dortmund II,1-1,1-0,SC Freiburg II,,2022-01-21T18:00Z
22,Sat Jan 22 2022,14:00,CET/+0100,Eintracht Braunschweig,1-0,0-0,Hallescher FC,,2022-01-22T13:00Z
22,Sat Jan 22 2022,14:00,CET/+0100,1. FC Kaiserslautern,2-0,1-0,FC Viktoria 1889 Berlin,,2022-01-22T13:00Z
22,Sat Jan 22 2022,14:00,CET/+0100,Würzburger Kickers,1-2,0-1,Waldhof Mannheim,,2022-01-22T13:00Z
22,Sat Jan 22 2022,14:00,CET/+0100,Viktoria Köln,5-2,0-1,SC Verl,,2022-01-22T13:00Z
22,Sat Jan 22 2022,14:00,CET/+0100,SV Wehen Wiesbaden,0-0,0-0,VfL Osnabrück,,2022-01-22T13:00Z
22,Sun Jan 23 2022,14:00,CET/+0100,MSV Duisburg,3-4,0-1,1. FC Saarbrücken,,2022-01-23T13:00Z
22,Sun Jan 23 2022,13:00,CET/+0100,SV Meppen,1-3,1-1,FSV Zwickau,,2022-01-23T12:00Z
22,Sun Jan 23 2022,15:00,CET/+0100,1. FC Magdeburg,1-1,1-0,TSV Havelse,,2022-01-23T14:00Z
23,Tue Jan 25 2022,19:00,CET/+0100,SC Freiburg II,(*),,Türkgücü München,cancelled,2022-01-25T18:00Z
23,Tue Jan 25 2022,19:00,CET/+0100,VfL Osnabrück,2-0,1-0,Würzburger Kickers,,2022-01-25T18:00Z
23,Tue Jan 25 2022,19:00,CET/+0100,Waldhof Mannheim,0-1,0-0,Viktoria Köln,,2022-01-25T18:00Z
23,Wed Jan 26 2022,19:00,CET/+0100,TSV Havelse,0-1,0-1,SV Wehen Wiesbaden,,2022-01-26T18:00Z
23,Wed Jan 26 2022,19:00,CET/+0100,MSV Duisburg,0-5,0-3,1. FC Magdeburg,,2022-01-26T18:00Z
23,Wed Jan 26 2022,19:00,CET/+0100,1. FC Saarbrücken,2-0,0-0,Borussia Dortmund II,,2022-01-26T18:00Z
23,Wed Jan 26 2022,19:00,CET/+0100,SC Verl,0-1,0-0,SV Meppen,,2022-01-26T18:00Z
23,Wed Jan 26 2022,19:00,CET/+0100,FSV Zwickau,1-0,1-0,Eintracht Braunschweig,,2022-01-26T18:00Z
24,Fri Jan 28 2022,19:00,CET/+0100,Würzburger Kickers,1-1,1-1,SC Freiburg II,,2022-01-28T18:00Z
24,Sat Jan 29 2022,14:00,CET/+0100,1. FC Kaiserslautern,1-0,1-0,Hallescher FC,,2022-01-29T13:00Z
24,Sat Jan 29 2022,14:00,CET/+0100,Borussia Dortmund II,2-2,1-0,VfL Osnabrück,,2022-01-29T13:00Z
24,Sat Jan 29 2022,17:55,CET/+0100,1. FC Magdeburg,2-1,1-1,1. FC Saarbrücken,,2022-01-29T16:55Z
24,Sat Jan 29 2022,14:00,CET/+0100,SV Wehen Wiesbaden,0-1,0-0,MSV Duisburg,,2022-01-29T13:00Z
24,Sat Jan 29 2022,14:00,CET/+0100,Türkgücü München,(*),,TSV Havelse,cancelled,2022-01-29T13:00Z
24,Sun Jan 30 2022,13:00,CET/+0100,Viktoria Köln,0-1,0-1,TSV 1860 München,,2022-01-30T12:00Z
24,Sun Jan 30 2022,14:00,CET/+0100,SV Meppen,1-1,1-1,Waldhof Mannheim,,2022-01-30T13:00Z
24,Mon Jan 31 2022,19:00,CET/+0100,Eintracht Braunschweig,1-1,0-1,SC Verl,,2022-01-31T18:00Z
20,Wed Feb 2 2022,19:00,CET/+0100,MSV Duisburg,3-6,1-2,VfL Osnabrück,,2022-02-02T18:00Z
25,Fri Feb 4 2022,19:00,CET/+0100,SC Freiburg II,1-1,1-0,Viktoria Köln,,2022-02-04T18:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,Waldhof Mannheim,3-2,2-2,FC Viktoria 1889 Berlin,,2022-02-05T13:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,VfL Osnabrück,(*),,Türkgücü München,cancelled,2022-02-05T13:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,FSV Zwickau,0-2,0-1,1. FC Kaiserslautern,,2022-02-05T13:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,TSV Havelse,3-0,1-0,SV Meppen,,2022-02-05T13:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,1. FC Magdeburg,3-1,1-1,SV Wehen Wiesbaden,,2022-02-05T13:00Z
25,Sat Feb 5 2022,14:00,CET/+0100,SC Verl,0-0,0-0,Hallescher FC,,2022-02-05T13:00Z
25,Sun Feb 6 2022,14:00,CET/+0100,MSV Duisburg,1-3,1-1,Borussia Dortmund II,,2022-02-06T13:00Z
25,Sun Feb 6 2022,13:00,CET/+0100,TSV 1860 München,2-2,2-0,Eintracht Braunschweig,,2022-02-06T12:00Z
25,Mon Feb 7 2022,19:00,CET/+0100,1. FC Saarbrücken,2-1,0-1,Würzburger Kickers,,2022-02-07T18:00Z
21,Tue Feb 8 2022,19:00,CET/+0100,Hallescher FC,(*),,Türkgücü München,cancelled,2022-02-08T18:00Z
21,Tue Feb 8 2022,19:00,CET/+0100,FSV Zwickau,1-0,0-0,Viktoria Köln,,2022-02-08T18:00Z
26,Fri Feb 11 2022,19:00,CET/+0100,Hallescher FC,2-0,1-0,FSV Zwickau,,2022-02-11T18:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,Borussia Dortmund II,1-0,0-0,TSV Havelse,,2022-02-12T13:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,Eintracht Braunschweig,1-1,1-1,SC Freiburg II,,2022-02-12T13:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,1. FC Kaiserslautern,2-2,0-1,1. FC Magdeburg,,2022-02-12T13:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,Türkgücü München,(*),,Waldhof Mannheim,cancelled,2022-02-12T13:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,SV Meppen,1-1,0-1,TSV 1860 München,,2022-02-12T13:00Z
26,Sat Feb 12 2022,14:00,CET/+0100,Würzburger Kickers,1-2,0-2,MSV Duisburg,,2022-02-12T13:00Z
26,Sun Feb 13 2022,13:00,CET/+0100,FC Viktoria 1889 Berlin,1-1,1-0,SC Verl,,2022-02-13T12:00Z
26,Sun Feb 13 2022,14:00,CET/+0100,SV Wehen Wiesbaden,1-0,0-0,1. FC Saarbrücken,,2022-02-13T13:00Z
26,Mon Feb 14 2022,19:00,CET/+0100,Viktoria Köln,1-1,1-0,VfL Osnabrück,,2022-02-14T18:00Z
22,Wed Feb 16 2022,19:00,CET/+0100,Türkgücü München,(*),,TSV 1860 München,cancelled,2022-02-16T18:00Z
21,Wed Feb 16 2022,19:00,CET/+0100,FC Viktoria 1889 Berlin,0-6,0-3,Eintracht Braunschweig,,2022-02-16T18:00Z
27,Sat Feb 19 2022,14:00,CET/+0100,MSV Duisburg,(*),,Türkgücü München,cancelled,2022-02-19T13:00Z
27,Sat Feb 19 2022,14:00,CET/+0100,SV Wehen Wiesbaden,2-0,2-0,FC Viktoria 1889 Berlin,,2022-02-19T13:00Z
27,Sat Feb 19 2022,14:00,CET/+0100,1. FC Saarbrücken,0-1,0-1,Viktoria Köln,,2022-02-19T13:00Z
27,Sat Feb 19 2022,14:00,CET/+0100,SC Freiburg II,2-0,1-0,SV Meppen,,2022-02-19T13:00Z
27,Sat Feb 19 2022,14:00,CET/+0100,1. FC Magdeburg,2-0,0-0,Borussia Dortmund II,,2022-02-19T13:00Z
27,Sun Feb 20 2022,13:00,CET/+0100,TSV Havelse,1-3,0-1,Würzburger Kickers,,2022-02-20T12:00Z
27,Sun Feb 20 2022,14:00,CET/+0100,Waldhof Mannheim,0-0,0-0,1. FC Kaiserslautern,,2022-02-20T13:00Z
27,Mon Feb 21 2022,19:00,CET/+0100,TSV 1860 München,0-2,0-0,Hallescher FC,,2022-02-21T18:00Z
28,Fri Feb 25 2022,19:00,CET/+0100,Viktoria Köln,0-0,0-0,TSV Havelse,,2022-02-25T18:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,1. FC Kaiserslautern,2-1,1-1,SC Verl,,2022-02-26T13:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,Hallescher FC,1-2,1-1,Waldhof Mannheim,,2022-02-26T13:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,FSV Zwickau,1-3,1-0,TSV 1860 München,,2022-02-26T13:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,Würzburger Kickers,2-4,0-1,1. FC Magdeburg,,2022-02-26T13:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,Eintracht Braunschweig,2-1,1-0,MSV Duisburg,,2022-02-26T13:00Z
28,Sat Feb 26 2022,14:00,CET/+0100,SV Meppen,0-1,0-1,VfL Osnabrück,,2022-02-26T13:00Z
28,Sun Feb 27 2022,14:00,CET/+0100,Borussia Dortmund II,2-3,1-1,SV Wehen Wiesbaden,,2022-02-27T13:00Z
28,Sun Feb 27 2022,13:00,CET/+0100,FC Viktoria 1889 Berlin,0-2,0-1,SC Freiburg II,,2022-02-27T12:00Z
28,Mon Feb 28 2022,19:00,CET/+0100,Türkgücü München,(*),,1. FC Saarbrücken,cancelled,2022-02-28T18:00Z
23,Tue Mar 1 2022,19:00,CET/+0100,TSV 1860 München,2-1,1-1,1. FC Kaiserslautern,,2022-03-01T18:00Z
23,Wed Mar 2 2022,19:00,CET/+0100,Hallescher FC,4-1,2-1,FC Viktoria 1889 Berlin,,2022-03-02T18:00Z
29,Fri Mar 4 2022,19:00,CET/+0100,TSV 1860 München,2-0,2-0,SC Verl,,2022-03-04T18:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,Borussia Dortmund II,(*),,Türkgücü München,cancelled,2022-03-05T13:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,1. FC Magdeburg,1-1,0-0,Hallescher FC,,2022-03-05T13:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,SC Freiburg II,1-0,1-0,FSV Zwickau,,2022-03-05T13:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,SV Wehen Wiesbaden,0-1,0-0,Würzburger Kickers,,2022-03-05T13:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,VfL Osnabrück,0-1,0-0,1. FC Kaiserslautern,,2022-03-05T13:00Z
29,Sat Mar 5 2022,14:00,CET/+0100,MSV Duisburg,2-0,0-0,Viktoria Köln,,2022-03-05T13:00Z
29,Sun Mar 6 2022,13:00,CET/+0100,1. FC Saarbrücken,1-0,0-0,SV Meppen,,2022-03-06T12:00Z
29,Sun Mar 6 2022,14:00,CET/+0100,Waldhof Mannheim,0-3,0-1,Eintracht Braunschweig,,2022-03-06T13:00Z
29,Mon Mar 7 2022,19:00,CET/+0100,TSV Havelse,1-1,1-1,FC Viktoria 1889 Berlin,,2022-03-07T18:00Z
30,Fri Mar 11 2022,19:00,CET/+0100,FC Viktoria 1889 Berlin,0-2,0-2,TSV 1860 München,,2022-03-11T18:00Z
30,Sat Mar 12 2022,14:00,CET/+0100,Türkgücü München,(*),,1. FC Magdeburg,cancelled,2022-03-12T13:00Z
30,Sat Mar 12 2022,14:00,CET/+0100,Viktoria Köln,2-1,0-0,SV Wehen Wiesbaden,,2022-03-12T13:00Z
30,Sat Mar 12 2022,14:00,CET/+0100,SC Verl,1-3,1-0,Waldhof Mannheim,,2022-03-12T13:00Z
30,Sat Mar 12 2022,14:00,CET/+0100,Eintracht Braunschweig,0-2,0-1,1. FC Saarbrücken,,2022-03-12T13:00Z
30,Sat Mar 12 2022,14:00,CET/+0100,1. FC Kaiserslautern,3-0,1-0,TSV Havelse,,2022-03-12T13:00Z
30,Sun Mar 13 2022,14:00,CET/+0100,Würzburger Kickers,3-1,2-1,Borussia Dortmund II,,2022-03-13T13:00Z
30,Sun Mar 13 2022,13:00,CET/+0100,FSV Zwickau,1-3,0-3,VfL Osnabrück,,2022-03-13T12:00Z
30,Mon Mar 14 2022,19:00,CET/+0100,SV Meppen,1-2,1-0,MSV Duisburg,,2022-03-14T18:00Z
24,Wed Mar 16 2022,19:00,CET/+0100,FC Viktoria 1889 Berlin,0-0,0-0,FSV Zwickau,,2022-03-16T18:00Z
31,Fri Mar 18 2022,19:00,CET/+0100,Würzburger Kickers,0-1,0-1,Viktoria Köln,,2022-03-18T18:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,SV Wehen Wiesbaden,(*),,Türkgücü München,cancelled,2022-03-19T13:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,1. FC Saarbrücken,2-1,2-0,Hallescher FC,,2022-03-19T13:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,VfL Osnabrück,3-1,1-0,FC Viktoria 1889 Berlin,,2022-03-19T13:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,SC Freiburg II,0-0,0-0,1. FC Kaiserslautern,,2022-03-19T13:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,TSV Havelse,1-3,0-2,SC Verl,,2022-03-19T13:00Z
31,Sat Mar 19 2022,14:00,CET/+0100,1. FC Magdeburg,0-0,0-0,SV Meppen,,2022-03-19T13:00Z
31,Sun Mar 20 2022,13:00,CET/+0100,MSV Duisburg,0-1,0-1,FSV Zwickau,,2022-03-20T12:00Z
31,Sun Mar 20 2022,14:00,CET/+0100,Waldhof Mannheim,3-0,1-0,TSV 1860 München,,2022-03-20T13:00Z
31,Mon Mar 21 2022,19:00,CET/+0100,Borussia Dortmund II,0-1,0-1,Eintracht Braunschweig,,2022-03-21T18:00Z
27,Sat Mar 26 2022,14:00,CET/+0100,VfL Osnabrück,1-1,1-1,Eintracht Braunschweig,,2022-03-26T13:00Z
27,Tue Mar 29 2022,19:00,CEST/+0200,SC Verl,0-0,0-0,FSV Zwickau,,2022-03-29T17:00Z
32,Fri Apr 1 2022,19:00,CEST/+0200,SV Meppen,0-4,0-2,SV Wehen Wiesbaden,,2022-04-01T17:00Z
32,Sat Apr 2 2022,14:00,CEST/+0200,Eintracht Braunschweig,3-2,1-1,TSV Havelse,,2022-04-02T12:00Z
32,Sat Apr 2 2022,14:00,CEST/+0200,TSV 1860 München,1-1,0-0,1. FC Saarbrücken,,2022-04-02T12:00Z
32,Sat Apr 2 2022,14:00,CEST/+0200,Viktoria Köln,0-2,0-1,Borussia Dortmund II,,2022-04-02T12:00Z
32,Sat Apr 2 2022,14:00,CEST/+0200,1. FC Kaiserslautern,5-1,1-0,MSV Duisburg,,2022-04-02T12:00Z
32,Sat Apr 2 2022,14:00,CEST/+0200,SC Verl,3-1,2-1,SC Freiburg II,,2022-04-02T12:00Z
32,Sun Apr 3 2022,13:00,CEST/+0200,FSV Zwickau,1-1,0-1,Waldhof Mannheim,,2022-04-03T11:00Z
32,Sun Apr 3 2022,,,Türkgücü München,(*),,Würzburger Kickers,cancelled,
32,Mon Apr 4 2022,19:00,CEST/+0200,FC Viktoria 1889 Berlin,2-1,1-0,1. FC Magdeburg,,2022-04-04T17:00Z
30,Wed Apr 6 2022,19:00,CEST/+0200,Hallescher FC,1-0,0-0,SC Freiburg II,,2022-04-06T17:00Z
33,Fri Apr 8 2022,19:30,CEST/+0200,Würzburger Kickers,1-2,0-1,1. FC Kaiserslautern,,2022-04-08T17:30Z
33,Sat Apr 9 2022,,,Türkgücü München,(*),,SV Meppen,cancelled,
33,Sat Apr 9 2022,14:00,CEST/+0200,1. FC Magdeburg,4-2,3-1,Viktoria Köln,,2022-04-09T12:00Z
33,Sat Apr 9 2022,14:00,CEST/+0200,MSV Duisburg,2-1,1-1,Hallescher FC,,2022-04-09T12:00Z
33,Sat Apr 9 2022,14:00,CEST/+0200,SV Wehen Wiesbaden,0-1,0-1,Eintracht Braunschweig,,2022-04-09T12:00Z
33,Sat Apr 9 2022,14:00,CEST/+0200,Borussia Dortmund II,0-1,0-0,FC Viktoria 1889 Berlin,,2022-04-09T12:00Z
33,Sat Apr 9 2022,14:30,CEST/+0200,1. FC Saarbrücken,0-0,0-0,Waldhof Mannheim,,2022-04-09T12:30Z
33,Sun Apr 10 2022,14:00,CEST/+0200,TSV Havelse,0-3,0-1,FSV Zwickau,,2022-04-10T12:00Z
33,Sun Apr 10 2022,13:00,CEST/+0200,SC Freiburg II,1-2,1-2,TSV 1860 München,,2022-04-10T11:00Z
33,Mon Apr 11 2022,19:00,CEST/+0200,VfL Osnabrück,3-2,1-1,SC Verl,,2022-04-11T17:00Z
34,Sat Apr 16 2022,14:00,CEST/+0200,SV Meppen,1-1,1-0,Borussia Dortmund II,,2022-04-16T12:00Z
34,Sat Apr 16 2022,,,Viktoria Köln,(*),,Türkgücü München,cancelled,
34,Sat Apr 16 2022,14:00,CEST/+0200,TSV 1860 München,2-3,1-2,VfL Osnabrück,,2022-04-16T12:00Z
34,Sat Apr 16 2022,14:00,CEST/+0200,Eintracht Braunschweig,1-0,0-0,Würzburger Kickers,,2022-04-16T12:00Z
34,Sat Apr 16 2022,14:00,CEST/+0200,FC Viktoria 1889 Berlin,0-1,0-0,MSV Duisburg,,2022-04-16T12:00Z
34,Sat Apr 16 2022,14:00,CEST/+0200,Hallescher FC,1-1,1-1,TSV Havelse,,2022-04-16T12:00Z
34,Sat Apr 16 2022,14:00,CEST/+0200,FSV Zwickau,2-1,1-1,SV Wehen Wiesbaden,,2022-04-16T12:00Z
34,Sun Apr 17 2022,13:00,CEST/+0200,SC Verl,4-5,1-2,1. FC Magdeburg,,2022-04-17T11:00Z
34,Sun Apr 17 2022,14:00,CEST/+0200,1. FC Kaiserslautern,3-1,1-0,1. FC Saarbrücken,,2022-04-17T12:00Z
34,Mon Apr 18 2022,19:00,CEST/+0200,Waldhof Mannheim,0-1,0-1,SC Freiburg II,,2022-04-18T17:00Z
32,Tue Apr 19 2022,19:00,CEST/+0200,Hallescher FC,3-3,0-2,VfL Osnabrück,,2022-04-19T17:00Z
35,Fri Apr 22 2022,19:00,CEST/+0200,SV Wehen Wiesbaden,2-1,1-1,1. FC Kaiserslautern,,2022-04-22T17:00Z
35,Sat Apr 23 2022,,,Türkgücü München,(*),,Eintracht Braunschweig,cancelled,
35,Sat Apr 23 2022,14:00,CEST/+0200,Würzburger Kickers,3-0,0-0,FC Viktoria 1889 Berlin,,2022-04-23T12:00Z
35,Sat Apr 23 2022,14:00,CEST/+0200,VfL Osnabrück,1-2,1-1,Waldhof Mannheim,,2022-04-23T12:00Z
35,Sat Apr 23 2022,14:00,CEST/+0200,Borussia Dortmund II,0-0,0-0,Hallescher FC,,2022-04-23T12:00Z
35,Sat Apr 23 2022,14:00,CEST/+0200,1. FC Saarbrücken,1-2,1-1,SC Verl,,2022-04-23T12:00Z
35,Sat Apr 23 2022,14:00,CEST/+0200,TSV Havelse,1-0,1-0,SC Freiburg II,,2022-04-23T12:00Z
35,Sun Apr 24 2022,14:00,CEST/+0200,1. FC Magdeburg,3-0,2-0,FSV Zwickau,,2022-04-24T12:00Z
35,Sun Apr 24 2022,13:00,CEST/+0200,MSV Duisburg,0-6,0-3,TSV 1860 München,,2022-04-24T11:00Z
35,Mon Apr 25 2022,19:00,CEST/+0200,Viktoria Köln,1-1,0-1,SV Meppen,,2022-04-25T17:00Z
36,Fri Apr 29 2022,19:00,CEST/+0200,Eintracht Braunschweig,2-1,0-0,1. FC Magdeburg,,2022-04-29T17:00Z
36,Fri Apr 29 2022,19:00,CEST/+0200,FC Viktoria 1889 Berlin,2-1,1-1,1. FC Saarbrücken,,2022-04-29T17:00Z
36,Sat Apr 30 2022,,,FSV Zwickau,(*),,Türkgücü München,cancelled,
36,Sat Apr 30 2022,14:00,CEST/+0200,SV Meppen,2-4,2-1,Würzburger Kickers,,2022-04-30T12:00Z
36,Sat Apr 30 2022,14:00,CEST/+0200,TSV 1860 München,3-0,0-0,TSV Havelse,,2022-04-30T12:00Z
36,Sat Apr 30 2022,14:00,CEST/+0200,1. FC Kaiserslautern,1-3,0-1,Borussia Dortmund II,,2022-04-30T12:00Z
36,Sat Apr 30 2022,14:00,CEST/+0200,Hallescher FC,1-1,1-1,Viktoria Köln,,2022-04-30T12:00Z
36,Sat Apr 30 2022,14:00,CEST/+0200,SC Verl,3-0,2-0,SV Wehen Wiesbaden,,2022-04-30T12:00Z
36,Sat Apr 30 2022,14:00,CEST/+0200,SC Freiburg II,4-1,1-1,VfL Osnabrück,,2022-04-30T12:00Z
36,Mon May 2 2022,19:00,CEST/+0200,Waldhof Mannheim,3-1,3-0,MSV Duisburg,,2022-05-02T17:00Z
37,Fri May 6 2022,19:00,CEST/+0200,Borussia Dortmund II,1-2,1-0,SC Verl,,2022-05-06T17:00Z
37,Sat May 7 2022,,,Türkgücü München,(*),,FC Viktoria 1889 Berlin,cancelled,
37,Sat May 7 2022,14:00,CEST/+0200,1. FC Saarbrücken,1-1,1-0,FSV Zwickau,,2022-05-07T12:00Z
37,Sat May 7 2022,14:00,CEST/+0200,TSV Havelse,0-1,0-0,VfL Osnabrück,,2022-05-07T12:00Z
37,Sat May 7 2022,14:00,CEST/+0200,1. FC Magdeburg,4-0,0-0,TSV 1860 München,,2022-05-07T12:00Z
37,Sat May 7 2022,14:00,CEST/+0200,SV Wehen Wiesbaden,1-1,1-1,Waldhof Mannheim,,2022-05-07T12:00Z
37,Sat May 7 2022,14:00,CEST/+0200,MSV Duisburg,1-0,1-0,SC Freiburg II,,2022-05-07T12:00Z
37,Sat May 7 2022,14:00,CEST/+0200,SV Meppen,3-2,2-1,Eintracht Braunschweig,,2022-05-07T12:00Z
37,Sun May 8 2022,13:00,CEST/+0200,Würzburger Kickers,1-2,0-1,Hallescher FC,,2022-05-08T11:00Z
37,Sun May 8 2022,14:00,CEST/+0200,Viktoria Köln,2-0,2-0,1. FC Kaiserslautern,,2022-05-08T12:00Z
38,Sat May 14 2022,,,1. FC Kaiserslautern,(*),,Türkgücü München,cancelled,
38,Sat May 14 2022,13:30,CEST/+0200,SC Verl,1-1,0-1,MSV Duisburg,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,FSV Zwickau,7-0,1-0,Würzburger Kickers,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,Waldhof Mannheim,7-0,3-0,TSV Havelse,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,TSV 1860 München,6-3,2-2,Borussia Dortmund II,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,FC Viktoria 1889 Berlin,3-4,0-0,SV Meppen,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,VfL Osnabrück,1-5,1-1,1. FC Magdeburg,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,SC Freiburg II,1-1,1-0,1. FC Saarbrücken,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,Eintracht Braunschweig,0-1,0-0,Viktoria Köln,,2022-05-14T11:30Z
38,Sat May 14 2022,13:30,CEST/+0200,Hallescher FC,1-1,1-1,SV Wehen Wiesbaden,,2022-05-14T11:30Z
