Round,Date,Time,Team 1,FT,HT,Team 2
31,Sat Mar 23 2013,21:00,Xerez CD,1-2,0-1,SD Ponferradina
31,Sun Mar 24 2013,17:00,CD Guadalajara,0-2,0-1,Hércules CF
31,Sun Mar 24 2013,12:00,Real Madrid Castilla,4-0,3-0,Córdoba CF
31,Sun Mar 24 2013,17:00,UD Almería,0-1,0-1,Sporting Gijón
31,Sun Mar 24 2013,19:00,CE Sabadell,0-4,0-2,UD Las Palmas
31,Sun Mar 24 2013,19:00,Villarreal CF,1-1,0-0,Recreativo Huelva
31,Sun Mar 24 2013,20:00,Elche CF,1-0,1-0,Real Murcia
31,Sun Mar 24 2013,21:00,AD Alcorcón,1-1,0-1,CD Numancia
32,Sat Mar 30 2013,18:00,UD Las Palmas,0-1,0-0,CD Guadalajara
32,Sat Mar 30 2013,18:00,Sporting Gijón,1-0,1-0,Real Madrid Castilla
32,Sat Mar 30 2013,18:00,CD Lugo,4-0,2-0,Xerez CD
32,Sat Mar 30 2013,21:00,Córdoba CF,3-0,1-0,CE Sabadell
32,Sun Mar 31 2013,12:00,SD Huesca,1-2,0-1,UD Almería
32,Sun Mar 31 2013,12:00,Hércules CF,1-1,1-1,SD Ponferradina
32,Sun Mar 31 2013,12:00,Racing Santander,0-0,0-0,Elche CF
32,Sun Mar 31 2013,21:00,CD Numancia,2-1,1-0,Girona FC
32,Sun Mar 31 2013,17:00,CD Mirandés,1-5,1-2,Villarreal CF
32,Sun Mar 31 2013,19:00,Real Murcia,1-1,1-1,AD Alcorcón
32,Sun Mar 31 2013,17:00,Recreativo Huelva,2-0,1-0,FC Barcelona B
33,Sat Apr 6 2013,18:00,SD Ponferradina,0-1,0-0,UD Las Palmas
33,Sat Apr 6 2013,18:00,FC Barcelona B,1-1,0-0,CD Mirandés
33,Sat Apr 6 2013,20:00,Elche CF,0-0,0-0,CD Lugo
33,Sat Apr 6 2013,21:00,AD Alcorcón,0-1,0-1,Racing Santander
33,Sun Apr 7 2013,17:00,CD Guadalajara,3-1,1-0,Córdoba CF
33,Sun Apr 7 2013,17:00,Xerez CD,0-0,0-0,Hércules CF
33,Sun Apr 7 2013,17:00,Villarreal CF,6-1,2-1,CD Numancia
33,Sun Apr 7 2013,17:00,Girona FC,5-2,2-1,Real Murcia
33,Sun Apr 7 2013,21:00,Real Madrid Castilla,5-1,2-0,SD Huesca
33,Sun Apr 7 2013,20:00,CE Sabadell,4-3,3-2,Sporting Gijón
33,Sun Apr 7 2013,19:00,UD Almería,2-1,1-0,Recreativo Huelva
34,Sat Apr 13 2013,18:00,UD Las Palmas,0-0,0-0,Hércules CF
34,Sat Apr 13 2013,18:00,Sporting Gijón,3-0,1-0,CD Guadalajara
34,Sat Apr 13 2013,18:00,CD Mirandés,1-0,1-0,UD Almería
34,Sat Apr 13 2013,18:00,Racing Santander,0-1,0-0,Girona FC
34,Sat Apr 13 2013,18:00,CD Lugo,0-1,0-1,AD Alcorcón
34,Sat Apr 13 2013,21:00,CD Numancia,0-1,0-0,FC Barcelona B
34,Sat Apr 13 2013,20:00,Recreativo Huelva,1-3,0-0,Real Madrid Castilla
34,Sun Apr 14 2013,12:00,Córdoba CF,0-1,0-0,SD Ponferradina
34,Sun Apr 14 2013,12:00,Real Murcia,1-1,1-0,Villarreal CF
34,Sun Apr 14 2013,17:00,Elche CF,2-1,0-1,Xerez CD
34,Sun Apr 14 2013,21:00,SD Huesca,4-3,2-0,CE Sabadell
35,Fri Apr 19 2013,21:00,CE Sabadell,1-1,1-1,Recreativo Huelva
35,Sat Apr 20 2013,17:00,Girona FC,4-0,2-0,CD Lugo
35,Sat Apr 20 2013,18:00,Xerez CD,1-2,1-1,UD Las Palmas
35,Sat Apr 20 2013,21:00,CD Guadalajara,1-0,1-0,SD Huesca
35,Sat Apr 20 2013,18:00,SD Ponferradina,1-0,0-0,Sporting Gijón
35,Sun Apr 21 2013,21:00,Real Madrid Castilla,6-1,1-0,CD Mirandés
35,Sun Apr 21 2013,17:00,Hércules CF,1-0,1-0,Córdoba CF
35,Sun Apr 21 2013,17:00,UD Almería,1-1,1-1,CD Numancia
35,Sun Apr 21 2013,17:00,FC Barcelona B,1-1,1-0,Real Murcia
35,Sun Apr 21 2013,19:00,Villarreal CF,1-0,0-0,Racing Santander
35,Sun Apr 21 2013,12:00,AD Alcorcón,1-0,0-0,Elche CF
36,Fri Apr 26 2013,21:00,CD Mirandés,2-0,2-0,CE Sabadell
36,Fri Apr 26 2013,21:00,Racing Santander,1-2,1-1,FC Barcelona B
36,Sat Apr 27 2013,18:00,Córdoba CF,5-1,2-0,UD Las Palmas
36,Sat Apr 27 2013,17:00,CD Lugo,0-0,0-0,Villarreal CF
36,Sat Apr 27 2013,18:00,Sporting Gijón,0-1,0-0,Hércules CF
36,Sat Apr 27 2013,21:00,SD Huesca,1-1,1-0,SD Ponferradina
36,Sat Apr 27 2013,18:00,AD Alcorcón,2-1,1-0,Xerez CD
36,Sun Apr 28 2013,12:00,Elche CF,0-0,0-0,Girona FC
36,Sun Apr 28 2013,17:00,Real Murcia,1-0,1-0,UD Almería
36,Sun Apr 28 2013,19:00,Recreativo Huelva,1-0,0-0,CD Guadalajara
36,Sun Apr 28 2013,21:00,CD Numancia,3-3,2-2,Real Madrid Castilla
37,Fri May 3 2013,21:00,Xerez CD,1-3,1-0,Córdoba CF
37,Sat May 4 2013,18:00,UD Las Palmas,4-2,1-1,Sporting Gijón
37,Sat May 4 2013,18:00,FC Barcelona B,2-2,2-1,CD Lugo
37,Sat May 4 2013,20:00,SD Ponferradina,1-0,1-0,Recreativo Huelva
37,Sat May 4 2013,20:00,Girona FC,3-2,0-2,AD Alcorcón
37,Sat May 4 2013,21:00,CD Guadalajara,1-1,1-0,CD Mirandés
37,Sun May 5 2013,12:00,Hércules CF,2-1,1-1,SD Huesca
37,Sun May 5 2013,12:00,Villarreal CF,2-3,1-0,Elche CF
37,Sun May 5 2013,17:00,Real Madrid Castilla,2-0,0-0,Real Murcia
37,Sun May 5 2013,19:00,UD Almería,2-1,1-1,Racing Santander
37,Sun May 5 2013,21:00,CE Sabadell,2-1,1-0,CD Numancia
38,Fri May 10 2013,21:00,Elche CF,1-1,1-0,FC Barcelona B
38,Sat May 11 2013,18:00,Sporting Gijón,3-0,2-0,Córdoba CF
38,Sat May 11 2013,18:00,CD Numancia,2-2,1-1,CD Guadalajara
38,Sat May 11 2013,18:00,CD Lugo,3-5,1-1,UD Almería
38,Sat May 11 2013,18:00,Girona FC,2-4,1-3,Xerez CD
38,Sat May 11 2013,21:00,CD Mirandés,0-0,0-0,SD Ponferradina
38,Sat May 11 2013,20:00,Real Murcia,1-1,0-1,CE Sabadell
38,Sat May 11 2013,20:00,SD Huesca,0-0,0-0,UD Las Palmas
38,Sun May 12 2013,12:00,AD Alcorcón,1-3,0-2,Villarreal CF
38,Sun May 12 2013,17:00,Racing Santander,1-0,0-0,Real Madrid Castilla
38,Mon May 13 2013,21:00,Recreativo Huelva,0-2,0-1,Hércules CF
39,Sat May 18 2013,18:00,Real Madrid Castilla,3-1,2-1,CD Lugo
39,Sat May 18 2013,18:00,UD Las Palmas,0-0,0-0,Recreativo Huelva
39,Sat May 18 2013,18:00,Xerez CD,0-2,0-1,Sporting Gijón
39,Sat May 18 2013,18:00,FC Barcelona B,1-1,1-0,AD Alcorcón
39,Sat May 18 2013,20:00,SD Ponferradina,1-1,0-0,CD Numancia
39,Sat May 18 2013,22:00,Córdoba CF,2-2,1-0,SD Huesca
39,Sat May 18 2013,20:00,Villarreal CF,4-1,1-0,Girona FC
39,Sun May 19 2013,12:00,UD Almería,2-1,2-1,Elche CF
39,Sun May 19 2013,17:00,Hércules CF,1-0,0-0,CD Mirandés
39,Sun May 19 2013,21:00,CE Sabadell,0-2,0-1,Racing Santander
39,Mon May 20 2013,21:00,CD Guadalajara,3-1,1-0,Real Murcia
40,Sat May 25 2013,16:00,SD Huesca,2-1,1-1,Sporting Gijón
40,Sat May 25 2013,16:00,CD Mirandés,1-0,1-0,UD Las Palmas
40,Sat May 25 2013,16:00,AD Alcorcón,0-3,0-1,UD Almería
40,Sun May 26 2013,12:00,Recreativo Huelva,2-1,1-1,Córdoba CF
40,Sun May 26 2013,12:00,Girona FC,1-0,1-0,FC Barcelona B
40,Sun May 26 2013,17:00,Real Murcia,0-2,0-0,SD Ponferradina
40,Sun May 26 2013,21:00,CD Numancia,3-2,1-1,Hércules CF
40,Sun May 26 2013,18:00,CD Lugo,2-0,0-0,CE Sabadell
40,Sun May 26 2013,19:00,Racing Santander,0-0,0-0,CD Guadalajara
40,Sun May 26 2013,17:00,Elche CF,1-1,0-1,Real Madrid Castilla
40,Mon May 27 2013,21:00,Villarreal CF,3-2,1-0,Xerez CD
41,Sat Jun 1 2013,21:00,CE Sabadell,0-0,0-0,Elche CF
41,Sun Jun 2 2013,18:00,UD Las Palmas,2-1,2-0,CD Numancia
41,Sun Jun 2 2013,18:00,Sporting Gijón,0-0,0-0,Recreativo Huelva
41,Sun Jun 2 2013,18:00,Córdoba CF,1-2,0-1,CD Mirandés
41,Sun Jun 2 2013,18:00,SD Huesca,3-1,2-1,Xerez CD
41,Sun Jun 2 2013,18:00,Hércules CF,0-2,0-1,Real Murcia
41,Sun Jun 2 2013,18:00,SD Ponferradina,2-2,0-1,Racing Santander
41,Sun Jun 2 2013,18:00,CD Guadalajara,0-1,0-0,CD Lugo
41,Sun Jun 2 2013,18:00,Real Madrid Castilla,4-0,2-0,AD Alcorcón
41,Sun Jun 2 2013,18:00,UD Almería,2-1,1-1,Girona FC
41,Sun Jun 2 2013,18:00,FC Barcelona B,0-3,0-1,Villarreal CF
42,Sat Jun 8 2013,19:00,Recreativo Huelva,0-0,0-0,SD Huesca
42,Sat Jun 8 2013,19:00,CD Mirandés,2-1,1-0,Sporting Gijón
42,Sat Jun 8 2013,19:00,Real Murcia,1-0,0-0,UD Las Palmas
42,Sat Jun 8 2013,19:00,Racing Santander,3-0,0-0,Hércules CF
42,Sat Jun 8 2013,19:00,CD Lugo,2-2,2-0,SD Ponferradina
42,Sat Jun 8 2013,19:00,Xerez CD,2-1,1-1,FC Barcelona B
42,Sat Jun 8 2013,19:00,AD Alcorcón,4-0,3-0,CE Sabadell
42,Sat Jun 8 2013,19:00,Girona FC,1-1,0-0,Real Madrid Castilla
42,Sat Jun 8 2013,19:00,Villarreal CF,1-0,0-0,UD Almería
42,Sat Jun 8 2013,19:00,Elche CF,3-1,0-1,CD Guadalajara
42,Sun Jun 9 2013,19:00,CD Numancia,1-0,0-0,Córdoba CF
