Round,Date,Time,Team 1,FT,HT,Team 2
31,Sun Mar 27 2016,17:00,UE Llagostera,4-0,3-0,AD Alcorcón
31,Sun Mar 27 2016,17:00,UD Almería,1-1,0-0,RCD Mallorca
31,Sun Mar 27 2016,17:00,CD Mirandés,4-1,2-0,Real Valladolid
31,Sun Mar 27 2016,17:00,Real Zaragoza,0-3,0-2,Girona FC
32,Sat Apr 2 2016,18:00,Elche CF,2-1,1-1,Real Zaragoza
32,Sat Apr 2 2016,18:00,RCD Mallorca,3-0,0-0,CD Leganés
32,Sat Apr 2 2016,18:00,AD Alcorcón,1-0,0-0,CD Mirandés
32,Sat Apr 2 2016,18:00,SD Ponferradina,1-0,0-0,UE Llagostera
32,Sun Apr 3 2016,12:00,Gimnàstic,4-4,2-3,Córdoba CF
32,Sun Apr 3 2016,17:00,CD Tenerife,1-0,0-0,CD Lugo
32,Sun Apr 3 2016,17:00,Girona FC,0-0,0-0,CA Osasuna
32,Sun Apr 3 2016,17:00,Real Valladolid,1-1,0-0,UD Almería
32,Sun Apr 3 2016,19:15,Albacete,0-1,0-0,CD Alavés
32,Sun Apr 3 2016,17:00,CD Numancia,3-2,1-1,SD Huesca
32,Mon Apr 4 2016,20:30,Athletic Bilbao B,2-1,1-1,Real Oviedo
33,Sat Apr 9 2016,18:00,CD Lugo,1-1,1-1,Girona FC
33,Sat Apr 9 2016,18:00,UD Almería,1-1,1-1,AD Alcorcón
33,Sat Apr 9 2016,18:00,CD Mirandés,1-0,1-0,SD Ponferradina
33,Sat Apr 9 2016,18:00,UE Llagostera,2-1,0-0,Athletic Bilbao B
33,Sat Apr 9 2016,20:15,CD Leganés,4-0,2-0,Real Valladolid
33,Sun Apr 10 2016,12:00,Real Zaragoza,2-1,1-1,RCD Mallorca
33,Sun Apr 10 2016,17:00,Córdoba CF,2-3,0-1,Albacete
33,Sun Apr 10 2016,19:15,CA Osasuna,0-0,0-0,Elche CF
33,Sun Apr 10 2016,17:00,Real Oviedo,1-0,0-0,CD Numancia
33,Sun Apr 10 2016,17:00,SD Huesca,2-0,1-0,Gimnàstic
33,Sun Apr 10 2016,17:00,CD Alavés,2-2,1-1,CD Tenerife
34,Sat Apr 16 2016,18:00,Girona FC,1-0,1-0,CD Alavés
34,Sat Apr 16 2016,20:15,Real Valladolid,1-2,1-1,Real Zaragoza
34,Sat Apr 16 2016,18:00,Athletic Bilbao B,1-1,0-0,CD Mirandés
34,Sat Apr 16 2016,18:00,CD Numancia,1-1,0-0,UE Llagostera
34,Sat Apr 16 2016,18:00,Elche CF,2-0,1-0,CD Lugo
34,Sun Apr 17 2016,12:00,Gimnàstic,0-0,0-0,Real Oviedo
34,Sun Apr 17 2016,17:00,CD Tenerife,1-0,0-0,Albacete
34,Sun Apr 17 2016,17:00,AD Alcorcón,2-0,1-0,CD Leganés
34,Sun Apr 17 2016,17:00,SD Ponferradina,1-3,0-2,UD Almería
34,Sun Apr 17 2016,17:00,SD Huesca,0-2,0-1,Córdoba CF
34,Sun Apr 17 2016,19:15,RCD Mallorca,1-1,1-0,CA Osasuna
35,Sat Apr 23 2016,18:00,Albacete,0-3,0-1,Girona FC
35,Sat Apr 23 2016,18:00,CD Leganés,3-0,1-0,SD Ponferradina
35,Sat Apr 23 2016,18:00,UE Llagostera,1-1,0-0,Gimnàstic
35,Sat Apr 23 2016,18:00,Real Oviedo,0-1,0-0,SD Huesca
35,Sat Apr 23 2016,20:15,CD Alavés,0-0,0-0,Elche CF
35,Sun Apr 24 2016,12:00,CA Osasuna,1-0,1-0,Real Valladolid
35,Sun Apr 24 2016,17:00,Córdoba CF,0-0,0-0,CD Tenerife
35,Sun Apr 24 2016,17:00,CD Lugo,2-1,1-0,RCD Mallorca
35,Sun Apr 24 2016,17:00,UD Almería,3-2,1-1,Athletic Bilbao B
35,Sun Apr 24 2016,19:15,Real Zaragoza,3-1,2-1,AD Alcorcón
35,Sun Apr 24 2016,17:00,CD Mirandés,0-2,0-2,CD Numancia
36,Sat Apr 30 2016,18:00,AD Alcorcón,0-1,0-1,CA Osasuna
36,Sat Apr 30 2016,20:15,RCD Mallorca,0-0,0-0,CD Alavés
36,Sat Apr 30 2016,18:00,SD Huesca,3-1,3-0,UE Llagostera
36,Sat Apr 30 2016,18:00,CD Numancia,2-0,1-0,UD Almería
36,Sun May 1 2016,12:00,Real Oviedo,1-0,1-0,Córdoba CF
36,Sun May 1 2016,17:00,Girona FC,1-0,0-0,CD Tenerife
36,Sun May 1 2016,17:00,Elche CF,1-1,0-0,Albacete
36,Sun May 1 2016,19:15,SD Ponferradina,1-1,0-0,Real Zaragoza
36,Sun May 1 2016,17:00,Gimnàstic,3-2,0-1,CD Mirandés
36,Sun May 1 2016,17:00,Real Valladolid,1-1,0-0,CD Lugo
36,Mon May 2 2016,20:30,Athletic Bilbao B,1-2,1-0,CD Leganés
37,Sat May 7 2016,18:00,CD Lugo,1-2,1-1,AD Alcorcón
37,Sat May 7 2016,18:00,CA Osasuna,0-0,0-0,SD Ponferradina
37,Sat May 7 2016,18:00,UD Almería,1-2,1-1,Gimnàstic
37,Sat May 7 2016,18:00,UE Llagostera,2-0,1-0,Real Oviedo
37,Sat May 7 2016,20:15,CD Tenerife,1-1,0-0,Elche CF
37,Sun May 8 2016,12:00,CD Alavés,2-1,0-0,Real Valladolid
37,Sun May 8 2016,20:00,Córdoba CF,1-0,0-0,Girona FC
37,Sun May 8 2016,20:00,Albacete,1-0,0-0,RCD Mallorca
37,Sun May 8 2016,20:00,Real Zaragoza,2-0,1-0,Athletic Bilbao B
37,Sun May 8 2016,20:00,CD Leganés,2-2,0-1,CD Numancia
37,Sun May 8 2016,20:00,CD Mirandés,1-0,1-0,SD Huesca
38,Sat May 14 2016,19:00,RCD Mallorca,1-0,0-0,CD Tenerife
38,Sat May 14 2016,19:00,Real Valladolid,1-0,1-0,Albacete
38,Sat May 14 2016,19:00,CD Numancia,2-2,1-2,Real Zaragoza
38,Sat May 14 2016,19:00,Real Oviedo,4-1,1-0,CD Mirandés
38,Sun May 15 2016,17:00,Elche CF,1-1,0-1,Girona FC
38,Sun May 15 2016,12:00,Gimnàstic,0-0,0-0,CD Leganés
38,Sun May 15 2016,17:00,AD Alcorcón,0-1,0-0,CD Alavés
38,Sun May 15 2016,19:00,UE Llagostera,1-0,1-0,Córdoba CF
38,Sun May 15 2016,19:00,Athletic Bilbao B,0-0,0-0,CA Osasuna
38,Sun May 15 2016,19:00,SD Huesca,2-1,0-1,UD Almería
38,Sun May 15 2016,17:00,SD Ponferradina,2-1,1-0,CD Lugo
39,Sat May 21 2016,18:00,Córdoba CF,3-1,1-0,Elche CF
39,Sat May 21 2016,18:00,Girona FC,1-0,0-0,RCD Mallorca
39,Sat May 21 2016,18:00,CD Tenerife,3-1,2-0,Real Valladolid
39,Sat May 21 2016,20:15,CD Leganés,2-3,1-1,SD Huesca
39,Sat May 21 2016,18:00,Albacete,0-2,0-0,AD Alcorcón
39,Sun May 22 2016,12:00,Real Zaragoza,0-1,0-0,Gimnàstic
39,Sun May 22 2016,17:00,CD Alavés,2-0,2-0,SD Ponferradina
39,Sun May 22 2016,17:00,CD Lugo,2-0,1-0,Athletic Bilbao B
39,Sun May 22 2016,17:00,CA Osasuna,3-2,1-2,CD Numancia
39,Sun May 22 2016,19:15,UD Almería,3-1,0-0,Real Oviedo
39,Sun May 22 2016,17:00,CD Mirandés,0-0,0-0,UE Llagostera
40,Tue May 24 2016,20:30,AD Alcorcón,2-1,1-0,CD Tenerife
40,Tue May 24 2016,20:30,Real Valladolid,0-0,0-0,Girona FC
40,Tue May 24 2016,20:30,RCD Mallorca,2-1,1-0,Elche CF
40,Wed May 25 2016,20:30,SD Ponferradina,2-1,0-0,Albacete
40,Wed May 25 2016,20:30,CD Numancia,1-0,1-0,CD Lugo
40,Wed May 25 2016,20:30,CD Mirandés,0-3,0-0,Córdoba CF
40,Wed May 25 2016,20:30,UE Llagostera,0-0,0-0,UD Almería
40,Wed May 25 2016,20:30,Gimnàstic,1-0,0-0,CA Osasuna
40,Thu May 26 2016,20:00,Athletic Bilbao B,2-3,0-2,CD Alavés
40,Thu May 26 2016,20:00,SD Huesca,1-1,0-1,Real Zaragoza
40,Thu May 26 2016,21:00,Real Oviedo,0-1,0-0,CD Leganés
41,Sun May 29 2016,20:00,CD Tenerife,1-1,0-0,SD Ponferradina
41,Sun May 29 2016,20:00,Elche CF,2-2,1-1,Real Valladolid
41,Sun May 29 2016,20:00,Girona FC,2-0,1-0,AD Alcorcón
41,Sun May 29 2016,20:00,RCD Mallorca,0-1,0-1,Córdoba CF
41,Sun May 29 2016,20:00,Albacete,2-1,0-0,Athletic Bilbao B
41,Sun May 29 2016,20:00,CD Alavés,2-0,2-0,CD Numancia
41,Sun May 29 2016,20:00,CD Lugo,0-3,0-2,Gimnàstic
41,Sun May 29 2016,20:00,CA Osasuna,2-3,1-2,SD Huesca
41,Sun May 29 2016,20:00,Real Zaragoza,1-0,1-0,Real Oviedo
41,Sun May 29 2016,20:00,UD Almería,2-1,1-0,CD Mirandés
41,Sun May 29 2016,20:00,CD Leganés,2-0,1-0,UE Llagostera
42,Sat Jun 4 2016,17:30,Athletic Bilbao B,2-0,1-0,CD Tenerife
42,Sat Jun 4 2016,17:30,CD Numancia,2-0,0-0,Albacete
42,Sat Jun 4 2016,17:30,SD Huesca,1-0,0-0,CD Lugo
42,Sat Jun 4 2016,20:30,Real Valladolid,1-3,1-2,RCD Mallorca
42,Sat Jun 4 2016,20:30,AD Alcorcón,4-1,2-0,Elche CF
42,Sat Jun 4 2016,20:30,SD Ponferradina,0-1,0-0,Girona FC
42,Sat Jun 4 2016,20:30,Gimnàstic,1-1,0-0,CD Alavés
42,Sat Jun 4 2016,20:30,Real Oviedo,0-5,0-1,CA Osasuna
42,Sat Jun 4 2016,20:30,UE Llagostera,6-2,2-0,Real Zaragoza
42,Sat Jun 4 2016,20:30,CD Mirandés,0-1,0-0,CD Leganés
42,Sat Jun 4 2016,20:30,Córdoba CF,1-1,0-1,UD Almería
