Round,Date,Time,Team 1,FT,HT,Team 2
30,Sat Mar 5 2016,17:00,Pro Vercelli,5-2,2-0,Pescara Calcio
30,Sat Mar 5 2016,15:00,US Avellino,0-1,0-0,Spezia Calcio
30,Sat Mar 5 2016,15:00,AC Perugia Calcio,1-0,0-0,Ternana Calcio
30,Sat Mar 5 2016,15:00,Novara Calcio,4-0,0-0,Vicenza Calcio
30,Sat Mar 5 2016,15:00,FC Crotone,2-0,1-0,Ascoli Picchio FC
30,Sat Mar 5 2016,15:00,Latina Calcio,1-1,0-0,Calcio Como
30,Sun Mar 6 2016,17:30,Modena FC,1-0,1-0,AS Livorno
30,Mon Mar 7 2016,20:30,AC Cesena,1-2,1-1,US Salernitana 1919
31,Fri Mar 11 2016,20:30,Brescia Calcio,3-0,1-0,FC Crotone
31,Sat Mar 12 2016,15:00,Ternana Calcio,0-0,0-0,Latina Calcio
31,Sat Mar 12 2016,15:00,Calcio Como,1-3,1-0,AC Cesena
31,Sat Mar 12 2016,15:00,Ascoli Picchio FC,3-4,3-2,US Avellino
31,Sat Mar 12 2016,15:00,Spezia Calcio,2-0,1-0,Modena FC
31,Sat Mar 12 2016,15:00,Pescara Calcio,1-2,1-1,Novara Calcio
31,Sat Mar 12 2016,15:00,FC Bari 1908,6-2,2-0,Pro Vercelli
31,Sat Mar 12 2016,15:00,US Salernitana 1919,1-3,0-0,Virtus Lanciano
31,Sat Mar 12 2016,15:00,AS Livorno,0-0,0-0,Virtus Entella
31,Sun Mar 13 2016,17:30,Vicenza Calcio,1-2,1-2,Trapani Calcio
31,Mon Mar 14 2016,20:30,Cagliari Calcio,0-2,0-1,AC Perugia Calcio
32,Fri Mar 18 2016,20:30,Virtus Entella,2-2,1-0,Spezia Calcio
32,Sat Mar 19 2016,15:00,Vicenza Calcio,0-2,0-0,Cagliari Calcio
32,Sat Mar 19 2016,15:00,Latina Calcio,2-2,1-0,Brescia Calcio
32,Sat Mar 19 2016,15:00,Novara Calcio,1-2,1-0,FC Bari 1908
32,Sat Mar 19 2016,15:00,Virtus Lanciano,2-0,1-0,AC Cesena
32,Sat Mar 19 2016,15:00,Pro Vercelli,1-1,1-1,Ascoli Picchio FC
32,Sat Mar 19 2016,15:00,Trapani Calcio,1-0,0-0,AS Livorno
32,Sat Mar 19 2016,15:00,AC Perugia Calcio,1-1,1-0,US Salernitana 1919
32,Sat Mar 19 2016,15:00,Modena FC,1-2,0-0,Calcio Como
32,Sun Mar 20 2016,17:30,FC Crotone,4-2,3-1,Pescara Calcio
32,Mon Mar 21 2016,20:30,US Avellino,0-2,0-0,Ternana Calcio
33,Sat Mar 26 2016,15:00,Ternana Calcio,1-0,0-0,Pescara Calcio
33,Sat Mar 26 2016,15:00,US Avellino,0-0,0-0,FC Crotone
33,Sat Mar 26 2016,15:00,AC Cesena,3-0,1-0,Latina Calcio
33,Sat Mar 26 2016,15:00,Virtus Lanciano,0-1,0-0,AC Perugia Calcio
33,Sat Mar 26 2016,15:00,Modena FC,1-2,0-0,Cagliari Calcio
33,Sat Mar 26 2016,15:00,AS Livorno,0-1,0-0,Pro Vercelli
33,Sat Mar 26 2016,15:00,Spezia Calcio,1-2,1-0,Trapani Calcio
33,Sat Mar 26 2016,15:00,Ascoli Picchio FC,1-2,1-2,Vicenza Calcio
33,Sat Mar 26 2016,20:30,US Salernitana 1919,3-4,1-1,FC Bari 1908
33,Sat Mar 26 2016,18:00,Brescia Calcio,0-0,0-0,Novara Calcio
33,Sat Mar 26 2016,15:00,Calcio Como,1-1,0-1,Virtus Entella
34,Fri Apr 1 2016,20:30,FC Crotone,1-0,0-0,Virtus Lanciano
34,Sat Apr 2 2016,15:00,Vicenza Calcio,2-0,1-0,AS Livorno
34,Sat Apr 2 2016,15:00,Trapani Calcio,3-0,1-0,Brescia Calcio
34,Sat Apr 2 2016,15:00,AC Perugia Calcio,0-2,0-1,Ascoli Picchio FC
34,Sat Apr 2 2016,15:00,Latina Calcio,3-0,2-0,US Avellino
34,Sat Apr 2 2016,15:00,Pro Vercelli,1-1,0-0,Modena FC
34,Sat Apr 2 2016,15:00,Cagliari Calcio,1-2,0-0,Spezia Calcio
34,Sat Apr 2 2016,15:00,Virtus Entella,2-2,1-0,Ternana Calcio
34,Sat Apr 2 2016,15:00,Pescara Calcio,2-1,2-0,Calcio Como
34,Sun Apr 3 2016,17:30,Novara Calcio,1-1,0-0,US Salernitana 1919
34,Mon Apr 4 2016,20:30,FC Bari 1908,0-0,0-0,AC Cesena
35,Fri Apr 8 2016,20:30,US Avellino,1-3,0-1,Pescara Calcio
35,Sat Apr 9 2016,15:00,Ternana Calcio,1-2,0-1,FC Crotone
35,Sat Apr 9 2016,15:00,Ascoli Picchio FC,2-1,2-0,Cagliari Calcio
35,Sat Apr 9 2016,15:00,AS Livorno,1-2,0-0,FC Bari 1908
35,Sat Apr 9 2016,15:00,Virtus Lanciano,1-2,1-2,Virtus Entella
35,Sat Apr 9 2016,15:00,Spezia Calcio,1-0,1-0,Novara Calcio
35,Sat Apr 9 2016,15:00,Modena FC,1-4,1-0,Trapani Calcio
35,Sat Apr 9 2016,15:00,AC Cesena,1-1,0-1,Vicenza Calcio
35,Sat Apr 9 2016,15:00,US Salernitana 1919,3-2,2-2,Latina Calcio
35,Sun Apr 10 2016,17:30,Calcio Como,1-1,1-1,Pro Vercelli
35,Mon Apr 11 2016,20:30,Brescia Calcio,2-2,1-2,AC Perugia Calcio
36,Fri Apr 15 2016,19:00,FC Crotone,0-0,0-0,Spezia Calcio
36,Fri Apr 15 2016,21:00,Pescara Calcio,1-0,0-0,AC Cesena
36,Sat Apr 16 2016,15:00,FC Bari 1908,3-0,0-0,Calcio Como
36,Sat Apr 16 2016,15:00,Cagliari Calcio,6-0,3-0,Brescia Calcio
36,Sat Apr 16 2016,15:00,AC Perugia Calcio,2-0,1-0,US Avellino
36,Sat Apr 16 2016,15:00,Novara Calcio,2-1,1-0,AS Livorno
36,Sat Apr 16 2016,15:00,Virtus Entella,1-0,1-0,Modena FC
36,Sat Apr 16 2016,15:00,Pro Vercelli,1-1,0-1,US Salernitana 1919
36,Sat Apr 16 2016,15:00,Vicenza Calcio,2-1,1-0,Ternana Calcio
36,Sat Apr 16 2016,15:00,Trapani Calcio,4-3,2-2,Ascoli Picchio FC
36,Sat Apr 16 2016,15:00,Latina Calcio,2-2,1-0,Virtus Lanciano
37,Mon Apr 18 2016,20:30,AC Cesena,2-1,2-0,FC Crotone
37,Tue Apr 19 2016,20:30,Modena FC,3-0,2-0,AC Perugia Calcio
37,Tue Apr 19 2016,20:30,Calcio Como,1-1,0-1,Cagliari Calcio
37,Tue Apr 19 2016,20:30,AS Livorno,1-0,1-0,Latina Calcio
37,Tue Apr 19 2016,20:30,Virtus Lanciano,2-1,2-1,Novara Calcio
37,Tue Apr 19 2016,20:30,Ascoli Picchio FC,0-1,0-1,FC Bari 1908
37,Tue Apr 19 2016,20:30,Ternana Calcio,2-2,0-0,Pro Vercelli
37,Tue Apr 19 2016,20:30,US Avellino,1-3,0-1,Trapani Calcio
37,Tue Apr 19 2016,20:30,US Salernitana 1919,0-0,0-0,Vicenza Calcio
37,Tue Apr 19 2016,20:30,Brescia Calcio,2-0,1-0,Virtus Entella
37,Tue Apr 19 2016,20:30,Spezia Calcio,0-1,0-1,Pescara Calcio
38,Sat Apr 23 2016,15:00,Pro Vercelli,1-1,0-0,US Avellino
38,Sat Apr 23 2016,15:00,Pescara Calcio,2-1,0-1,Brescia Calcio
38,Sat Apr 23 2016,15:00,Trapani Calcio,2-1,1-0,AC Cesena
38,Sat Apr 23 2016,15:00,FC Crotone,2-0,2-0,Calcio Como
38,Sat Apr 23 2016,18:00,Vicenza Calcio,0-3,0-2,Spezia Calcio
38,Sat Apr 23 2016,15:00,Cagliari Calcio,1-1,1-1,Virtus Lanciano
38,Sat Apr 23 2016,15:00,Ternana Calcio,1-3,0-1,Ascoli Picchio FC
38,Sat Apr 23 2016,15:00,FC Bari 1908,1-1,0-0,Modena FC
38,Sun Apr 24 2016,15:00,US Salernitana 1919,3-1,2-1,AS Livorno
38,Sun Apr 24 2016,17:30,Latina Calcio,0-1,0-1,Virtus Entella
38,Mon Apr 25 2016,20:30,Novara Calcio,2-2,1-1,AC Perugia Calcio
39,Fri Apr 29 2016,20:30,Modena FC,1-1,1-1,FC Crotone
39,Sat Apr 30 2016,15:00,Cagliari Calcio,2-2,1-0,AS Livorno
39,Sat Apr 30 2016,15:00,AC Perugia Calcio,0-0,0-0,FC Bari 1908
39,Sat Apr 30 2016,15:00,Virtus Lanciano,1-2,1-2,US Avellino
39,Sat Apr 30 2016,15:00,Brescia Calcio,0-1,0-0,Vicenza Calcio
39,Sat Apr 30 2016,15:00,Virtus Entella,0-0,0-0,Pescara Calcio
39,Sat Apr 30 2016,15:00,Ascoli Picchio FC,2-2,2-1,US Salernitana 1919
39,Sat Apr 30 2016,15:00,Latina Calcio,0-0,0-0,Spezia Calcio
39,Sat Apr 30 2016,15:00,Trapani Calcio,0-0,0-0,Novara Calcio
39,Sun May 1 2016,17:30,Calcio Como,1-2,1-1,Ternana Calcio
39,Mon May 2 2016,20:30,AC Cesena,2-1,1-0,Pro Vercelli
40,Fri May 6 2016,20:30,FC Bari 1908,0-3,0-1,Cagliari Calcio
40,Sat May 7 2016,15:00,FC Crotone,1-1,1-1,Latina Calcio
40,Sat May 7 2016,15:00,US Avellino,1-1,1-1,Calcio Como
40,Sat May 7 2016,15:00,Ternana Calcio,1-1,1-1,AC Cesena
40,Sat May 7 2016,15:00,US Salernitana 1919,0-0,0-0,Modena FC
40,Sat May 7 2016,15:00,Novara Calcio,2-0,1-0,Ascoli Picchio FC
40,Sat May 7 2016,15:00,Pro Vercelli,1-1,0-0,Trapani Calcio
40,Sat May 7 2016,15:00,Vicenza Calcio,2-1,0-1,Virtus Entella
40,Sat May 7 2016,15:00,AS Livorno,1-1,1-0,AC Perugia Calcio
40,Sun May 8 2016,17:30,Pescara Calcio,4-0,2-0,Virtus Lanciano
40,Mon May 9 2016,20:30,Spezia Calcio,2-1,1-0,Brescia Calcio
41,Fri May 13 2016,20:30,AC Perugia Calcio,1-2,0-1,Pro Vercelli
41,Sat May 14 2016,15:00,Ascoli Picchio FC,1-3,0-0,AS Livorno
41,Sat May 14 2016,15:00,Brescia Calcio,2-3,1-2,FC Bari 1908
41,Sat May 14 2016,15:00,Trapani Calcio,3-0,1-0,FC Crotone
41,Sat May 14 2016,15:00,Virtus Entella,4-0,3-0,US Avellino
41,Sat May 14 2016,15:00,AC Cesena,1-0,1-0,Novara Calcio
41,Sat May 14 2016,15:00,Modena FC,2-5,1-1,Pescara Calcio
41,Sat May 14 2016,15:00,Cagliari Calcio,3-0,0-0,US Salernitana 1919
41,Sat May 14 2016,15:00,Virtus Lanciano,1-1,1-0,Ternana Calcio
41,Sat May 14 2016,15:00,Latina Calcio,2-1,1-0,Vicenza Calcio
41,Sun May 15 2016,17:30,Calcio Como,4-0,3-0,Spezia Calcio
42,Fri May 20 2016,20:30,Ternana Calcio,3-2,2-1,Brescia Calcio
42,Fri May 20 2016,20:30,Pro Vercelli,1-2,1-1,Cagliari Calcio
42,Fri May 20 2016,20:30,US Avellino,1-2,1-1,AC Cesena
42,Fri May 20 2016,20:30,US Salernitana 1919,1-0,1-0,Calcio Como
42,Fri May 20 2016,20:30,Pescara Calcio,1-1,1-0,Latina Calcio
42,Fri May 20 2016,20:30,Novara Calcio,4-0,1-0,Modena FC
42,Fri May 20 2016,20:30,Vicenza Calcio,0-0,0-0,AC Perugia Calcio
42,Fri May 20 2016,20:30,FC Bari 1908,1-2,0-1,Trapani Calcio
42,Fri May 20 2016,20:30,AS Livorno,2-2,2-0,Virtus Lanciano
42,Fri May 20 2016,20:30,FC Crotone,1-0,1-0,Virtus Entella
42,Fri May 20 2016,20:30,Spezia Calcio,0-0,0-0,Ascoli Picchio FC
