Round,Date,Time,Team 1,FT,HT,Team 2
33,Fri Apr 8 2016,20:00,AC Ajaccio,1-2,1-0,Red Star FC
33,Fri Apr 8 2016,20:00,Évian Thonon Gaillard,0-0,0-0,Tours FC
33,Fri Apr 8 2016,20:00,Nîmes Olympique,2-0,0-0,Valenciennes FC
33,Sat Apr 9 2016,14:00,Clermont Foot,2-3,1-0,Dijon FCO
33,Mon Apr 11 2016,20:30,AS Nancy,1-0,0-0,US Créteil-Lusitanos
34,Fri Apr 15 2016,20:00,RC Lens,2-0,0-0,AC Ajaccio
34,Fri Apr 15 2016,20:00,US Créteil-Lusitanos,1-0,1-0,AJ Auxerre
34,Fri Apr 15 2016,20:00,Red Star FC,0-2,0-1,Chamois Niortais
34,Fri Apr 15 2016,20:00,Valenciennes FC,1-2,1-1,Clermont Foot
34,Fri Apr 15 2016,20:00,Stade Laval,2-1,0-0,Évian Thonon Gaillard
34,Fri Apr 15 2016,20:00,FC Bourg-Péronnas,0-3,0-2,FC Metz
34,Fri Apr 15 2016,20:00,Tours FC,1-2,1-1,Nîmes Olympique
34,Fri Apr 15 2016,20:00,FC Sochaux,2-1,2-1,Stade Brest
34,Sat Apr 16 2016,14:00,Le Havre AC,1-3,1-0,AS Nancy
34,Mon Apr 18 2016,20:30,Dijon FCO,3-0,0-0,Paris FC
35,Fri Apr 22 2016,20:00,Chamois Niortais,0-0,0-0,FC Bourg-Péronnas
35,Fri Apr 22 2016,20:00,Évian Thonon Gaillard,1-1,1-0,Le Havre AC
35,Fri Apr 22 2016,20:00,Nîmes Olympique,4-2,1-0,RC Lens
35,Fri Apr 22 2016,20:00,FC Metz,2-0,0-0,Red Star FC
35,Fri Apr 22 2016,20:00,Stade Brest,0-0,0-0,Stade Laval
35,Fri Apr 22 2016,20:00,Clermont Foot,0-1,0-1,Tours FC
35,Fri Apr 22 2016,20:00,Paris FC,2-2,1-1,US Créteil-Lusitanos
35,Fri Apr 22 2016,20:00,AC Ajaccio,1-1,0-1,Valenciennes FC
35,Sat Apr 23 2016,14:00,AJ Auxerre,2-0,1-0,Dijon FCO
35,Mon Apr 25 2016,20:30,AS Nancy,1-0,1-0,FC Sochaux
36,Fri Apr 29 2016,20:00,US Créteil-Lusitanos,2-2,2-1,AC Ajaccio
36,Fri Apr 29 2016,20:00,FC Sochaux,2-3,1-0,AJ Auxerre
36,Fri Apr 29 2016,20:00,Tours FC,1-2,1-0,Chamois Niortais
36,Fri Apr 29 2016,20:00,Stade Laval,1-1,1-0,Clermont Foot
36,Fri Apr 29 2016,20:00,Stade Brest,0-2,0-1,Évian Thonon Gaillard
36,Fri Apr 29 2016,20:00,Red Star FC,1-0,0-0,FC Bourg-Péronnas
36,Fri Apr 29 2016,20:00,Le Havre AC,3-1,2-0,Nîmes Olympique
36,Fri Apr 29 2016,20:00,RC Lens,0-1,0-1,Paris FC
36,Sun May 1 2016,14:00,Dijon FCO,0-4,0-1,FC Metz
36,Mon May 2 2016,20:30,Valenciennes FC,1-0,1-0,AS Nancy
37,Fri May 6 2016,20:45,Red Star FC,3-2,2-1,Dijon FCO
37,Fri May 6 2016,20:45,AS Nancy,1-0,0-0,Évian Thonon Gaillard
37,Fri May 6 2016,20:45,AC Ajaccio,0-2,0-1,FC Sochaux
37,Fri May 6 2016,20:45,AJ Auxerre,1-3,1-1,Le Havre AC
37,Fri May 6 2016,20:45,FC Bourg-Péronnas,2-1,1-0,RC Lens
37,Fri May 6 2016,20:45,Clermont Foot,2-0,0-0,Stade Brest
37,Fri May 6 2016,20:45,Nîmes Olympique,1-1,0-1,Stade Laval
37,Fri May 6 2016,20:45,FC Metz,2-1,1-1,Tours FC
37,Fri May 6 2016,20:45,Chamois Niortais,4-2,3-2,US Créteil-Lusitanos
37,Fri May 6 2016,20:45,Paris FC,1-4,1-0,Valenciennes FC
38,Fri May 13 2016,20:45,Dijon FCO,2-0,1-0,AC Ajaccio
38,Fri May 13 2016,20:45,Stade Brest,0-0,0-0,AJ Auxerre
38,Fri May 13 2016,20:45,Tours FC,2-5,1-3,AS Nancy
38,Fri May 13 2016,20:45,Valenciennes FC,3-3,2-2,Chamois Niortais
38,Fri May 13 2016,20:45,FC Sochaux,2-0,1-0,Clermont Foot
38,Fri May 13 2016,20:45,Le Havre AC,5-0,3-0,FC Bourg-Péronnas
38,Fri May 13 2016,20:45,RC Lens,1-0,1-0,FC Metz
38,Fri May 13 2016,20:45,Évian Thonon Gaillard,4-1,1-1,Nîmes Olympique
38,Fri May 13 2016,20:45,Stade Laval,3-1,1-0,Paris FC
38,Fri May 13 2016,20:45,US Créteil-Lusitanos,2-4,1-3,Red Star FC
