Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
38,Sat Mar 14 2020,,,Morecambe FC,(*),,Plymouth Argyle,cancelled,
38,Sat Mar 14 2020,,,Bradford City,(*),,Leyton Orient,cancelled,
38,Sat Mar 14 2020,,,Cambridge United,(*),,Cheltenham Town,cancelled,
38,Sat Mar 14 2020,,,Colchester United,(*),,Scunthorpe United,cancelled,
38,Sat Mar 14 2020,,,Exeter City,(*),,Salford City,cancelled,
38,Sat Mar 14 2020,,,Forest Green Rovers,(*),,Northampton Town,cancelled,
38,Sat Mar 14 2020,,,Grimsby Town,(*),,Carlisle United,cancelled,
38,Sat Mar 14 2020,,,Macclesfield Town,(*),,Walsall FC,cancelled,
38,Sat Mar 14 2020,,,Mansfield Town,(*),,Crewe Alexandra,cancelled,
39,Tue Mar 17 2020,,,Stevenage FC,(*),,Swindon Town,cancelled,
39,Tue Mar 17 2020,,,Salford City,(*),,Mansfield Town,cancelled,
39,Tue Mar 17 2020,,,Port Vale FC,(*),,Bradford City,cancelled,
39,Tue Mar 17 2020,,,Northampton Town,(*),,Carlisle United,cancelled,
39,Tue Mar 17 2020,,,Colchester United,(*),,Crewe Alexandra,cancelled,
39,Tue Mar 17 2020,,,Crawley Town,(*),,Newport County,cancelled,
39,Tue Mar 17 2020,,,Exeter City,(*),,Scunthorpe United,cancelled,
39,Tue Mar 17 2020,,,Forest Green Rovers,(*),,Morecambe FC,cancelled,
39,Tue Mar 17 2020,,,Grimsby Town,(*),,Cambridge United,cancelled,
39,Tue Mar 17 2020,,,Leyton Orient,(*),,Plymouth Argyle,cancelled,
39,Tue Mar 17 2020,,,Macclesfield Town,(*),,Cheltenham Town,cancelled,
39,Tue Mar 17 2020,,,Walsall FC,(*),,Oldham Athletic,cancelled,
40,Sat Mar 21 2020,,,Scunthorpe United,(*),,Salford City,cancelled,
40,Sat Mar 21 2020,,,Swindon Town,(*),,Crawley Town,cancelled,
40,Sat Mar 21 2020,,,Plymouth Argyle,(*),,Exeter City,cancelled,
40,Sat Mar 21 2020,,,Oldham Athletic,(*),,Port Vale FC,cancelled,
40,Sat Mar 21 2020,,,Bradford City,(*),,Macclesfield Town,cancelled,
40,Sat Mar 21 2020,,,Cambridge United,(*),,Northampton Town,cancelled,
40,Sat Mar 21 2020,,,Carlisle United,(*),,Leyton Orient,cancelled,
40,Sat Mar 21 2020,,,Cheltenham Town,(*),,Grimsby Town,cancelled,
40,Sat Mar 21 2020,,,Crewe Alexandra,(*),,Forest Green Rovers,cancelled,
40,Sat Mar 21 2020,,,Mansfield Town,(*),,Walsall FC,cancelled,
40,Sat Mar 21 2020,,,Morecambe FC,(*),,Stevenage FC,cancelled,
40,Sat Mar 21 2020,,,Newport County,(*),,Colchester United,cancelled,
42,Tue Mar 24 2020,,,Swindon Town,(*),,Salford City,cancelled,
13,Tue Mar 24 2020,,,Cheltenham Town,(*),,Newport County,cancelled,
41,Sat Mar 28 2020,,,Stevenage FC,(*),,Scunthorpe United,cancelled,
41,Sat Mar 28 2020,,,Walsall FC,(*),,Swindon Town,cancelled,
41,Sat Mar 28 2020,,,Colchester United,(*),,Mansfield Town,cancelled,
41,Sat Mar 28 2020,,,Crawley Town,(*),,Cambridge United,cancelled,
41,Sat Mar 28 2020,,,Exeter City,(*),,Bradford City,cancelled,
41,Sat Mar 28 2020,,,Forest Green Rovers,(*),,Cheltenham Town,cancelled,
41,Sat Mar 28 2020,,,Grimsby Town,(*),,Plymouth Argyle,cancelled,
41,Sat Mar 28 2020,,,Leyton Orient,(*),,Morecambe FC,cancelled,
41,Sat Mar 28 2020,,,Macclesfield Town,(*),,Carlisle United,cancelled,
41,Sat Mar 28 2020,,,Northampton Town,(*),,Oldham Athletic,cancelled,
41,Sat Mar 28 2020,,,Port Vale FC,(*),,Crewe Alexandra,cancelled,
41,Sat Mar 28 2020,,,Salford City,(*),,Newport County,cancelled,
36,Tue Mar 31 2020,,,Mansfield Town,(*),,Swindon Town,cancelled,
36,Tue Mar 31 2020,,,Forest Green Rovers,(*),,Leyton Orient,cancelled,
36,Tue Mar 31 2020,,,Stevenage FC,(*),,Walsall FC,cancelled,
42,Sat Apr 4 2020,,,Bradford City,(*),,Colchester United,cancelled,
42,Sat Apr 4 2020,,,Cambridge United,(*),,Walsall FC,cancelled,
42,Sat Apr 4 2020,,,Carlisle United,(*),,Port Vale FC,cancelled,
42,Sat Apr 4 2020,,,Cheltenham Town,(*),,Exeter City,cancelled,
42,Sat Apr 4 2020,,,Crewe Alexandra,(*),,Northampton Town,cancelled,
42,Sat Apr 4 2020,,,Mansfield Town,(*),,Macclesfield Town,cancelled,
42,Sat Apr 4 2020,,,Morecambe FC,(*),,Crawley Town,cancelled,
42,Sat Apr 4 2020,,,Newport County,(*),,Grimsby Town,cancelled,
42,Sat Apr 4 2020,,,Oldham Athletic,(*),,Stevenage FC,cancelled,
42,Sat Apr 4 2020,,,Plymouth Argyle,(*),,Forest Green Rovers,cancelled,
42,Sat Apr 4 2020,,,Scunthorpe United,(*),,Leyton Orient,cancelled,
43,Fri Apr 10 2020,,,Crawley Town,(*),,Leyton Orient,cancelled,
43,Fri Apr 10 2020,,,Crewe Alexandra,(*),,Newport County,cancelled,
43,Fri Apr 10 2020,,,Exeter City,(*),,Morecambe FC,cancelled,
43,Fri Apr 10 2020,,,Forest Green Rovers,(*),,Bradford City,cancelled,
43,Fri Apr 10 2020,,,Northampton Town,(*),,Colchester United,cancelled,
43,Fri Apr 10 2020,,,Oldham Athletic,(*),,Cambridge United,cancelled,
43,Fri Apr 10 2020,,,Port Vale FC,(*),,Grimsby Town,cancelled,
43,Fri Apr 10 2020,,,Salford City,(*),,Carlisle United,cancelled,
43,Fri Apr 10 2020,,,Scunthorpe United,(*),,Macclesfield Town,cancelled,
43,Fri Apr 10 2020,,,Stevenage FC,(*),,Mansfield Town,cancelled,
43,Fri Apr 10 2020,,,Swindon Town,(*),,Cheltenham Town,cancelled,
43,Fri Apr 10 2020,,,Walsall FC,(*),,Plymouth Argyle,cancelled,
44,Mon Apr 13 2020,,,Bradford City,(*),,Crewe Alexandra,cancelled,
44,Mon Apr 13 2020,,,Cambridge United,(*),,Port Vale FC,cancelled,
44,Mon Apr 13 2020,,,Carlisle United,(*),,Scunthorpe United,cancelled,
44,Mon Apr 13 2020,,,Cheltenham Town,(*),,Crawley Town,cancelled,
44,Mon Apr 13 2020,,,Colchester United,(*),,Oldham Athletic,cancelled,
44,Mon Apr 13 2020,,,Grimsby Town,(*),,Walsall FC,cancelled,
44,Mon Apr 13 2020,,,Leyton Orient,(*),,Salford City,cancelled,
44,Mon Apr 13 2020,,,Macclesfield Town,(*),,Stevenage FC,cancelled,
44,Mon Apr 13 2020,,,Mansfield Town,(*),,Exeter City,cancelled,
44,Mon Apr 13 2020,,,Morecambe FC,(*),,Swindon Town,cancelled,
44,Mon Apr 13 2020,,,Newport County,(*),,Forest Green Rovers,cancelled,
44,Mon Apr 13 2020,,,Plymouth Argyle,(*),,Northampton Town,cancelled,
45,Sat Apr 18 2020,,,Crawley Town,(*),,Macclesfield Town,cancelled,
45,Sat Apr 18 2020,,,Crewe Alexandra,(*),,Grimsby Town,cancelled,
45,Sat Apr 18 2020,,,Exeter City,(*),,Carlisle United,cancelled,
45,Sat Apr 18 2020,,,Forest Green Rovers,(*),,Cambridge United,cancelled,
45,Sat Apr 18 2020,,,Northampton Town,(*),,Bradford City,cancelled,
45,Sat Apr 18 2020,,,Oldham Athletic,(*),,Plymouth Argyle,cancelled,
45,Sat Apr 18 2020,,,Port Vale FC,(*),,Newport County,cancelled,
45,Sat Apr 18 2020,,,Salford City,(*),,Morecambe FC,cancelled,
45,Sat Apr 18 2020,,,Scunthorpe United,(*),,Mansfield Town,cancelled,
45,Sat Apr 18 2020,,,Stevenage FC,(*),,Cheltenham Town,cancelled,
45,Sat Apr 18 2020,,,Swindon Town,(*),,Leyton Orient,cancelled,
45,Sat Apr 18 2020,,,Walsall FC,(*),,Colchester United,cancelled,
46,Sat Apr 25 2020,,,Bradford City,(*),,Walsall FC,cancelled,
46,Sat Apr 25 2020,,,Cambridge United,(*),,Crewe Alexandra,cancelled,
46,Sat Apr 25 2020,,,Carlisle United,(*),,Stevenage FC,cancelled,
46,Sat Apr 25 2020,,,Cheltenham Town,(*),,Salford City,cancelled,
46,Sat Apr 25 2020,,,Colchester United,(*),,Forest Green Rovers,cancelled,
46,Sat Apr 25 2020,,,Grimsby Town,(*),,Oldham Athletic,cancelled,
46,Sat Apr 25 2020,,,Leyton Orient,(*),,Exeter City,cancelled,
46,Sat Apr 25 2020,,,Macclesfield Town,(*),,Swindon Town,cancelled,
46,Sat Apr 25 2020,,,Mansfield Town,(*),,Crawley Town,cancelled,
46,Sat Apr 25 2020,,,Morecambe FC,(*),,Scunthorpe United,cancelled,
46,Sat Apr 25 2020,,,Newport County,(*),,Northampton Town,cancelled,
46,Sat Apr 25 2020,,,Plymouth Argyle,(*),,Port Vale FC,cancelled,
