Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
28,Fri May 15 2020,,,FC Mauerwerk,(*),,ASK Ebreichsdorf,cancelled,
28,Fri May 15 2020,,,ASV Draßburg,(*),,ASK-BSC Bruck/Leitha,cancelled,
28,Fri May 15 2020,,,FCM Traiskirchen,(*),,FC Admira Wacker II,cancelled,
28,Fri May 15 2020,,,FC Marchfeld Donauauen,(*),,SC Team Wiener Linien,cancelled,
28,Sat May 16 2020,,,SC Wiener Viktoria,(*),,SV Stripfing/Weiden,cancelled,
28,Sat May 16 2020,,,SV Leobendorf,(*),,1. Wiener Neustädter SC,cancelled,
29,Fri May 22 2020,,,ASK-BSC Bruck/Leitha,(*),,FC Mauerwerk,cancelled,
29,Fri May 22 2020,,,SV Mattersburg II,(*),,SC Wiener Viktoria,cancelled,
29,Fri May 22 2020,,,FCM Traiskirchen,(*),,SV Leobendorf,cancelled,
29,Fri May 22 2020,,,Wiener Sport-Club,(*),,FC Marchfeld Donauauen,cancelled,
29,Fri May 22 2020,,,ASK Ebreichsdorf,(*),,1. Wiener Neustädter SC,cancelled,
29,Sat May 23 2020,,,SV Stripfing/Weiden,(*),,Rapid Wien II,cancelled,
29,Sat May 23 2020,,,SC Team Wiener Linien,(*),,ASV Draßburg,cancelled,
29,Sun May 24 2020,,,FC Admira Wacker II,(*),,SC Neusiedl/See 1919,cancelled,
30,Fri May 29 2020,,,Rapid Wien II,(*),,SV Mattersburg II,cancelled,
30,Fri May 29 2020,,,SC Neusiedl/See 1919,(*),,FCM Traiskirchen,cancelled,
30,Fri May 29 2020,,,1. Wiener Neustädter SC,(*),,ASK-BSC Bruck/Leitha,cancelled,
30,Fri May 29 2020,,,ASV Draßburg,(*),,Wiener Sport-Club,cancelled,
30,Fri May 29 2020,,,FC Mauerwerk,(*),,SC Team Wiener Linien,cancelled,
30,Fri May 29 2020,,,FC Marchfeld Donauauen,(*),,SV Stripfing/Weiden,cancelled,
30,Sat May 30 2020,,,SC Wiener Viktoria,(*),,FC Admira Wacker II,cancelled,
30,Sat May 30 2020,,,SV Leobendorf,(*),,ASK Ebreichsdorf,cancelled,
