Round,Date,Time,Team 1,FT,HT,Team 2
34,Tue Apr 23 2019,20:00,AJ Auxerre,0-1,0-0,Le Havre AC
34,Tue Apr 23 2019,20:00,AS Béziers,1-1,0-0,Clermont Foot
34,Tue Apr 23 2019,20:00,AC Ajaccio,0-2,0-1,Stade Brest
34,Tue Apr 23 2019,20:00,FC Metz,1-1,1-1,Grenoble Foot 38
34,Tue Apr 23 2019,20:00,AS Nancy,1-0,0-0,US Orléans
34,Tue Apr 23 2019,20:00,Chamois Niortais,1-1,0-1,GFC Ajaccio
34,Tue Apr 23 2019,20:00,FC Sochaux,0-0,0-0,LB Châteauroux
34,Tue Apr 23 2019,20:00,RC Lens,0-1,0-1,FC Lorient
35,Fri Apr 26 2019,20:00,GFC Ajaccio,0-2,0-1,FC Sochaux
35,Fri Apr 26 2019,20:00,LB Châteauroux,1-0,0-0,Le Havre AC
35,Fri Apr 26 2019,20:00,Clermont Foot,1-1,0-0,Paris FC
35,Fri Apr 26 2019,20:00,Grenoble Foot 38,4-2,1-2,AS Béziers
35,Fri Apr 26 2019,20:00,AS Nancy,1-0,0-0,AC Ajaccio
35,Fri Apr 26 2019,20:00,US Orléans,0-1,0-0,ESTAC Troyes
35,Fri Apr 26 2019,20:00,Red Star FC,1-2,1-1,FC Metz
35,Fri Apr 26 2019,20:00,Valenciennes FC,1-2,1-0,Chamois Niortais
35,Sat Apr 27 2019,15:00,Stade Brest,2-0,2-0,RC Lens
35,Mon Apr 29 2019,20:45,FC Lorient,2-2,0-1,AJ Auxerre
36,Fri May 3 2019,20:00,Le Havre AC,2-2,1-2,GFC Ajaccio
36,Fri May 3 2019,20:00,AJ Auxerre,1-2,0-1,LB Châteauroux
36,Fri May 3 2019,20:00,AS Béziers,1-0,0-0,Stade Brest
36,Fri May 3 2019,20:00,AC Ajaccio,1-0,1-0,US Orléans
36,Fri May 3 2019,20:00,ESTAC Troyes,2-1,1-1,AS Nancy
36,Fri May 3 2019,20:00,Paris FC,1-0,0-0,Grenoble Foot 38
36,Fri May 3 2019,20:00,FC Sochaux,1-2,0-1,Red Star FC
36,Fri May 3 2019,20:00,FC Metz,3-0,3-0,Valenciennes FC
36,Sat May 4 2019,15:00,RC Lens,1-0,0-0,Clermont Foot
36,Mon May 6 2019,20:45,Chamois Niortais,2-2,1-1,FC Lorient
37,Fri May 10 2019,20:45,Clermont Foot,2-4,2-2,ESTAC Troyes
37,Fri May 10 2019,20:45,GFC Ajaccio,1-2,0-1,LB Châteauroux
37,Fri May 10 2019,20:45,Stade Brest,3-0,2-0,Chamois Niortais
37,Fri May 10 2019,20:45,Valenciennes FC,1-0,0-0,Le Havre AC
37,Fri May 10 2019,20:45,Grenoble Foot 38,0-0,0-0,AJ Auxerre
37,Fri May 10 2019,20:45,FC Lorient,0-0,0-0,FC Sochaux
37,Fri May 10 2019,20:45,AS Nancy,1-0,1-0,FC Metz
37,Fri May 10 2019,20:45,US Orléans,0-0,0-0,AS Béziers
37,Fri May 10 2019,20:45,Red Star FC,0-1,0-1,Paris FC
37,Fri May 10 2019,20:45,AC Ajaccio,0-2,0-1,RC Lens
38,Fri May 17 2019,20:45,AJ Auxerre,1-1,1-0,Valenciennes FC
38,Fri May 17 2019,20:45,AS Béziers,3-0,3-0,AS Nancy
38,Fri May 17 2019,20:45,LB Châteauroux,2-2,1-1,Clermont Foot
38,Fri May 17 2019,20:45,Le Havre AC,2-3,1-2,FC Lorient
38,Fri May 17 2019,20:45,RC Lens,5-2,3-1,US Orléans
38,Fri May 17 2019,20:45,FC Metz,1-0,1-0,Stade Brest
38,Fri May 17 2019,20:45,Chamois Niortais,1-0,1-0,Red Star FC
38,Fri May 17 2019,20:45,Paris FC,1-0,1-0,GFC Ajaccio
38,Fri May 17 2019,20:45,FC Sochaux,3-1,1-0,Grenoble Foot 38
38,Fri May 17 2019,20:45,ESTAC Troyes,0-0,0-0,AC Ajaccio
