Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
25,Sat May 4 2019,14:00,CEST/+0200,FC Stadlau,3-2,2-2,SKN St. Pölten II,,2019-05-04T12:00Z
25,Sun May 5 2019,16:30,CEST/+0200,FC Admira Wacker II,0-4,0-1,ASK Ebreichsdorf,,2019-05-05T14:30Z
26,Fri May 10 2019,19:00,CEST/+0200,SKN St. Pölten II,0-3,0-1,Wiener Sport-Club,,2019-05-10T17:00Z
26,Fri May 10 2019,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,2-3,0-3,FCM Traiskirchen,,2019-05-10T17:00Z
26,Fri May 10 2019,19:00,CEST/+0200,Rapid Wien II,2-0,0-0,SV Mattersburg II,,2019-05-10T17:00Z
26,Fri May 10 2019,19:00,CEST/+0200,SC Team Wiener Linien,0-0,0-0,SV Leobendorf,,2019-05-10T17:00Z
26,Fri May 10 2019,19:00,CEST/+0200,SC/ESV Parndorf,1-1,0-0,FC Admira Wacker II,,2019-05-10T17:00Z
26,Fri May 10 2019,19:30,CEST/+0200,ASK Ebreichsdorf,6-0,2-0,SC Neusiedl/See 1919,,2019-05-10T17:30Z
26,Fri May 10 2019,19:30,CEST/+0200,FC Mauerwerk,4-0,3-0,SV Schwechat,,2019-05-10T17:30Z
26,Fri May 10 2019,19:30,CEST/+0200,FC Marchfeld Donauauen,4-0,2-0,FC Stadlau,,2019-05-10T17:30Z
27,Fri May 17 2019,18:30,CEST/+0200,FCM Traiskirchen,2-4,0-1,SC Neusiedl/See 1919,,2019-05-17T16:30Z
27,Fri May 17 2019,19:00,CEST/+0200,SC/ESV Parndorf,0-3,0-3,ASK Ebreichsdorf,,2019-05-17T17:00Z
27,Fri May 17 2019,19:00,CEST/+0200,SV Mattersburg II,2-1,0-1,SC Team Wiener Linien,,2019-05-17T17:00Z
27,Fri May 17 2019,19:30,CEST/+0200,FC Mauerwerk,2-0,1-0,Rapid Wien II,,2019-05-17T17:30Z
27,Fri May 17 2019,19:30,CEST/+0200,Wiener Sport-Club,2-0,0-0,FC Marchfeld Donauauen,,2019-05-17T17:30Z
27,Sat May 18 2019,16:30,CEST/+0200,SV Leobendorf,1-1,0-0,ASK-BSC Bruck/Leitha,,2019-05-18T14:30Z
27,Sat May 18 2019,14:00,CEST/+0200,FC Stadlau,3-1,1-0,SV Schwechat,,2019-05-18T12:00Z
27,Sun May 19 2019,16:30,CEST/+0200,FC Admira Wacker II,4-0,0-0,SKN St. Pölten II,,2019-05-19T14:30Z
28,Fri May 24 2019,19:00,CEST/+0200,SC Neusiedl/See 1919,0-0,0-0,SV Leobendorf,,2019-05-24T17:00Z
28,Fri May 24 2019,19:00,CEST/+0200,ASK-BSC Bruck/Leitha,3-0,1-0,SV Mattersburg II,,2019-05-24T17:00Z
28,Fri May 24 2019,19:00,CEST/+0200,SC Team Wiener Linien,1-4,1-2,FC Mauerwerk,,2019-05-24T17:00Z
28,Fri May 24 2019,19:00,CEST/+0200,Rapid Wien II,2-2,0-1,FC Stadlau,,2019-05-24T17:00Z
28,Fri May 24 2019,19:30,CEST/+0200,ASK Ebreichsdorf,2-0,0-0,FCM Traiskirchen,,2019-05-24T17:30Z
28,Fri May 24 2019,19:30,CEST/+0200,SV Schwechat,2-2,2-0,Wiener Sport-Club,,2019-05-24T17:30Z
28,Fri May 24 2019,19:30,CEST/+0200,FC Marchfeld Donauauen,5-1,2-0,FC Admira Wacker II,,2019-05-24T17:30Z
28,Sat May 25 2019,16:30,CEST/+0200,SKN St. Pölten II,2-2,1-0,SC/ESV Parndorf,,2019-05-25T14:30Z
29,Thu May 30 2019,18:00,CEST/+0200,FC Admira Wacker II,3-1,1-1,SV Schwechat,,2019-05-30T16:00Z
29,Fri May 31 2019,19:00,CEST/+0200,SKN St. Pölten II,0-2,0-1,ASK Ebreichsdorf,,2019-05-31T17:00Z
29,Fri May 31 2019,19:00,CEST/+0200,SV Mattersburg II,1-2,0-1,SC Neusiedl/See 1919,,2019-05-31T17:00Z
29,Fri May 31 2019,19:00,CEST/+0200,SC/ESV Parndorf,1-1,0-0,FC Marchfeld Donauauen,,2019-05-31T17:00Z
29,Fri May 31 2019,19:30,CEST/+0200,FC Mauerwerk,5-0,2-0,ASK-BSC Bruck/Leitha,,2019-05-31T17:30Z
29,Fri May 31 2019,19:30,CEST/+0200,Wiener Sport-Club,1-2,0-1,Rapid Wien II,,2019-05-31T17:30Z
29,Sat Jun 1 2019,16:30,CEST/+0200,FC Stadlau,0-2,0-1,SC Team Wiener Linien,,2019-06-01T14:30Z
29,Sat Jun 1 2019,16:30,CEST/+0200,SV Leobendorf,3-1,1-1,FCM Traiskirchen,,2019-06-01T14:30Z
30,Fri Jun 7 2019,18:00,CEST/+0200,ASK Ebreichsdorf,6-1,1-1,SV Leobendorf,,2019-06-07T16:00Z
30,Fri Jun 7 2019,18:45,CEST/+0200,FC Marchfeld Donauauen,3-3,0-2,SKN St. Pölten II,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,SV Schwechat,1-3,1-2,SC/ESV Parndorf,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,FCM Traiskirchen,5-1,3-0,SV Mattersburg II,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,SC Team Wiener Linien,2-2,1-1,Wiener Sport-Club,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,SC Neusiedl/See 1919,2-3,1-1,FC Mauerwerk,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,ASK-BSC Bruck/Leitha,0-2,0-0,FC Stadlau,,2019-06-07T16:45Z
30,Fri Jun 7 2019,18:45,CEST/+0200,Rapid Wien II,1-1,0-0,FC Admira Wacker II,,2019-06-07T16:45Z
