Round,Date,Time,Team 1,FT,HT,Team 2
31,Sat Mar 25 2017,18:00,CD Numancia,0-0,0-0,Rayo Vallecano
31,Sat Mar 25 2017,20:45,Real Oviedo,2-0,0-0,Girona FC
31,Sat Mar 25 2017,20:30,RCD Mallorca,1-1,0-1,Levante UD
31,Sat Mar 25 2017,18:00,UD Almería,3-1,1-0,AD Alcorcón
31,Sun Mar 26 2017,12:00,Getafe CF,2-0,1-0,CD Lugo
31,Sun Mar 26 2017,16:00,Cádiz CF,0-1,0-0,CD Tenerife
31,Sun Mar 26 2017,20:30,Elche CF,0-3,0-3,Real Zaragoza
31,Sun Mar 26 2017,18:00,CD Mirandés,1-3,1-2,SD Huesca
31,Sun Mar 26 2017,18:00,Sevilla Atlético,1-0,1-0,Córdoba CF
31,Sun Mar 26 2017,18:00,CF Reus Deportiu,0-0,0-0,UCAM Murcia CF
32,Fri Mar 31 2017,20:00,AD Alcorcón,1-0,0-0,RCD Mallorca
32,Sat Apr 1 2017,16:00,Levante UD,2-1,1-0,CD Mirandés
32,Sat Apr 1 2017,18:00,UCAM Murcia CF,1-1,1-1,Cádiz CF
32,Sat Apr 1 2017,18:00,SD Huesca,0-0,0-0,Getafe CF
32,Sat Apr 1 2017,20:30,Girona FC,1-3,1-2,Rayo Vallecano
32,Sun Apr 2 2017,12:00,Gimnàstic,0-1,0-0,UD Almería
32,Sun Apr 2 2017,16:00,CD Lugo,1-0,0-0,CF Reus Deportiu
32,Sun Apr 2 2017,18:00,CD Tenerife,1-0,1-0,Real Oviedo
32,Sun Apr 2 2017,20:30,Real Zaragoza,1-1,1-1,Real Valladolid
32,Sun Apr 2 2017,18:00,Córdoba CF,1-0,0-0,Elche CF
32,Mon Apr 3 2017,20:00,Sevilla Atlético,1-1,1-1,CD Numancia
33,Fri Apr 7 2017,20:00,CD Mirandés,2-0,0-0,AD Alcorcón
33,Sat Apr 8 2017,16:00,RCD Mallorca,0-0,0-0,Gimnàstic
33,Sat Apr 8 2017,18:00,Cádiz CF,1-1,1-1,CD Lugo
33,Sat Apr 8 2017,18:00,Getafe CF,2-0,2-0,Levante UD
33,Sat Apr 8 2017,20:30,Rayo Vallecano,1-1,1-1,CD Tenerife
33,Sun Apr 9 2017,12:00,Real Valladolid,2-1,1-0,Córdoba CF
33,Sun Apr 9 2017,20:30,UD Almería,2-2,2-2,Real Zaragoza
33,Sun Apr 9 2017,18:00,CD Numancia,0-2,0-0,Girona FC
33,Sun Apr 9 2017,18:00,Real Oviedo,2-0,1-0,UCAM Murcia CF
33,Sun Apr 9 2017,18:00,CF Reus Deportiu,0-1,0-0,SD Huesca
33,Sun Apr 9 2017,16:00,Elche CF,3-2,1-1,Sevilla Atlético
34,Sat Apr 15 2017,16:00,Elche CF,1-3,0-1,CD Numancia
34,Sat Apr 15 2017,18:00,CD Tenerife,3-3,1-2,Girona FC
34,Sat Apr 15 2017,20:30,SD Huesca,1-1,0-0,Cádiz CF
34,Sat Apr 15 2017,18:00,Gimnàstic,4-1,1-1,CD Mirandés
34,Sun Apr 16 2017,12:00,Sevilla Atlético,6-2,4-0,Real Valladolid
34,Sun Apr 16 2017,16:00,AD Alcorcón,0-3,0-2,Getafe CF
34,Sun Apr 16 2017,18:00,UCAM Murcia CF,0-1,0-1,Rayo Vallecano
34,Sun Apr 16 2017,18:00,CD Lugo,2-1,1-1,Real Oviedo
34,Sun Apr 16 2017,18:00,Córdoba CF,1-0,1-0,UD Almería
34,Sun Apr 16 2017,20:30,Real Zaragoza,1-0,1-0,RCD Mallorca
34,Mon Apr 17 2017,20:00,Levante UD,0-0,0-0,CF Reus Deportiu
35,Fri Apr 21 2017,20:00,Real Oviedo,1-1,1-0,SD Huesca
35,Sat Apr 22 2017,18:00,Rayo Vallecano,2-0,0-0,CD Lugo
35,Sat Apr 22 2017,16:00,Real Valladolid,2-1,1-1,Elche CF
35,Sat Apr 22 2017,18:00,Cádiz CF,1-1,0-1,Levante UD
35,Sat Apr 22 2017,20:30,Girona FC,1-2,1-1,UCAM Murcia CF
35,Sat Apr 22 2017,18:00,Getafe CF,1-1,1-0,Gimnàstic
35,Sun Apr 23 2017,12:00,CD Numancia,1-1,0-0,CD Tenerife
35,Sun Apr 23 2017,16:00,CD Mirandés,0-1,0-1,Real Zaragoza
35,Sun Apr 23 2017,16:00,RCD Mallorca,1-1,1-1,Córdoba CF
35,Sun Apr 23 2017,18:00,CF Reus Deportiu,0-0,0-0,AD Alcorcón
35,Sun Apr 23 2017,18:00,UD Almería,2-1,1-0,Sevilla Atlético
36,Fri Apr 28 2017,20:00,Elche CF,2-3,0-1,UD Almería
36,Sat Apr 29 2017,18:00,Levante UD,1-0,0-0,Real Oviedo
36,Sat Apr 29 2017,20:30,Real Zaragoza,1-2,1-0,Getafe CF
36,Sat Apr 29 2017,18:00,Real Valladolid,1-1,0-0,CD Numancia
36,Sat Apr 29 2017,16:00,UCAM Murcia CF,1-0,1-0,CD Tenerife
36,Sun Apr 30 2017,12:00,AD Alcorcón,0-2,0-1,Cádiz CF
36,Sun Apr 30 2017,16:00,CD Lugo,1-2,0-2,Girona FC
36,Sun Apr 30 2017,18:00,Córdoba CF,1-1,0-0,CD Mirandés
36,Sun Apr 30 2017,20:00,Sevilla Atlético,2-3,0-1,RCD Mallorca
36,Mon May 1 2017,17:00,SD Huesca,2-0,0-0,Rayo Vallecano
36,Mon May 1 2017,19:00,Gimnàstic,0-1,0-0,CF Reus Deportiu
37,Fri May 5 2017,20:00,Real Oviedo,0-1,0-0,AD Alcorcón
37,Sat May 6 2017,16:00,RCD Mallorca,1-0,0-0,Elche CF
37,Sat May 6 2017,18:00,CD Numancia,1-0,1-0,UCAM Murcia CF
37,Sat May 6 2017,18:00,Rayo Vallecano,2-1,1-1,Levante UD
37,Sat May 6 2017,20:30,Girona FC,3-1,2-1,SD Huesca
37,Sun May 7 2017,13:00,CD Tenerife,2-1,1-0,CD Lugo
37,Sun May 7 2017,16:00,CD Mirandés,0-1,0-0,Sevilla Atlético
37,Sun May 7 2017,18:00,Cádiz CF,0-0,0-0,Gimnàstic
37,Sun May 7 2017,18:00,Getafe CF,2-0,1-0,Córdoba CF
37,Sun May 7 2017,18:00,UD Almería,0-3,0-1,Real Valladolid
37,Sun May 7 2017,20:30,CF Reus Deportiu,1-0,1-0,Real Zaragoza
38,Fri May 12 2017,20:00,Sevilla Atlético,2-1,1-0,Getafe CF
38,Fri May 12 2017,21:00,Real Zaragoza,1-1,1-0,Cádiz CF
38,Sat May 13 2017,16:15,Elche CF,0-1,0-0,CD Mirandés
38,Sat May 13 2017,16:15,SD Huesca,2-2,0-2,CD Tenerife
38,Sat May 13 2017,13:00,Real Valladolid,2-1,1-0,RCD Mallorca
38,Sat May 13 2017,18:00,Levante UD,2-1,1-0,Girona FC
38,Sat May 13 2017,18:30,AD Alcorcón,2-0,0-0,Rayo Vallecano
38,Sat May 13 2017,18:30,Córdoba CF,1-0,0-0,CF Reus Deportiu
38,Sat May 13 2017,18:30,UD Almería,2-0,2-0,CD Numancia
38,Sat May 13 2017,20:45,Gimnàstic,2-2,0-2,Real Oviedo
38,Sun May 14 2017,12:00,CD Lugo,0-0,0-0,UCAM Murcia CF
39,Fri May 19 2017,20:00,Rayo Vallecano,2-0,0-0,Gimnàstic
39,Fri May 19 2017,21:00,Getafe CF,2-0,1-0,Elche CF
39,Sat May 20 2017,19:00,CD Tenerife,0-0,0-0,Levante UD
39,Sat May 20 2017,19:00,UCAM Murcia CF,3-1,2-0,SD Huesca
39,Sat May 20 2017,19:00,Girona FC,0-0,0-0,AD Alcorcón
39,Sat May 20 2017,21:00,Cádiz CF,1-1,0-0,Córdoba CF
39,Sat May 20 2017,19:00,RCD Mallorca,1-0,1-0,UD Almería
39,Sat May 20 2017,21:00,Real Oviedo,0-0,0-0,Real Zaragoza
39,Sat May 20 2017,19:00,CF Reus Deportiu,2-1,1-0,Sevilla Atlético
39,Sun May 21 2017,12:00,CD Mirandés,2-2,0-2,Real Valladolid
39,Sun May 21 2017,17:00,CD Numancia,0-1,0-0,CD Lugo
40,Fri May 26 2017,20:00,Levante UD,3-1,1-1,UCAM Murcia CF
40,Sat May 27 2017,16:00,SD Huesca,1-0,1-0,CD Lugo
40,Sat May 27 2017,18:00,Sevilla Atlético,3-3,2-0,Cádiz CF
40,Sat May 27 2017,18:00,Real Valladolid,1-0,0-0,Getafe CF
40,Sat May 27 2017,18:00,UD Almería,2-0,1-0,CD Mirandés
40,Sun May 28 2017,20:30,Córdoba CF,4-2,3-0,Real Oviedo
40,Sun May 28 2017,16:00,Real Zaragoza,1-1,1-0,Rayo Vallecano
40,Sun May 28 2017,18:00,Gimnàstic,3-1,0-1,Girona FC
40,Sun May 28 2017,18:00,Elche CF,1-1,0-0,CF Reus Deportiu
40,Sun May 28 2017,18:00,RCD Mallorca,0-0,0-0,CD Numancia
40,Sun May 28 2017,12:00,AD Alcorcón,1-3,0-2,CD Tenerife
41,Fri Jun 2 2017,21:00,CD Lugo,1-0,0-0,Levante UD
41,Sun Jun 4 2017,20:00,Rayo Vallecano,1-2,1-1,Córdoba CF
41,Sun Jun 4 2017,20:00,UCAM Murcia CF,0-1,0-1,AD Alcorcón
41,Sun Jun 4 2017,20:00,CD Tenerife,0-1,0-0,Gimnàstic
41,Sun Jun 4 2017,20:00,Girona FC,0-0,0-0,Real Zaragoza
41,Sun Jun 4 2017,20:00,SD Huesca,0-0,0-0,CD Numancia
41,Sun Jun 4 2017,20:00,Real Oviedo,1-0,1-0,Sevilla Atlético
41,Sun Jun 4 2017,20:00,Cádiz CF,2-1,0-0,Elche CF
41,Sun Jun 4 2017,20:00,CF Reus Deportiu,2-0,2-0,Real Valladolid
41,Sun Jun 4 2017,20:00,Getafe CF,4-0,2-0,UD Almería
41,Sun Jun 4 2017,20:00,CD Mirandés,2-2,2-1,RCD Mallorca
42,Fri Jun 9 2017,21:00,Sevilla Atlético,1-2,0-1,Rayo Vallecano
42,Sat Jun 10 2017,20:30,Levante UD,1-2,0-0,SD Huesca
42,Sat Jun 10 2017,20:30,AD Alcorcón,3-0,1-0,CD Lugo
42,Sat Jun 10 2017,20:30,Gimnàstic,1-0,0-0,UCAM Murcia CF
42,Sat Jun 10 2017,20:30,Real Zaragoza,1-2,0-1,CD Tenerife
42,Sat Jun 10 2017,20:30,Córdoba CF,2-1,0-0,Girona FC
42,Sat Jun 10 2017,20:30,RCD Mallorca,3-3,1-1,Getafe CF
42,Sat Jun 10 2017,20:30,Real Valladolid,1-0,0-0,Cádiz CF
42,Sat Jun 10 2017,20:30,UD Almería,1-0,1-0,CF Reus Deportiu
42,Sat Jun 10 2017,20:30,Elche CF,0-2,0-0,Real Oviedo
42,Sun Jun 11 2017,18:00,CD Numancia,0-2,0-0,CD Mirandés
