Round,Date,Time,Team 1,FT,HT,Team 2
31,Tue Mar 25 2014,20:30,Virtus Lanciano,0-1,0-0,FC Crotone
31,Tue Mar 25 2014,20:30,AS Varese 1910,1-0,0-0,Empoli FC
31,Tue Mar 25 2014,20:30,Reggina Calcio,2-2,1-0,Modena FC
31,Tue Mar 25 2014,20:30,SS Juve Stabia,1-1,1-0,Calcio Padova
31,Tue Mar 25 2014,20:30,Latina Calcio,0-2,0-0,Pescara Calcio
31,Tue Mar 25 2014,20:30,US Palermo,1-1,1-1,AC Siena
31,Tue Mar 25 2014,20:30,Novara Calcio,1-1,1-1,Ternana Calcio
31,Tue Mar 25 2014,20:30,Spezia Calcio,0-1,0-1,Trapani Calcio
32,Sat Mar 29 2014,15:00,Trapani Calcio,3-4,2-4,AS Bari
32,Sat Mar 29 2014,15:00,AC Siena,2-1,1-0,Brescia Calcio
32,Sat Mar 29 2014,15:00,Latina Calcio,1-0,1-0,Carpi FC
32,Sat Mar 29 2014,15:00,AS Avellino,1-0,0-0,AS Cittadella
32,Sat Mar 29 2014,15:00,Empoli FC,2-1,1-1,SS Juve Stabia
32,Sat Mar 29 2014,18:00,AC Cesena,2-0,0-0,Novara Calcio
32,Sat Mar 29 2014,15:00,Pescara Calcio,2-2,1-1,Reggina Calcio
32,Sat Mar 29 2014,15:00,Modena FC,0-0,0-0,Spezia Calcio
32,Sat Mar 29 2014,15:00,Calcio Padova,5-1,1-1,Virtus Lanciano
32,Sat Mar 29 2014,15:00,AS Varese 1910,1-2,1-1,US Palermo
32,Sun Mar 30 2014,12:30,FC Crotone,1-1,0-1,Ternana Calcio
33,Fri Apr 4 2014,20:30,US Palermo,2-0,0-0,AS Avellino
33,Sat Apr 5 2014,15:00,Virtus Lanciano,1-3,0-1,Modena FC
33,Sat Apr 5 2014,15:00,Novara Calcio,1-1,1-0,FC Crotone
33,Sat Apr 5 2014,15:00,Reggina Calcio,0-1,0-0,Latina Calcio
33,Sat Apr 5 2014,15:00,Ternana Calcio,0-2,0-1,AC Cesena
33,Sat Apr 5 2014,15:00,Spezia Calcio,2-2,0-2,Calcio Padova
33,Sat Apr 5 2014,15:00,Brescia Calcio,3-0,0-0,Pescara Calcio
33,Sat Apr 5 2014,15:00,AS Cittadella,1-0,0-0,AC Siena
33,Sat Apr 5 2014,15:00,Carpi FC,3-2,1-1,Trapani Calcio
33,Sat Apr 5 2014,15:00,SS Juve Stabia,2-4,1-2,AS Varese 1910
33,Sun Apr 6 2014,12:30,AS Bari,3-0,1-0,Empoli FC
34,Fri Apr 11 2014,20:30,AC Cesena,0-2,0-0,Spezia Calcio
34,Sat Apr 12 2014,15:00,AC Siena,1-0,1-0,Virtus Lanciano
34,Sat Apr 12 2014,15:00,AS Avellino,0-1,0-0,Brescia Calcio
34,Sat Apr 12 2014,15:00,FC Crotone,0-0,0-0,Carpi FC
34,Sat Apr 12 2014,15:00,AS Varese 1910,0-1,0-1,AS Bari
34,Sat Apr 12 2014,15:00,Modena FC,4-2,2-2,SS Juve Stabia
34,Sat Apr 12 2014,15:00,Latina Calcio,4-1,0-0,Novara Calcio
34,Sat Apr 12 2014,15:00,Trapani Calcio,0-1,0-0,US Palermo
34,Sat Apr 12 2014,15:00,Empoli FC,1-0,0-0,Ternana Calcio
34,Sat Apr 12 2014,15:00,Pescara Calcio,1-1,1-0,AS Cittadella
34,Sun Apr 13 2014,12:30,Calcio Padova,2-2,1-1,Reggina Calcio
35,Thu Apr 17 2014,20:30,Novara Calcio,3-1,2-0,Trapani Calcio
35,Thu Apr 17 2014,20:30,SS Juve Stabia,2-2,1-1,AS Avellino
35,Thu Apr 17 2014,20:30,AS Cittadella,1-0,0-0,AC Cesena
35,Thu Apr 17 2014,20:30,Virtus Lanciano,2-1,0-1,Empoli FC
35,Thu Apr 17 2014,18:00,FC Crotone,3-2,1-1,AS Varese 1910
35,Thu Apr 17 2014,20:30,Carpi FC,2-2,1-0,Modena FC
35,Thu Apr 17 2014,20:30,Brescia Calcio,1-3,1-2,Calcio Padova
35,Thu Apr 17 2014,20:30,Ternana Calcio,1-0,1-0,Pescara Calcio
35,Thu Apr 17 2014,20:30,US Palermo,1-0,1-0,Reggina Calcio
35,Thu Apr 17 2014,20:30,Spezia Calcio,1-0,0-0,AC Siena
35,Thu Apr 17 2014,20:30,AS Bari,0-1,0-1,Latina Calcio
36,Fri Apr 25 2014,15:00,Pescara Calcio,0-0,0-0,Novara Calcio
36,Fri Apr 25 2014,18:00,Modena FC,3-3,0-0,Ternana Calcio
36,Sat Apr 26 2014,15:00,Reggina Calcio,0-1,0-0,AS Cittadella
36,Sat Apr 26 2014,15:00,AC Cesena,0-3,0-1,Brescia Calcio
36,Sat Apr 26 2014,15:00,AC Siena,0-0,0-0,Carpi FC
36,Sat Apr 26 2014,15:00,Calcio Padova,1-2,0-1,AS Bari
36,Sat Apr 26 2014,15:00,AS Avellino,2-0,1-0,FC Crotone
36,Sat Apr 26 2014,15:00,Trapani Calcio,3-0,1-0,SS Juve Stabia
36,Sat Apr 26 2014,15:00,Latina Calcio,1-3,0-0,US Palermo
36,Sat Apr 26 2014,15:00,Empoli FC,2-0,1-0,Spezia Calcio
36,Sat Apr 26 2014,15:00,AS Varese 1910,0-1,0-1,Virtus Lanciano
37,Fri May 2 2014,20:30,Spezia Calcio,2-1,1-1,Reggina Calcio
37,Sat May 3 2014,15:00,AC Siena,1-3,0-1,Modena FC
37,Sat May 3 2014,15:00,Ternana Calcio,1-3,1-2,AS Bari
37,Sat May 3 2014,15:00,Brescia Calcio,1-3,1-1,Empoli FC
37,Sat May 3 2014,15:00,SS Juve Stabia,1-1,1-0,Latina Calcio
37,Sat May 3 2014,15:00,AC Cesena,2-0,0-0,AS Avellino
37,Sat May 3 2014,15:00,FC Crotone,2-1,1-0,Calcio Padova
37,Sat May 3 2014,15:00,Novara Calcio,0-1,0-1,US Palermo
37,Sat May 3 2014,15:00,Carpi FC,2-0,1-0,Pescara Calcio
37,Sat May 3 2014,15:00,AS Cittadella,5-1,2-0,AS Varese 1910
37,Sat May 3 2014,18:00,Virtus Lanciano,2-2,0-1,Trapani Calcio
38,Fri May 9 2014,19:00,Calcio Padova,0-1,0-0,AC Cesena
38,Fri May 9 2014,21:00,Empoli FC,3-1,2-0,FC Crotone
38,Sat May 10 2014,15:00,AS Bari,3-0,1-0,SS Juve Stabia
38,Sat May 10 2014,15:00,AS Varese 1910,0-2,0-0,Carpi FC
38,Sat May 10 2014,15:00,Trapani Calcio,1-2,1-1,AS Cittadella
38,Sat May 10 2014,15:00,Reggina Calcio,1-1,1-0,Brescia Calcio
38,Sat May 10 2014,15:00,Modena FC,3-1,1-1,Novara Calcio
38,Sat May 10 2014,15:00,Pescara Calcio,1-0,0-0,AC Siena
38,Sat May 10 2014,15:00,AS Avellino,2-0,2-0,Spezia Calcio
38,Sat May 10 2014,15:00,Latina Calcio,2-0,0-0,Ternana Calcio
38,Sat May 10 2014,15:00,US Palermo,1-1,1-0,Virtus Lanciano
39,Tue May 13 2014,20:30,Carpi FC,1-2,0-1,AS Bari
39,Tue May 13 2014,20:30,AC Cesena,1-0,0-0,Empoli FC
39,Tue May 13 2014,20:30,Novara Calcio,2-0,1-0,SS Juve Stabia
39,Tue May 13 2014,20:30,FC Crotone,0-1,0-1,Latina Calcio
39,Tue May 13 2014,20:30,Pescara Calcio,2-2,1-1,Virtus Lanciano
39,Tue May 13 2014,20:30,Ternana Calcio,2-1,1-0,Calcio Padova
39,Tue May 13 2014,20:30,AS Cittadella,0-2,0-0,US Palermo
39,Tue May 13 2014,20:30,AC Siena,2-1,1-0,Reggina Calcio
39,Tue May 13 2014,20:30,AS Avellino,3-3,2-1,Trapani Calcio
39,Tue May 13 2014,20:30,Spezia Calcio,2-1,2-1,AS Varese 1910
39,Tue May 13 2014,20:30,Brescia Calcio,0-1,0-1,Modena FC
40,Sat May 17 2014,15:00,Modena FC,1-0,0-0,AS Avellino
40,Sat May 17 2014,15:00,AS Varese 1910,1-2,1-0,Brescia Calcio
40,Sat May 17 2014,15:00,US Palermo,1-2,1-1,Carpi FC
40,Sat May 17 2014,15:00,Reggina Calcio,1-2,1-1,AC Cesena
40,Sat May 17 2014,15:00,SS Juve Stabia,2-2,1-1,FC Crotone
40,Sat May 17 2014,15:00,Trapani Calcio,2-1,1-0,Ternana Calcio
40,Sat May 17 2014,15:00,Calcio Padova,2-1,1-0,Pescara Calcio
40,Sat May 17 2014,15:00,Virtus Lanciano,2-2,0-0,Spezia Calcio
40,Sat May 17 2014,15:00,Empoli FC,3-1,2-1,Novara Calcio
40,Mon May 19 2014,19:00,AS Bari,1-0,0-0,AS Cittadella
40,Mon May 19 2014,21:00,Latina Calcio,0-3,0-1,AC Siena
41,Sat May 24 2014,18:00,Novara Calcio,0-0,0-0,AS Varese 1910
41,Sun May 25 2014,20:30,Brescia Calcio,4-1,2-0,SS Juve Stabia
41,Sun May 25 2014,20:30,Spezia Calcio,2-0,1-0,AS Bari
41,Sun May 25 2014,20:30,AS Cittadella,2-2,2-2,Empoli FC
41,Sun May 25 2014,18:00,Pescara Calcio,2-2,1-0,Modena FC
41,Sun May 25 2014,20:30,AC Cesena,1-3,0-1,Latina Calcio
41,Sun May 25 2014,20:30,AC Siena,2-0,1-0,Calcio Padova
41,Sun May 25 2014,20:30,Ternana Calcio,1-2,1-2,US Palermo
41,Sun May 25 2014,20:30,AS Avellino,3-0,1-0,Reggina Calcio
41,Sun May 25 2014,20:30,FC Crotone,2-1,1-1,Trapani Calcio
41,Sun May 25 2014,20:30,Carpi FC,2-2,2-0,Virtus Lanciano
42,Fri May 30 2014,20:30,Calcio Padova,2-1,2-1,AS Avellino
42,Fri May 30 2014,20:30,Trapani Calcio,0-1,0-0,Brescia Calcio
42,Fri May 30 2014,20:30,SS Juve Stabia,0-2,0-2,Carpi FC
42,Fri May 30 2014,20:30,Modena FC,0-0,0-0,AC Cesena
42,Fri May 30 2014,20:30,Virtus Lanciano,0-0,0-0,AS Cittadella
42,Fri May 30 2014,20:30,US Palermo,0-0,0-0,FC Crotone
42,Fri May 30 2014,20:30,AS Bari,4-1,0-0,Novara Calcio
42,Fri May 30 2014,20:30,Empoli FC,2-0,0-0,Pescara Calcio
42,Fri May 30 2014,20:30,AS Varese 1910,2-0,0-0,AC Siena
42,Fri May 30 2014,20:30,Latina Calcio,0-0,0-0,Spezia Calcio
42,Fri May 30 2014,20:30,Reggina Calcio,1-2,1-1,Ternana Calcio
