Round,Date,Time,Team 1,FT,HT,Team 2
31,Sat Mar 17 2018,20:00,CD Leonesa,0-1,0-0,Cádiz CF
31,Sat Mar 17 2018,18:00,Lorca FC,1-1,1-0,FC Barcelona B
31,Sat Mar 17 2018,16:00,CA Osasuna,1-2,0-0,Real Zaragoza
31,Sun Mar 18 2018,12:00,Real Valladolid,2-1,0-1,UD Almería
31,Sun Mar 18 2018,16:00,Rayo Vallecano,3-2,2-1,CF Reus Deportiu
31,Sun Mar 18 2018,20:00,CD Numancia,2-0,0-0,CD Tenerife
31,Sun Mar 18 2018,18:00,Gimnàstic,0-2,0-1,Córdoba CF
31,Sun Mar 18 2018,18:00,Real Oviedo,2-1,1-1,Granada CF
31,Mon Mar 19 2018,21:00,SD Huesca,0-2,0-1,Sporting Gijón
32,Sat Mar 24 2018,13:00,Albacete,0-0,0-0,CD Leonesa
32,Sat Mar 24 2018,16:00,CD Lugo,0-0,0-0,Real Valladolid
32,Sat Mar 24 2018,18:00,Córdoba CF,1-1,0-1,Real Oviedo
32,Sat Mar 24 2018,20:00,CF Reus Deportiu,1-0,1-0,UD Almería
32,Sat Mar 24 2018,20:45,Sporting Gijón,1-0,0-0,Rayo Vallecano
32,Sun Mar 25 2018,20:30,Granada CF,1-0,0-0,CD Numancia
32,Sun Mar 25 2018,16:00,Real Zaragoza,0-1,0-1,Sevilla Atlético
32,Sun Mar 25 2018,18:00,FC Barcelona B,0-2,0-1,CA Osasuna
32,Sun Mar 25 2018,20:00,CD Tenerife,2-0,1-0,Lorca FC
32,Sun Mar 25 2018,12:00,AD Alcorcón,1-0,1-0,Gimnàstic
32,Mon Mar 26 2018,21:00,Cádiz CF,1-1,0-1,SD Huesca
33,Sat Mar 31 2018,16:00,CD Leonesa,0-1,0-1,Real Zaragoza
33,Sat Mar 31 2018,16:00,CD Numancia,2-1,2-1,Córdoba CF
33,Sat Mar 31 2018,18:00,Real Oviedo,0-1,0-0,AD Alcorcón
33,Sat Mar 31 2018,18:00,Real Valladolid,1-0,1-0,CF Reus Deportiu
33,Sun Apr 1 2018,12:00,Sevilla Atlético,3-1,0-0,FC Barcelona B
33,Sun Apr 1 2018,16:00,Lorca FC,3-2,1-0,Granada CF
33,Sun Apr 1 2018,16:00,CA Osasuna,0-1,0-0,CD Tenerife
33,Sun Apr 1 2018,20:00,Gimnàstic,3-0,1-0,CD Lugo
33,Sun Apr 1 2018,18:00,Rayo Vallecano,1-1,1-1,Cádiz CF
33,Sun Apr 1 2018,18:00,UD Almería,1-3,0-1,Sporting Gijón
34,Fri Apr 6 2018,21:00,Cádiz CF,0-0,0-0,UD Almería
34,Sat Apr 7 2018,16:00,FC Barcelona B,0-1,0-1,CD Leonesa
34,Sat Apr 7 2018,20:00,Albacete,0-1,0-0,Rayo Vallecano
34,Sat Apr 7 2018,16:00,Granada CF,1-1,0-0,CA Osasuna
34,Sat Apr 7 2018,18:00,AD Alcorcón,0-1,0-0,CD Numancia
34,Sat Apr 7 2018,18:00,Real Zaragoza,1-0,0-0,SD Huesca
34,Sun Apr 8 2018,18:00,Sporting Gijón,2-1,2-0,CF Reus Deportiu
34,Sun Apr 8 2018,12:00,Gimnàstic,1-0,0-0,Real Valladolid
34,Sun Apr 8 2018,16:00,CD Lugo,0-1,0-0,Real Oviedo
34,Sun Apr 8 2018,18:00,Córdoba CF,1-0,0-0,Lorca FC
34,Sun Apr 8 2018,20:00,CD Tenerife,2-0,0-0,Sevilla Atlético
33,Thu Apr 12 2018,20:00,SD Huesca,0-0,0-0,Albacete
35,Sat Apr 14 2018,16:00,CF Reus Deportiu,1-0,0-0,Cádiz CF
35,Sat Apr 14 2018,20:00,CD Leonesa,3-2,3-1,CD Tenerife
35,Sat Apr 14 2018,18:00,Lorca FC,1-1,1-1,AD Alcorcón
35,Sat Apr 14 2018,18:00,CD Numancia,2-0,0-0,CD Lugo
35,Sun Apr 15 2018,20:00,Real Oviedo,1-0,1-0,Gimnàstic
35,Sun Apr 15 2018,16:00,Real Valladolid,0-1,0-1,Sporting Gijón
35,Sun Apr 15 2018,16:00,UD Almería,1-1,0-1,Albacete
35,Sun Apr 15 2018,18:00,Rayo Vallecano,2-1,0-0,Real Zaragoza
35,Sun Apr 15 2018,18:00,Sevilla Atlético,0-0,0-0,Granada CF
35,Sun Apr 15 2018,12:00,CA Osasuna,1-1,0-1,Córdoba CF
35,Mon Apr 16 2018,21:00,SD Huesca,2-1,0-0,FC Barcelona B
36,Fri Apr 20 2018,21:00,Real Oviedo,1-2,0-0,Real Valladolid
36,Fri Apr 20 2018,21:00,Córdoba CF,3-0,2-0,Sevilla Atlético
36,Sat Apr 21 2018,16:00,Real Zaragoza,2-1,0-0,UD Almería
36,Sat Apr 21 2018,16:00,Gimnàstic,0-0,0-0,CD Numancia
36,Sat Apr 21 2018,18:00,CD Tenerife,2-4,2-1,SD Huesca
36,Sat Apr 21 2018,18:00,Albacete,0-1,0-0,CF Reus Deportiu
36,Sun Apr 22 2018,12:00,AD Alcorcón,0-0,0-0,CA Osasuna
36,Sun Apr 22 2018,16:00,FC Barcelona B,2-3,0-1,Rayo Vallecano
36,Sun Apr 22 2018,18:00,Cádiz CF,0-0,0-0,Sporting Gijón
36,Sun Apr 22 2018,18:00,CD Lugo,1-1,0-0,Lorca FC
36,Sun Apr 22 2018,20:00,Granada CF,3-3,1-0,CD Leonesa
37,Fri Apr 27 2018,21:00,CF Reus Deportiu,1-1,0-1,Real Zaragoza
37,Sat Apr 28 2018,16:00,Real Valladolid,1-1,0-0,Cádiz CF
37,Sat Apr 28 2018,16:00,UD Almería,1-0,0-0,FC Barcelona B
37,Sat Apr 28 2018,18:00,CA Osasuna,1-1,0-0,CD Lugo
37,Sat Apr 28 2018,18:00,Sevilla Atlético,1-0,0-0,AD Alcorcón
37,Sat Apr 28 2018,20:00,SD Huesca,2-1,2-1,Granada CF
37,Sun Apr 29 2018,12:00,CD Numancia,3-0,2-0,Real Oviedo
37,Sun Apr 29 2018,16:00,Sporting Gijón,2-1,1-1,Albacete
37,Sun Apr 29 2018,18:00,CD Leonesa,2-1,1-0,Córdoba CF
37,Sun Apr 29 2018,18:00,Rayo Vallecano,3-1,1-1,CD Tenerife
37,Sun Apr 29 2018,20:00,Lorca FC,1-0,0-0,Gimnàstic
38,Fri May 4 2018,21:00,AD Alcorcón,0-0,0-0,CD Leonesa
38,Sat May 5 2018,16:00,Córdoba CF,2-4,0-2,SD Huesca
38,Sat May 5 2018,16:00,CD Numancia,0-1,0-0,Real Valladolid
38,Sat May 5 2018,18:00,FC Barcelona B,0-1,0-1,CF Reus Deportiu
38,Sat May 5 2018,20:00,CD Tenerife,0-0,0-0,UD Almería
38,Sat May 5 2018,18:00,Real Zaragoza,2-1,2-0,Sporting Gijón
38,Sun May 6 2018,12:00,Gimnàstic,0-2,0-2,CA Osasuna
38,Sun May 6 2018,18:00,CD Lugo,1-0,1-0,Sevilla Atlético
38,Sun May 6 2018,18:00,Albacete,1-1,1-1,Cádiz CF
38,Sun May 6 2018,16:00,Real Oviedo,2-0,1-0,Lorca FC
38,Mon May 7 2018,21:00,Granada CF,0-2,0-0,Rayo Vallecano
39,Fri May 11 2018,21:00,Lorca FC,2-1,1-0,CD Numancia
39,Sat May 12 2018,16:00,Real Valladolid,3-2,1-1,Albacete
39,Sat May 12 2018,16:00,Sporting Gijón,2-3,1-2,FC Barcelona B
39,Sat May 12 2018,20:30,CF Reus Deportiu,1-1,1-1,CD Tenerife
39,Sat May 12 2018,20:30,CA Osasuna,2-1,0-1,Real Oviedo
39,Sun May 13 2018,12:00,CD Leonesa,1-1,1-0,CD Lugo
39,Sun May 13 2018,16:00,SD Huesca,1-1,0-1,AD Alcorcón
39,Sun May 13 2018,18:00,Sevilla Atlético,1-0,0-0,Gimnàstic
39,Sun May 13 2018,18:00,Rayo Vallecano,1-2,1-0,Córdoba CF
39,Sun May 13 2018,20:00,UD Almería,2-0,1-0,Granada CF
39,Mon May 14 2018,21:00,Cádiz CF,2-0,1-0,Real Zaragoza
40,Fri May 18 2018,21:00,CD Tenerife,1-0,0-0,Sporting Gijón
40,Sat May 19 2018,16:00,Real Oviedo,2-1,1-0,Sevilla Atlético
40,Sat May 19 2018,20:30,Granada CF,1-0,1-0,CF Reus Deportiu
40,Sat May 19 2018,20:30,Lorca FC,1-5,1-1,Real Valladolid
40,Sat May 19 2018,16:00,Gimnàstic,5-3,0-2,CD Leonesa
40,Sun May 20 2018,20:00,Córdoba CF,2-0,1-0,UD Almería
40,Sun May 20 2018,16:00,CD Numancia,1-1,0-0,CA Osasuna
40,Sun May 20 2018,18:00,AD Alcorcón,4-0,1-0,Rayo Vallecano
40,Sun May 20 2018,18:00,Real Zaragoza,4-1,3-1,Albacete
40,Sun May 20 2018,12:00,FC Barcelona B,3-1,3-0,Cádiz CF
40,Mon May 21 2018,21:00,CD Lugo,0-2,0-2,SD Huesca
41,Sun May 27 2018,20:30,CF Reus Deportiu,1-2,0-1,Córdoba CF
41,Sun May 27 2018,20:30,CA Osasuna,1-0,0-0,Lorca FC
41,Sun May 27 2018,20:30,Real Zaragoza,3-2,1-0,Real Valladolid
41,Sun May 27 2018,20:30,CD Leonesa,2-0,1-0,Real Oviedo
41,Sun May 27 2018,20:30,Rayo Vallecano,1-0,1-0,CD Lugo
41,Sun May 27 2018,20:30,Sevilla Atlético,2-1,1-0,CD Numancia
41,Sun May 27 2018,20:30,Albacete,0-0,0-0,FC Barcelona B
41,Sun May 27 2018,20:30,UD Almería,0-0,0-0,AD Alcorcón
41,Sun May 27 2018,20:30,Cádiz CF,1-1,0-0,CD Tenerife
41,Sun May 27 2018,20:30,SD Huesca,0-1,0-0,Gimnàstic
41,Sun May 27 2018,20:30,Sporting Gijón,2-1,1-0,Granada CF
42,Fri Jun 1 2018,21:00,Lorca FC,2-1,1-0,Sevilla Atlético
42,Sat Jun 2 2018,20:30,Gimnàstic,2-0,2-0,Rayo Vallecano
42,Sat Jun 2 2018,20:30,Córdoba CF,3-0,2-0,Sporting Gijón
42,Sat Jun 2 2018,20:30,CD Tenerife,1-1,0-1,Albacete
42,Sat Jun 2 2018,20:30,CD Lugo,1-1,0-0,UD Almería
42,Sat Jun 2 2018,20:30,Granada CF,2-1,1-0,Cádiz CF
42,Sat Jun 2 2018,20:30,Real Valladolid,2-0,1-0,CA Osasuna
42,Sat Jun 2 2018,20:30,Real Oviedo,2-1,1-0,SD Huesca
42,Sat Jun 2 2018,20:30,AD Alcorcón,3-0,2-0,CF Reus Deportiu
42,Sat Jun 2 2018,20:30,CD Numancia,2-1,1-0,CD Leonesa
42,Sat Jun 2 2018,20:30,FC Barcelona B,0-2,0-1,Real Zaragoza
