Round,Date,Time,Team 1,FT,HT,Team 2
33,Sat Apr 14 2018,15:00,Paris FC,0-3,0-1,Stade Reims
33,Mon Apr 16 2018,20:45,Stade Brest,3-0,1-0,FC Lorient
34,Fri Apr 20 2018,20:00,FC Sochaux,1-1,1-1,Stade Brest
34,Fri Apr 20 2018,20:00,FC Bourg-Péronnas,2-2,1-1,Nîmes Olympique
34,Fri Apr 20 2018,20:00,LB Châteauroux,2-1,1-1,Chamois Niortais
34,Fri Apr 20 2018,20:00,Clermont Foot,4-2,1-1,US Orléans
34,Fri Apr 20 2018,20:00,GFC Ajaccio,3-2,1-0,Tours FC
34,Fri Apr 20 2018,20:00,Stade Reims,1-0,0-0,AC Ajaccio
34,Fri Apr 20 2018,20:00,FC Lorient,0-1,0-1,Valenciennes FC
34,Fri Apr 20 2018,20:00,US Quevilly-Rouen,0-4,0-1,Paris FC
34,Fri Apr 20 2018,20:00,RC Lens,3-3,3-1,Le Havre AC
34,Sat Apr 21 2018,15:00,AS Nancy,2-1,2-1,AJ Auxerre
35,Mon Apr 23 2018,20:45,AC Ajaccio,2-0,1-0,RC Lens
35,Tue Apr 24 2018,20:00,Valenciennes FC,2-2,1-1,FC Sochaux
35,Tue Apr 24 2018,20:00,AJ Auxerre,1-4,1-0,Stade Reims
35,Tue Apr 24 2018,20:00,Paris FC,0-0,0-0,LB Châteauroux
35,Tue Apr 24 2018,20:00,Stade Brest,1-0,0-0,Clermont Foot
35,Tue Apr 24 2018,20:00,Le Havre AC,3-0,0-0,AS Nancy
35,Tue Apr 24 2018,20:00,Tours FC,2-2,1-1,US Quevilly-Rouen
35,Tue Apr 24 2018,20:00,Chamois Niortais,4-1,2-1,GFC Ajaccio
35,Tue Apr 24 2018,20:00,US Orléans,5-1,2-1,FC Bourg-Péronnas
35,Tue Apr 24 2018,20:00,Nîmes Olympique,1-0,1-0,FC Lorient
36,Fri Apr 27 2018,20:00,AS Nancy,3-1,0-1,Tours FC
36,Fri Apr 27 2018,20:00,FC Bourg-Péronnas,2-4,1-3,Stade Brest
36,Fri Apr 27 2018,20:00,LB Châteauroux,1-2,1-0,AJ Auxerre
36,Fri Apr 27 2018,20:00,GFC Ajaccio,1-0,0-0,US Orléans
36,Fri Apr 27 2018,20:00,Le Havre AC,2-0,1-0,AC Ajaccio
36,Fri Apr 27 2018,20:00,FC Sochaux,0-2,0-1,FC Lorient
36,Fri Apr 27 2018,20:00,US Quevilly-Rouen,2-2,1-0,Valenciennes FC
36,Fri Apr 27 2018,20:00,Stade Reims,3-1,2-0,Chamois Niortais
36,Sat Apr 28 2018,15:00,Clermont Foot,1-1,0-0,Nîmes Olympique
32,Mon Apr 30 2018,19:00,Stade Reims,0-1,0-1,Le Havre AC
36,Mon Apr 30 2018,20:45,RC Lens,1-0,0-0,Paris FC
37,Fri May 4 2018,20:45,AJ Auxerre,1-1,0-1,AC Ajaccio
37,Fri May 4 2018,20:45,Paris FC,2-1,1-0,AS Nancy
37,Fri May 4 2018,20:45,Stade Brest,2-0,2-0,US Quevilly-Rouen
37,Fri May 4 2018,20:45,FC Lorient,6-0,3-0,FC Bourg-Péronnas
37,Fri May 4 2018,20:45,Valenciennes FC,1-3,1-2,Stade Reims
37,Fri May 4 2018,20:45,Chamois Niortais,0-1,0-1,Le Havre AC
37,Fri May 4 2018,20:45,US Orléans,1-1,0-0,LB Châteauroux
37,Fri May 4 2018,20:45,FC Sochaux,1-3,1-1,Clermont Foot
37,Fri May 4 2018,20:45,Tours FC,4-2,3-1,RC Lens
37,Fri May 4 2018,20:45,Nîmes Olympique,4-0,2-0,GFC Ajaccio
38,Fri May 11 2018,20:45,AC Ajaccio,2-2,1-0,Chamois Niortais
38,Fri May 11 2018,20:45,FC Bourg-Péronnas,2-1,2-0,FC Sochaux
38,Fri May 11 2018,20:45,LB Châteauroux,2-2,0-1,Stade Brest
38,Fri May 11 2018,20:45,Clermont Foot,2-2,0-1,Paris FC
38,Fri May 11 2018,20:45,GFC Ajaccio,3-4,1-1,Valenciennes FC
38,Fri May 11 2018,20:45,Le Havre AC,2-0,2-0,Tours FC
38,Fri May 11 2018,20:45,RC Lens,2-1,0-0,AJ Auxerre
38,Fri May 11 2018,20:45,AS Nancy,3-0,2-0,US Orléans
38,Fri May 11 2018,20:45,US Quevilly-Rouen,3-0,2-0,FC Lorient
38,Fri May 11 2018,20:45,Stade Reims,2-2,0-1,Nîmes Olympique
