Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
21,Sat Feb 4 2023,14:00,CET/+0100,FSV Zwickau,1-1,0-1,SV Meppen,,2023-02-04T13:00Z
21,Sat Feb 4 2023,14:00,CET/+0100,Dynamo Dresden,7-1,3-0,Hallescher FC,,2023-02-04T13:00Z
21,Sun Feb 5 2023,14:00,CET/+0100,Rot-Weiss Essen,1-1,0-0,MSV Duisburg,,2023-02-05T13:00Z
21,Sun Feb 5 2023,13:00,CET/+0100,VfB Oldenburg,2-2,0-0,TSV 1860 München,,2023-02-05T12:00Z
21,Mon Feb 6 2023,19:00,CET/+0100,Waldhof Mannheim,1-1,1-1,SC Verl,,2023-02-06T18:00Z
22,Fri Feb 10 2023,19:00,CET/+0100,Erzgebirge Aue,2-1,2-0,Waldhof Mannheim,,2023-02-10T18:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,SV 07 Elversberg,3-0,2-0,VfB Oldenburg,,2023-02-11T13:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,SV Meppen,2-1,1-1,TSV 1860 München,,2023-02-11T13:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,SC Verl,2-3,1-2,Dynamo Dresden,,2023-02-11T13:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,MSV Duisburg,4-0,2-0,FSV Zwickau,,2023-02-11T13:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,Borussia Dortmund II,1-2,1-1,1. FC Saarbrücken,,2023-02-11T13:00Z
22,Sat Feb 11 2023,14:00,CET/+0100,Hallescher FC,1-3,1-1,SC Freiburg II,,2023-02-11T13:00Z
22,Sun Feb 12 2023,14:00,CET/+0100,SpVgg Bayreuth,2-3,0-0,SV Wehen Wiesbaden,,2023-02-12T13:00Z
22,Sun Feb 12 2023,13:00,CET/+0100,FC Ingolstadt 04,1-4,1-3,VfL Osnabrück,,2023-02-12T12:00Z
22,Mon Feb 13 2023,19:00,CET/+0100,Viktoria Köln,1-0,0-0,Rot-Weiss Essen,,2023-02-13T18:00Z
23,Fri Feb 17 2023,19:00,CET/+0100,SV Wehen Wiesbaden,1-2,0-1,Erzgebirge Aue,,2023-02-17T18:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,SC Freiburg II,2-0,1-0,MSV Duisburg,,2023-02-18T13:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,1. FC Saarbrücken,3-4,2-1,FC Ingolstadt 04,,2023-02-18T13:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,FSV Zwickau,0-2,0-0,SV 07 Elversberg,,2023-02-18T13:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,Dynamo Dresden,1-1,1-1,Viktoria Köln,,2023-02-18T13:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,Waldhof Mannheim,3-1,2-1,SV Meppen,,2023-02-18T13:00Z
23,Sat Feb 18 2023,14:00,CET/+0100,VfL Osnabrück,2-3,1-0,SpVgg Bayreuth,,2023-02-18T13:00Z
23,Sun Feb 19 2023,14:00,CET/+0100,Rot-Weiss Essen,2-0,0-0,Borussia Dortmund II,,2023-02-19T13:00Z
23,Sun Feb 19 2023,13:00,CET/+0100,TSV 1860 München,0-3,0-0,SC Verl,,2023-02-19T12:00Z
23,Mon Feb 20 2023,19:00,CET/+0100,VfB Oldenburg,0-1,0-0,Hallescher FC,,2023-02-20T18:00Z
24,Fri Feb 24 2023,19:00,CET/+0100,Hallescher FC,0-0,0-0,TSV 1860 München,,2023-02-24T18:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,VfL Osnabrück,4-1,2-0,SV Wehen Wiesbaden,,2023-02-25T13:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,SC Verl,2-1,1-0,VfB Oldenburg,,2023-02-25T13:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,Borussia Dortmund II,4-0,2-0,Waldhof Mannheim,,2023-02-25T13:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,FC Ingolstadt 04,1-1,0-0,Rot-Weiss Essen,,2023-02-25T13:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,MSV Duisburg,0-0,0-0,SV Meppen,,2023-02-25T13:00Z
24,Sat Feb 25 2023,14:00,CET/+0100,SpVgg Bayreuth,5-3,1-1,FSV Zwickau,,2023-02-25T13:00Z
24,Sun Feb 26 2023,14:00,CET/+0100,Erzgebirge Aue,2-1,0-1,1. FC Saarbrücken,,2023-02-26T13:00Z
24,Sun Feb 26 2023,13:00,CET/+0100,SV 07 Elversberg,1-1,0-1,Dynamo Dresden,,2023-02-26T12:00Z
24,Mon Feb 27 2023,19:00,CET/+0100,Viktoria Köln,0-3,0-1,SC Freiburg II,,2023-02-27T18:00Z
25,Fri Mar 3 2023,19:00,CET/+0100,SC Freiburg II,1-0,0-0,Borussia Dortmund II,,2023-03-03T18:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,1. FC Saarbrücken,1-2,1-0,VfL Osnabrück,,2023-03-04T13:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,Dynamo Dresden,1-0,1-0,Erzgebirge Aue,,2023-03-04T13:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,SV Wehen Wiesbaden,4-1,2-1,FC Ingolstadt 04,,2023-03-04T13:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,TSV 1860 München,0-1,0-1,Viktoria Köln,,2023-03-04T13:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,SV Meppen,2-3,0-1,Hallescher FC,,2023-03-04T13:00Z
25,Sat Mar 4 2023,14:00,CET/+0100,FSV Zwickau,2-1,2-0,SC Verl,,2023-03-04T13:00Z
25,Sun Mar 5 2023,13:00,CET/+0100,Rot-Weiss Essen,2-0,0-0,SpVgg Bayreuth,,2023-03-05T12:00Z
25,Sun Mar 5 2023,14:00,CET/+0100,VfB Oldenburg,2-3,1-3,MSV Duisburg,,2023-03-05T13:00Z
25,Mon Mar 6 2023,19:00,CET/+0100,Waldhof Mannheim,2-1,0-1,SV 07 Elversberg,,2023-03-06T18:00Z
26,Fri Mar 10 2023,19:00,CET/+0100,SC Verl,2-2,2-1,Hallescher FC,,2023-03-10T18:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,MSV Duisburg,2-2,0-0,TSV 1860 München,,2023-03-11T13:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,SpVgg Bayreuth,1-3,1-2,Waldhof Mannheim,,2023-03-11T13:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,Erzgebirge Aue,2-1,2-0,Rot-Weiss Essen,,2023-03-11T13:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,SV 07 Elversberg,2-2,2-2,SV Meppen,,2023-03-11T13:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,Viktoria Köln,1-1,0-1,FSV Zwickau,,2023-03-11T13:00Z
26,Sat Mar 11 2023,14:00,CET/+0100,VfL Osnabrück,2-0,1-0,VfB Oldenburg,,2023-03-11T13:00Z
26,Sun Mar 12 2023,13:00,CET/+0100,FC Ingolstadt 04,0-1,0-0,SC Freiburg II,,2023-03-12T12:00Z
26,Sun Mar 12 2023,14:00,CET/+0100,SV Wehen Wiesbaden,0-2,0-0,1. FC Saarbrücken,,2023-03-12T13:00Z
26,Sun Mar 12 2023,15:00,CET/+0100,Borussia Dortmund II,1-3,0-3,Dynamo Dresden,,2023-03-12T14:00Z
27,Tue Mar 14 2023,19:00,CET/+0100,TSV 1860 München,1-1,1-1,SV 07 Elversberg,,2023-03-14T18:00Z
27,Tue Mar 14 2023,19:00,CET/+0100,Hallescher FC,2-2,0-0,Viktoria Köln,,2023-03-14T18:00Z
27,Tue Mar 14 2023,19:00,CET/+0100,SV Meppen,1-3,0-2,SC Verl,,2023-03-14T18:00Z
27,Tue Mar 14 2023,19:15,CET/+0100,Rot-Weiss Essen,1-1,0-1,VfL Osnabrück,,2023-03-14T18:15Z
27,Tue Mar 14 2023,19:00,CET/+0100,FSV Zwickau,0-2,0-0,Erzgebirge Aue,,2023-03-14T18:00Z
27,Wed Mar 15 2023,19:00,CET/+0100,SC Freiburg II,4-2,0-0,SV Wehen Wiesbaden,,2023-03-15T18:00Z
27,Wed Mar 15 2023,19:00,CET/+0100,Dynamo Dresden,2-0,0-0,MSV Duisburg,,2023-03-15T18:00Z
27,Wed Mar 15 2023,19:00,CET/+0100,Waldhof Mannheim,3-2,1-0,FC Ingolstadt 04,,2023-03-15T18:00Z
27,Wed Mar 15 2023,19:00,CET/+0100,VfB Oldenburg,2-1,1-1,Borussia Dortmund II,,2023-03-15T18:00Z
27,Wed Mar 15 2023,19:00,CET/+0100,1. FC Saarbrücken,5-0,1-0,SpVgg Bayreuth,,2023-03-15T18:00Z
28,Fri Mar 17 2023,19:00,CET/+0100,Viktoria Köln,3-1,1-1,SV Meppen,,2023-03-17T18:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,SpVgg Bayreuth,1-2,0-1,VfB Oldenburg,,2023-03-18T13:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,Erzgebirge Aue,1-3,0-2,TSV 1860 München,,2023-03-18T13:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,SV Wehen Wiesbaden,3-0,0-0,Waldhof Mannheim,,2023-03-18T13:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,1. FC Saarbrücken,3-0,2-0,Rot-Weiss Essen,,2023-03-18T13:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,MSV Duisburg,3-3,2-2,SC Verl,,2023-03-18T13:00Z
28,Sat Mar 18 2023,14:00,CET/+0100,VfL Osnabrück,1-1,1-1,SC Freiburg II,,2023-03-18T13:00Z
28,Sun Mar 19 2023,14:00,CET/+0100,Borussia Dortmund II,4-0,2-0,FSV Zwickau,,2023-03-19T13:00Z
28,Sun Mar 19 2023,13:00,CET/+0100,SV 07 Elversberg,1-1,1-0,Hallescher FC,,2023-03-19T12:00Z
28,Mon Mar 20 2023,19:00,CET/+0100,FC Ingolstadt 04,2-3,1-2,Dynamo Dresden,,2023-03-20T18:00Z
29,Fri Mar 24 2023,19:00,CET/+0100,Hallescher FC,2-2,1-1,MSV Duisburg,,2023-03-24T18:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,Rot-Weiss Essen,1-3,1-2,SV Wehen Wiesbaden,,2023-03-25T13:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,Waldhof Mannheim,0-2,0-1,VfL Osnabrück,,2023-03-25T13:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,SV Meppen,3-2,1-1,Erzgebirge Aue,,2023-03-25T13:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,SC Verl,1-2,0-1,SV 07 Elversberg,,2023-03-25T13:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,VfB Oldenburg,1-3,0-2,Viktoria Köln,,2023-03-25T13:00Z
29,Sat Mar 25 2023,14:00,CET/+0100,Dynamo Dresden,1-2,0-1,SpVgg Bayreuth,,2023-03-25T13:00Z
29,Sun Mar 26 2023,14:00,CEST/+0200,FSV Zwickau,2-0,0-0,FC Ingolstadt 04,,2023-03-26T12:00Z
29,Sun Mar 26 2023,13:00,CEST/+0200,TSV 1860 München,1-4,0-3,Borussia Dortmund II,,2023-03-26T11:00Z
29,Mon Mar 27 2023,19:00,CEST/+0200,SC Freiburg II,1-1,0-1,1. FC Saarbrücken,,2023-03-27T17:00Z
30,Fri Mar 31 2023,19:00,CEST/+0200,SpVgg Bayreuth,3-0,1-0,SV Meppen,,2023-03-31T17:00Z
30,Sat Apr 1 2023,14:00,CEST/+0200,Erzgebirge Aue,1-0,0-0,VfB Oldenburg,,2023-04-01T12:00Z
30,Sat Apr 1 2023,14:00,CEST/+0200,Borussia Dortmund II,0-0,0-0,Hallescher FC,,2023-04-01T12:00Z
30,Sat Apr 1 2023,14:00,CEST/+0200,SV Wehen Wiesbaden,4-3,0-2,FSV Zwickau,,2023-04-01T12:00Z
30,Sat Apr 1 2023,14:00,CEST/+0200,Viktoria Köln,2-1,0-1,SC Verl,,2023-04-01T12:00Z
30,Sat Apr 1 2023,14:00,CEST/+0200,Rot-Weiss Essen,2-0,1-0,SC Freiburg II,,2023-04-01T12:00Z
30,Sun Apr 2 2023,14:00,CEST/+0200,1. FC Saarbrücken,2-1,0-1,Waldhof Mannheim,,2023-04-02T12:00Z
30,Sun Apr 2 2023,13:00,CEST/+0200,VfL Osnabrück,0-1,0-0,Dynamo Dresden,,2023-04-02T11:00Z
30,Mon Apr 3 2023,19:00,CEST/+0200,FC Ingolstadt 04,1-3,0-2,TSV 1860 München,,2023-04-03T17:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,Dynamo Dresden,2-1,1-1,Rot-Weiss Essen,,2023-04-08T12:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,MSV Duisburg,0-5,0-1,Borussia Dortmund II,,2023-04-08T12:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,Waldhof Mannheim,2-1,0-1,SC Freiburg II,,2023-04-08T12:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,VfB Oldenburg,1-2,0-2,SV Wehen Wiesbaden,,2023-04-08T12:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,Hallescher FC,5-2,1-2,Erzgebirge Aue,,2023-04-08T12:00Z
31,Sat Apr 8 2023,14:00,CEST/+0200,TSV 1860 München,3-0,1-0,VfL Osnabrück,,2023-04-08T12:00Z
31,Sun Apr 9 2023,15:00,CEST/+0200,SC Verl,4-1,2-0,SpVgg Bayreuth,,2023-04-09T13:00Z
31,Sun Apr 9 2023,13:00,CEST/+0200,SV Meppen,0-3,0-0,FC Ingolstadt 04,,2023-04-09T11:00Z
31,Sun Apr 9 2023,14:00,CEST/+0200,FSV Zwickau,2-2,1-0,1. FC Saarbrücken,,2023-04-09T12:00Z
31,Mon Apr 10 2023,19:00,CEST/+0200,SV 07 Elversberg,3-2,2-1,Viktoria Köln,,2023-04-10T17:00Z
32,Fri Apr 14 2023,19:00,CEST/+0200,1. FC Saarbrücken,2-0,2-0,Dynamo Dresden,,2023-04-14T17:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,FC Ingolstadt 04,0-2,0-2,VfB Oldenburg,,2023-04-15T12:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,SV Wehen Wiesbaden,2-0,1-0,TSV 1860 München,,2023-04-15T12:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,VfL Osnabrück,1-0,0-0,SV 07 Elversberg,,2023-04-15T12:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,Erzgebirge Aue,2-3,0-1,SC Verl,,2023-04-15T12:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,SpVgg Bayreuth,0-1,0-1,Hallescher FC,,2023-04-15T12:00Z
32,Sat Apr 15 2023,14:00,CEST/+0200,Borussia Dortmund II,1-0,0-0,SV Meppen,,2023-04-15T12:00Z
32,Sun Apr 16 2023,14:00,CEST/+0200,Rot-Weiss Essen,0-3,0-1,Waldhof Mannheim,,2023-04-16T12:00Z
32,Sun Apr 16 2023,13:00,CEST/+0200,SC Freiburg II,4-0,4-0,FSV Zwickau,,2023-04-16T11:00Z
32,Mon Apr 17 2023,19:10,CEST/+0200,Viktoria Köln,2-2,2-2,MSV Duisburg,,2023-04-17T17:10Z
33,Fri Apr 21 2023,19:00,CEST/+0200,Hallescher FC,0-1,0-1,VfL Osnabrück,,2023-04-21T17:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,VfB Oldenburg,0-0,0-0,SC Freiburg II,,2023-04-22T12:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,MSV Duisburg,1-1,0-1,SV Wehen Wiesbaden,,2023-04-22T12:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,SV 07 Elversberg,0-1,0-0,Erzgebirge Aue,,2023-04-22T12:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,Viktoria Köln,3-1,1-0,FC Ingolstadt 04,,2023-04-22T12:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,Dynamo Dresden,2-1,1-1,Waldhof Mannheim,,2023-04-22T12:00Z
33,Sat Apr 22 2023,14:00,CEST/+0200,TSV 1860 München,2-0,1-0,SpVgg Bayreuth,,2023-04-22T12:00Z
33,Sun Apr 23 2023,13:00,CEST/+0200,SV Meppen,1-0,0-0,1. FC Saarbrücken,,2023-04-23T11:00Z
33,Sun Apr 23 2023,14:00,CEST/+0200,FSV Zwickau,0-2 (*),,Rot-Weiss Essen,awd.,2023-04-23T12:00Z
33,Mon Apr 24 2023,19:00,CEST/+0200,SC Verl,2-1,2-0,Borussia Dortmund II,,2023-04-24T17:00Z
30,Tue Apr 25 2023,19:00,CEST/+0200,MSV Duisburg,2-2,1-2,SV 07 Elversberg,,2023-04-25T17:00Z
34,Fri Apr 28 2023,19:00,CEST/+0200,Waldhof Mannheim,4-1,2-1,Hallescher FC,,2023-04-28T17:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,SpVgg Bayreuth,0-4,0-1,MSV Duisburg,,2023-04-29T12:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,Borussia Dortmund II,2-0,1-0,SV 07 Elversberg,,2023-04-29T12:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,Erzgebirge Aue,1-1,0-1,Viktoria Köln,,2023-04-29T12:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,SV Wehen Wiesbaden,1-2,1-1,SV Meppen,,2023-04-29T12:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,SC Freiburg II,1-1,0-1,Dynamo Dresden,,2023-04-29T12:00Z
34,Sat Apr 29 2023,14:00,CEST/+0200,FC Ingolstadt 04,3-1,2-0,SC Verl,,2023-04-29T12:00Z
34,Sun Apr 30 2023,14:00,CEST/+0200,1. FC Saarbrücken,2-0,2-0,TSV 1860 München,,2023-04-30T12:00Z
34,Sun Apr 30 2023,15:00,CEST/+0200,Rot-Weiss Essen,0-0,0-0,VfB Oldenburg,,2023-04-30T13:00Z
34,Sun Apr 30 2023,13:00,CEST/+0200,VfL Osnabrück,4-3,1-2,FSV Zwickau,,2023-04-30T11:00Z
35,Fri May 5 2023,19:00,CEST/+0200,MSV Duisburg,3-0,1-0,Erzgebirge Aue,,2023-05-05T17:00Z
35,Sat May 6 2023,14:00,CEST/+0200,Dynamo Dresden,3-1,1-1,SV Wehen Wiesbaden,,2023-05-06T12:00Z
35,Sat May 6 2023,14:00,CEST/+0200,Hallescher FC,1-0,0-0,FC Ingolstadt 04,,2023-05-06T12:00Z
35,Sat May 6 2023,14:00,CEST/+0200,FSV Zwickau,3-1,0-1,Waldhof Mannheim,,2023-05-06T12:00Z
35,Sat May 6 2023,14:00,CEST/+0200,SV Meppen,2-0,1-0,Rot-Weiss Essen,,2023-05-06T12:00Z
35,Sat May 6 2023,14:00,CEST/+0200,TSV 1860 München,1-0,1-0,SC Freiburg II,,2023-05-06T12:00Z
35,Sat May 6 2023,14:00,CEST/+0200,SV 07 Elversberg,5-2,4-2,SpVgg Bayreuth,,2023-05-06T12:00Z
35,Sun May 7 2023,13:00,CEST/+0200,VfB Oldenburg,0-1,0-0,1. FC Saarbrücken,,2023-05-07T11:00Z
35,Sun May 7 2023,14:00,CEST/+0200,Viktoria Köln,1-1,0-1,Borussia Dortmund II,,2023-05-07T12:00Z
35,Mon May 8 2023,19:00,CEST/+0200,SC Verl,0-1,0-1,VfL Osnabrück,,2023-05-08T17:00Z
36,Fri May 12 2023,19:00,CEST/+0200,FC Ingolstadt 04,2-0,1-0,MSV Duisburg,,2023-05-12T17:00Z
36,Sat May 13 2023,14:00,CEST/+0200,SC Freiburg II,2-1,0-0,SV 07 Elversberg,,2023-05-13T12:00Z
36,Sat May 13 2023,14:00,CEST/+0200,SpVgg Bayreuth,1-4,1-1,Viktoria Köln,,2023-05-13T12:00Z
36,Sat May 13 2023,14:00,CEST/+0200,1. FC Saarbrücken,2-0,1-0,Hallescher FC,,2023-05-13T12:00Z
36,Sat May 13 2023,14:00,CEST/+0200,FSV Zwickau,0-1,0-1,Dynamo Dresden,,2023-05-13T12:00Z
36,Sat May 13 2023,14:00,CEST/+0200,SV Wehen Wiesbaden,2-1,1-1,SC Verl,,2023-05-13T12:00Z
36,Sat May 13 2023,14:00,CEST/+0200,Waldhof Mannheim,1-3,0-2,VfB Oldenburg,,2023-05-13T12:00Z
36,Sun May 14 2023,13:00,CEST/+0200,Rot-Weiss Essen,2-2,1-0,TSV 1860 München,,2023-05-14T11:00Z
36,Sun May 14 2023,14:00,CEST/+0200,VfL Osnabrück,2-2,1-1,SV Meppen,,2023-05-14T12:00Z
36,Mon May 15 2023,19:00,CEST/+0200,Erzgebirge Aue,3-3,1-1,Borussia Dortmund II,,2023-05-15T17:00Z
37,Fri May 19 2023,19:00,CEST/+0200,TSV 1860 München,3-1,3-0,Waldhof Mannheim,,2023-05-19T17:00Z
37,Sat May 20 2023,14:00,CEST/+0200,SV 07 Elversberg,1-1,0-0,SV Wehen Wiesbaden,,2023-05-20T12:00Z
37,Sat May 20 2023,14:00,CEST/+0200,Viktoria Köln,0-2,0-0,VfL Osnabrück,,2023-05-20T12:00Z
37,Sat May 20 2023,14:00,CEST/+0200,Erzgebirge Aue,0-3,0-3,FC Ingolstadt 04,,2023-05-20T12:00Z
37,Sat May 20 2023,14:00,CEST/+0200,Hallescher FC,2-0,1-0,Rot-Weiss Essen,,2023-05-20T12:00Z
37,Sat May 20 2023,14:00,CEST/+0200,SC Verl,1-2,0-0,SC Freiburg II,,2023-05-20T12:00Z
37,Sat May 20 2023,14:00,CEST/+0200,Borussia Dortmund II,1-0,0-0,SpVgg Bayreuth,,2023-05-20T12:00Z
37,Sun May 21 2023,14:00,CEST/+0200,MSV Duisburg,2-2,2-1,1. FC Saarbrücken,,2023-05-21T12:00Z
37,Sun May 21 2023,13:00,CEST/+0200,VfB Oldenburg,1-2,1-0,FSV Zwickau,,2023-05-21T11:00Z
37,Mon May 22 2023,19:00,CEST/+0200,SV Meppen,4-1,0-1,Dynamo Dresden,,2023-05-22T17:00Z
38,Sat May 27 2023,13:30,CEST/+0200,SpVgg Bayreuth,3-3,0-1,Erzgebirge Aue,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,Dynamo Dresden,2-1,1-1,VfB Oldenburg,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,Waldhof Mannheim,3-1,2-0,MSV Duisburg,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,FSV Zwickau,2-2,0-0,TSV 1860 München,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,FC Ingolstadt 04,1-2,0-1,SV 07 Elversberg,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,VfL Osnabrück,2-1,0-0,Borussia Dortmund II,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,1. FC Saarbrücken,2-1,2-1,Viktoria Köln,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,SC Freiburg II,2-0,1-0,SV Meppen,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,SV Wehen Wiesbaden,1-0,1-0,Hallescher FC,,2023-05-27T11:30Z
38,Sat May 27 2023,13:30,CEST/+0200,Rot-Weiss Essen,2-2,1-0,SC Verl,,2023-05-27T11:30Z
