Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,UTC
24,Tue Sep 24 2019,19:15,-0300,Londrina PR,1-2,1-1,Sport Recife PE,,2019-09-24T22:15Z
24,Tue Sep 24 2019,20:30,-0300,Oeste SP,2-1,2-1,São Bento SP,,2019-09-24T23:30Z
24,Tue Sep 24 2019,20:30,-0300,Vila Nova GO,2-2,0-1,CR Brasil AL,,2019-09-24T23:30Z
24,Tue Sep 24 2019,20:30,-0300,América MG,2-0,2-0,Brasil de Pelotas RS,,2019-09-24T23:30Z
24,Tue Sep 24 2019,21:30,-0300,Figueirense SC,0-3,0-2,CA Bragantino,,2019-09-25T00:30Z
24,Tue Sep 24 2019,21:30,-0300,Vitória BA,0-0,0-0,Atlético Goianiense,,2019-09-25T00:30Z
24,Tue Sep 24 2019,19:15,-0300,Guarani SP,1-0,0-0,Criciúma SC,,2019-09-24T22:15Z
24,Wed Sep 25 2019,19:15,-0300,Paraná Clube,1-1,0-0,Ponte Preta,,2019-09-25T22:15Z
25,Fri Sep 27 2019,19:15,-0300,Londrina PR,0-1,0-0,Vila Nova GO,,2019-09-27T22:15Z
25,Fri Sep 27 2019,20:30,-0300,Brasil de Pelotas RS,0-0,0-0,Guarani SP,,2019-09-27T23:30Z
25,Fri Sep 27 2019,21:30,-0300,Atlético Goianiense,2-0,2-0,Figueirense SC,,2019-09-28T00:30Z
25,Sat Sep 28 2019,19:00,-0300,Sport Recife PE,3-1,1-0,Operário Ferroviário PR,,2019-09-28T22:00Z
25,Sat Sep 28 2019,11:00,-0300,Criciúma SC,2-0,1-0,Botafogo SP,,2019-09-28T14:00Z
25,Sat Sep 28 2019,16:30,-0300,Ponte Preta,3-0,3-0,Cuiabá MT,,2019-09-28T19:30Z
25,Sat Sep 28 2019,16:30,-0300,Coritiba PR,2-1,1-0,América MG,,2019-09-28T19:30Z
25,Sat Sep 28 2019,19:00,-0300,Oeste SP,1-1,1-1,Paraná Clube,,2019-09-28T22:00Z
25,Sat Sep 28 2019,21:00,-0300,CR Brasil AL,1-1,0-0,São Bento SP,,2019-09-29T00:00Z
25,Sun Sep 29 2019,16:00,-0300,CA Bragantino,2-0,0-0,Vitória BA,,2019-09-29T19:00Z
26,Mon Sep 30 2019,20:00,-0300,Guarani SP,2-0,2-0,Atlético Goianiense,,2019-09-30T23:00Z
26,Tue Oct 1 2019,19:15,-0300,Vila Nova GO,1-1,0-0,Criciúma SC,,2019-10-01T22:15Z
26,Thu Oct 3 2019,19:15,-0300,América MG,1-0,1-0,CR Brasil AL,,2019-10-03T22:15Z
26,Thu Oct 3 2019,21:30,-0300,Vitória BA,2-2,1-0,Sport Recife PE,,2019-10-04T00:30Z
26,Fri Oct 4 2019,19:15,-0300,Figueirense SC,1-2,1-2,Oeste SP,,2019-10-04T22:15Z
26,Fri Oct 4 2019,21:30,-0300,São Bento SP,0-3,0-1,CA Bragantino,,2019-10-05T00:30Z
26,Sat Oct 5 2019,19:00,-0300,Cuiabá MT,0-1,0-1,Londrina PR,,2019-10-05T22:00Z
26,Sat Oct 5 2019,11:00,-0300,Botafogo SP,4-1,3-0,Ponte Preta,,2019-10-05T14:00Z
26,Sat Oct 5 2019,16:30,-0300,Paraná Clube,2-0,2-0,Coritiba PR,,2019-10-05T19:30Z
26,Sat Oct 5 2019,19:00,-0300,Operário Ferroviário PR,1-2,1-0,Brasil de Pelotas RS,,2019-10-05T22:00Z
27,Mon Oct 7 2019,20:00,-0300,CR Brasil AL,1-1,0-1,Sport Recife PE,,2019-10-07T23:00Z
27,Mon Oct 7 2019,20:00,-0300,São Bento SP,3-1,3-0,Vila Nova GO,,2019-10-07T23:00Z
27,Tue Oct 8 2019,21:30,-0300,Ponte Preta,3-1,2-1,Londrina PR,,2019-10-09T00:30Z
27,Tue Oct 8 2019,19:15,-0300,Botafogo SP,0-0,0-0,Figueirense SC,,2019-10-08T22:15Z
27,Tue Oct 8 2019,19:15,-0300,Coritiba PR,1-0,1-0,Guarani SP,,2019-10-08T22:15Z
27,Tue Oct 8 2019,19:15,-0300,Operário Ferroviário PR,0-1,0-1,Paraná Clube,,2019-10-08T22:15Z
27,Tue Oct 8 2019,20:30,-0300,Atlético Goianiense,1-1,1-0,Cuiabá MT,,2019-10-08T23:30Z
27,Tue Oct 8 2019,20:30,-0300,Criciúma SC,2-2,1-2,Brasil de Pelotas RS,,2019-10-08T23:30Z
27,Tue Oct 8 2019,20:30,-0300,Vitória BA,3-1,1-0,Oeste SP,,2019-10-08T23:30Z
27,Tue Oct 8 2019,21:30,-0300,América MG,2-0,0-0,CA Bragantino,,2019-10-09T00:30Z
28,Fri Oct 11 2019,19:15,-0300,Vila Nova GO,1-1,0-1,Atlético Goianiense,,2019-10-11T22:15Z
28,Fri Oct 11 2019,21:30,-0300,Oeste SP,1-1,0-0,Ponte Preta,,2019-10-12T00:30Z
28,Fri Oct 11 2019,19:15,-0300,Brasil de Pelotas RS,1-0,1-0,Botafogo SP,,2019-10-11T22:15Z
28,Fri Oct 11 2019,19:15,-0300,Sport Recife PE,2-0,0-0,São Bento SP,,2019-10-11T22:15Z
28,Fri Oct 11 2019,21:30,-0300,Guarani SP,1-0,0-0,CR Brasil AL,,2019-10-12T00:30Z
28,Fri Oct 11 2019,21:30,-0300,Cuiabá MT,1-3,1-0,Vitória BA,,2019-10-12T00:30Z
28,Sat Oct 12 2019,19:00,-0300,Figueirense SC,2-1,0-1,América MG,,2019-10-12T22:00Z
28,Sat Oct 12 2019,16:30,-0300,CA Bragantino,2-0,1-0,Paraná Clube,,2019-10-12T19:30Z
28,Sat Oct 12 2019,16:30,-0300,Coritiba PR,1-0,0-0,Criciúma SC,,2019-10-12T19:30Z
28,Sat Oct 12 2019,16:30,-0300,Londrina PR,1-2,0-0,Operário Ferroviário PR,,2019-10-12T19:30Z
29,Mon Oct 14 2019,20:00,-0300,Sport Recife PE,2-0,1-0,Cuiabá MT,,2019-10-14T23:00Z
29,Mon Oct 14 2019,20:00,-0300,Guarani SP,0-2,0-0,Botafogo SP,,2019-10-14T23:00Z
29,Mon Oct 14 2019,20:00,-0300,Atlético Goianiense,0-0,0-0,Ponte Preta,,2019-10-14T23:00Z
29,Tue Oct 15 2019,21:30,-0300,São Bento SP,1-2,0-2,Coritiba PR,,2019-10-16T00:30Z
29,Tue Oct 15 2019,19:15,-0300,Paraná Clube,1-0,1-0,Brasil de Pelotas RS,,2019-10-15T22:15Z
29,Tue Oct 15 2019,19:15,-0300,Londrina PR,0-0,0-0,Figueirense SC,,2019-10-15T22:15Z
29,Tue Oct 15 2019,19:15,-0300,Criciúma SC,1-1,1-0,Vitória BA,,2019-10-15T22:15Z
29,Tue Oct 15 2019,20:30,-0300,América MG,2-0,0-0,Vila Nova GO,,2019-10-15T23:30Z
29,Tue Oct 15 2019,20:30,-0300,CR Brasil AL,0-0,0-0,Operário Ferroviário PR,,2019-10-15T23:30Z
29,Tue Oct 15 2019,21:30,-0300,CA Bragantino,2-2,0-0,Oeste SP,,2019-10-16T00:30Z
30,Thu Oct 17 2019,19:15,-0300,Botafogo SP,0-0,0-0,Atlético Goianiense,,2019-10-17T22:15Z
30,Thu Oct 17 2019,21:30,-0300,Cuiabá MT,2-1,2-0,Guarani SP,,2019-10-18T00:30Z
30,Fri Oct 18 2019,19:15,-0300,Criciúma SC,0-1,0-0,CR Brasil AL,,2019-10-18T22:15Z
30,Fri Oct 18 2019,21:30,-0300,Vitória BA,0-1,0-0,Londrina PR,,2019-10-19T00:30Z
30,Sat Oct 19 2019,16:30,-0300,Ponte Preta,1-1,0-0,CA Bragantino,,2019-10-19T19:30Z
30,Sat Oct 19 2019,19:00,-0300,Operário Ferroviário PR,2-1,1-1,São Bento SP,,2019-10-19T22:00Z
30,Sat Oct 19 2019,16:30,-0300,Oeste SP,0-1,0-0,América MG,,2019-10-19T19:30Z
30,Sat Oct 19 2019,16:30,-0300,Vila Nova GO,2-2,2-0,Coritiba PR,,2019-10-19T19:30Z
30,Sat Oct 19 2019,19:00,-0300,Paraná Clube,0-1,0-1,Figueirense SC,,2019-10-19T22:00Z
30,Sun Oct 20 2019,16:00,-0300,Brasil de Pelotas RS,0-0,0-0,Sport Recife PE,,2019-10-20T19:00Z
31,Wed Oct 23 2019,19:15,-0300,Sport Recife PE,2-1,0-0,Paraná Clube,,2019-10-23T22:15Z
31,Thu Oct 24 2019,19:15,-0300,CR Brasil AL,1-0,0-0,Botafogo SP,,2019-10-24T22:15Z
31,Thu Oct 24 2019,21:30,-0300,Coritiba PR,0-0,0-0,Operário Ferroviário PR,,2019-10-25T00:30Z
31,Fri Oct 25 2019,19:15,-0300,Atlético Goianiense,2-2,2-0,América MG,,2019-10-25T22:15Z
31,Fri Oct 25 2019,21:30,-0300,CA Bragantino,3-1,2-1,Vila Nova GO,,2019-10-26T00:30Z
31,Fri Oct 25 2019,19:15,-0300,Londrina PR,0-2,0-0,Oeste SP,,2019-10-25T22:15Z
31,Sat Oct 26 2019,16:30,-0300,Brasil de Pelotas RS,0-0,0-0,Cuiabá MT,,2019-10-26T19:30Z
31,Sat Oct 26 2019,16:30,-0300,São Bento SP,1-1,0-0,Guarani SP,,2019-10-26T19:30Z
31,Sat Oct 26 2019,16:30,-0300,Figueirense SC,2-2,1-0,Criciúma SC,,2019-10-26T19:30Z
31,Sun Oct 27 2019,16:00,-0300,Ponte Preta,1-2,0-1,Vitória BA,,2019-10-27T19:00Z
32,Mon Oct 28 2019,20:00,-0300,Paraná Clube,1-0,0-0,Londrina PR,,2019-10-28T23:00Z
24,Tue Oct 29 2019,22:30,-0300,Cuiabá MT,3-3,1-2,Coritiba PR,,2019-10-30T01:30Z
32,Tue Oct 29 2019,19:15,-0300,Vila Nova GO,0-2,0-0,Brasil de Pelotas RS,,2019-10-29T22:15Z
32,Thu Oct 31 2019,19:15,-0300,Guarani SP,1-0,0-0,Sport Recife PE,,2019-10-31T22:15Z
32,Fri Nov 1 2019,20:30,-0300,Operário Ferroviário PR,1-1,0-0,Atlético Goianiense,,2019-11-01T23:30Z
32,Fri Nov 1 2019,22:30,-0300,Cuiabá MT,2-0,1-0,CA Bragantino,,2019-11-02T01:30Z
32,Fri Nov 1 2019,19:15,-0300,Botafogo SP,0-1,0-1,Coritiba PR,,2019-11-01T22:15Z
32,Sat Nov 2 2019,16:30,-0300,Oeste SP,3-3,0-1,CR Brasil AL,,2019-11-02T19:30Z
32,Sat Nov 2 2019,16:30,-0300,Vitória BA,2-2,1-1,Figueirense SC,,2019-11-02T19:30Z
32,Sat Nov 2 2019,19:00,-0300,Criciúma SC,1-1,1-1,São Bento SP,,2019-11-02T22:00Z
32,Sat Nov 2 2019,19:00,-0300,América MG,0-0,0-0,Ponte Preta,,2019-11-02T22:00Z
33,Mon Nov 4 2019,20:00,-0300,Coritiba PR,0-0,0-0,Sport Recife PE,,2019-11-04T23:00Z
33,Tue Nov 5 2019,19:15,-0300,Oeste SP,0-2,0-0,Botafogo SP,,2019-11-05T22:15Z
33,Tue Nov 5 2019,19:15,-0300,Atlético Goianiense,2-1,0-0,Londrina PR,,2019-11-05T22:15Z
33,Tue Nov 5 2019,20:30,-0300,Operário Ferroviário PR,1-0,0-0,Criciúma SC,,2019-11-05T23:30Z
33,Tue Nov 5 2019,20:30,-0300,Figueirense SC,0-0,0-0,Vila Nova GO,,2019-11-05T23:30Z
33,Tue Nov 5 2019,20:30,-0300,América MG,0-2,0-0,Paraná Clube,,2019-11-05T23:30Z
33,Tue Nov 5 2019,20:30,-0300,Vitória BA,3-0,1-0,Brasil de Pelotas RS,,2019-11-05T23:30Z
33,Tue Nov 5 2019,21:30,-0300,Ponte Preta,1-1,0-0,São Bento SP,,2019-11-06T00:30Z
33,Tue Nov 5 2019,21:30,-0300,CA Bragantino,3-1,0-0,Guarani SP,,2019-11-06T00:30Z
33,Tue Nov 5 2019,21:30,-0300,Cuiabá MT,5-1,3-1,CR Brasil AL,,2019-11-06T00:30Z
34,Fri Nov 8 2019,19:15,-0300,Botafogo SP,2-3,0-1,CA Bragantino,,2019-11-08T22:15Z
34,Fri Nov 8 2019,19:15,-0300,Paraná Clube,0-0,0-0,Vitória BA,,2019-11-08T22:15Z
34,Fri Nov 8 2019,20:30,-0300,Vila Nova GO,0-0,0-0,Operário Ferroviário PR,,2019-11-08T23:30Z
34,Fri Nov 8 2019,20:30,-0300,Londrina PR,0-1,0-1,América MG,,2019-11-08T23:30Z
34,Fri Nov 8 2019,21:30,-0300,São Bento SP,1-2,1-1,Cuiabá MT,,2019-11-09T00:30Z
34,Fri Nov 8 2019,21:30,-0300,Figueirense SC,1-1,0-0,Coritiba PR,,2019-11-09T00:30Z
34,Sat Nov 9 2019,16:30,-0300,Sport Recife PE,1-0,0-0,Criciúma SC,,2019-11-09T19:30Z
34,Sat Nov 9 2019,19:00,-0300,Brasil de Pelotas RS,2-2,0-1,Oeste SP,,2019-11-09T22:00Z
34,Sat Nov 9 2019,19:00,-0300,CR Brasil AL,2-1,1-0,Atlético Goianiense,,2019-11-09T22:00Z
34,Sat Nov 9 2019,16:30,-0300,Guarani SP,0-0,0-0,Ponte Preta,,2019-11-09T19:30Z
35,Mon Nov 11 2019,22:00,-0300,Cuiabá MT,0-2,0-1,América MG,,2019-11-12T01:00Z
35,Tue Nov 12 2019,19:15,-0300,Oeste SP,0-4,0-3,Atlético Goianiense,,2019-11-12T22:15Z
35,Tue Nov 12 2019,19:15,-0300,Brasil de Pelotas RS,0-2,0-1,Coritiba PR,,2019-11-12T22:15Z
35,Tue Nov 12 2019,19:15,-0300,Vitória BA,2-2,0-1,CR Brasil AL,,2019-11-12T22:15Z
35,Tue Nov 12 2019,20:30,-0300,Ponte Preta,1-3,1-1,Figueirense SC,,2019-11-12T23:30Z
35,Tue Nov 12 2019,20:30,-0300,Criciúma SC,2-0,1-0,Londrina PR,,2019-11-12T23:30Z
35,Tue Nov 12 2019,21:30,-0300,Paraná Clube,2-1,2-1,São Bento SP,,2019-11-13T00:30Z
35,Tue Nov 12 2019,21:30,-0300,Operário Ferroviário PR,0-2,0-1,CA Bragantino,,2019-11-13T00:30Z
35,Wed Nov 13 2019,21:30,-0300,Botafogo SP,0-2,0-1,Sport Recife PE,,2019-11-14T00:30Z
35,Wed Nov 13 2019,19:15,-0300,Vila Nova GO,1-1,0-1,Guarani SP,,2019-11-13T22:15Z
36,Fri Nov 15 2019,17:00,-0300,América MG,2-1,1-0,Vitória BA,,2019-11-15T20:00Z
36,Fri Nov 15 2019,19:15,-0300,CA Bragantino,1-1,1-1,Criciúma SC,,2019-11-15T22:15Z
36,Fri Nov 15 2019,21:30,-0300,Atlético Goianiense,1-0,0-0,Paraná Clube,,2019-11-16T00:30Z
36,Sat Nov 16 2019,16:30,-0300,Coritiba PR,1-0,1-0,Oeste SP,,2019-11-16T19:30Z
36,Sat Nov 16 2019,16:30,-0300,CR Brasil AL,2-0,2-0,Ponte Preta,,2019-11-16T19:30Z
36,Sat Nov 16 2019,19:00,-0300,Londrina PR,1-1,0-1,Botafogo SP,,2019-11-16T22:00Z
36,Sat Nov 16 2019,16:30,-0300,Guarani SP,1-0,1-0,Operário Ferroviário PR,,2019-11-16T19:30Z
36,Sun Nov 17 2019,16:00,-0300,São Bento SP,3-1,0-0,Brasil de Pelotas RS,,2019-11-17T19:00Z
36,Sun Nov 17 2019,16:00,-0300,Sport Recife PE,0-0,0-0,Vila Nova GO,,2019-11-17T19:00Z
36,Sun Nov 17 2019,18:30,-0300,Figueirense SC,0-0,0-0,Cuiabá MT,,2019-11-17T21:30Z
37,Tue Nov 19 2019,21:30,-0300,Operário Ferroviário PR,1-2,1-1,Vitória BA,,2019-11-20T00:30Z
37,Tue Nov 19 2019,19:15,-0300,Criciúma SC,1-1,0-1,Paraná Clube,,2019-11-19T22:15Z
37,Wed Nov 20 2019,21:30,-0300,Sport Recife PE,2-1,0-1,Ponte Preta,,2019-11-21T00:30Z
37,Wed Nov 20 2019,19:15,-0300,Vila Nova GO,1-1,0-1,Oeste SP,,2019-11-20T22:15Z
37,Thu Nov 21 2019,19:15,-0300,São Bento SP,4-1,2-1,Londrina PR,,2019-11-21T22:15Z
37,Thu Nov 21 2019,21:30,-0300,Brasil de Pelotas RS,2-2,1-0,Atlético Goianiense,,2019-11-22T00:30Z
37,Fri Nov 22 2019,21:30,-0300,Guarani SP,0-1,0-0,América MG,,2019-11-23T00:30Z
37,Fri Nov 22 2019,19:15,-0300,CR Brasil AL,0-0,0-0,Figueirense SC,,2019-11-22T22:15Z
37,Sat Nov 23 2019,17:00,-0300,Botafogo SP,0-0,0-0,Cuiabá MT,,2019-11-23T20:00Z
37,Sun Nov 24 2019,16:00,-0300,Coritiba PR,1-0,0-0,CA Bragantino,,2019-11-24T19:00Z
38,Tue Nov 26 2019,19:00,-0300,Ponte Preta,4-0,3-0,Brasil de Pelotas RS,,2019-11-26T22:00Z
38,Fri Nov 29 2019,21:30,-0300,Oeste SP,1-2,1-0,Criciúma SC,,2019-11-30T00:30Z
38,Fri Nov 29 2019,19:15,-0300,Paraná Clube,3-3,2-2,Botafogo SP,,2019-11-29T22:15Z
38,Sat Nov 30 2019,16:30,-0300,CA Bragantino,2-0,0-0,CR Brasil AL,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,Atlético Goianiense,0-0,0-0,Sport Recife PE,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,Londrina PR,2-0,1-0,Guarani SP,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,Figueirense SC,1-1,0-0,Operário Ferroviário PR,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,América MG,1-2,0-2,São Bento SP,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,Vitória BA,1-2,1-0,Coritiba PR,,2019-11-30T19:30Z
38,Sat Nov 30 2019,16:30,-0300,Cuiabá MT,1-2,0-1,Vila Nova GO,,2019-11-30T19:30Z
